P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
622,372,4,0,0,622,372,4,0,0
623,372,1,0,0,622,372,4,0,0
624,372,1,0,0,622,372,4,0,0
625,372,1,0,0,622,372,4,0,0
626,372,1,0,0,622,372,4,0,0
627,372,1,0,0,622,372,4,0,0
628,372,1,0,0,622,372,4,0,0
629,372,1,0,0,622,372,4,0,0
630,372,1,0,0,622,372,4,0,0
631,372,1,0,0,622,372,4,0,0
632,372,1,0,0,622,372,4,0,0
633,372,1,0,0,622,372,4,0,0
634,372,1,0,0,622,372,4,0,0
635,372,1,0,0,622,372,4,0,0
636,372,1,0,0,622,372,4,0,0
637,372,1,0,0,622,372,4,0,0
638,372,1,0,0,622,372,4,0,0
639,372,1,0,0,622,372,4,0,0
640,372,1,0,0,622,372,4,0,0
641,372,1,0,0,622,372,4,0,0
642,372,1,0,0,622,372,4,0,0
643,372,1,0,0,622,372,4,0,0
644,372,1,0,0,622,372,4,0,0
645,372,1,0,0,622,372,4,0,0
646,372,1,0,0,622,372,4,0,0
647,372,1,0,0,622,372,4,0,0
648,372,1,0,0,622,372,4,0,0
649,372,1,0,0,622,372,4,0,0
650,372,1,0,0,622,372,4,0,0
651,372,1,0,0,622,372,4,0,0
652,372,1,0,0,622,372,4,0,0
653,372,1,0,0,622,372,4,0,0
654,372,1,0,0,622,372,4,0,0
655,372,1,0,0,622,372,4,0,0
656,372,1,0,0,622,372,4,0,0
657,372,1,0,0,622,372,4,0,0
658,372,1,0,0,622,372,4,0,0
659,372,1,0,0,622,372,4,0,0
660,372,1,0,0,622,372,4,0,0
661,372,1,0,0,622,372,4,0,0
662,372,1,0,0,622,372,4,0,0
663,372,1,0,0,622,372,4,0,0
664,372,1,0,0,622,372,4,0,0
665,372,1,0,0,622,372,4,0,0
666,372,1,0,0,622,372,4,0,0
667,372,1,0,0,622,372,4,0,0
668,372,1,0,0,622,372,4,0,0
669,372,1,0,0,622,372,4,0,0
670,372,1,0,0,622,372,4,0,0
671,372,1,0,0,622,372,4,0,0
672,372,1,0,0,622,372,4,0,0
672,372,1,0,0,622,372,4,0,0
672,372,1,0,0,622,372,4,0,0
672,372,1,0,0,622,372,4,0,0
672,372,1,0,0,622,372,4,0,0
672,372,1,0,0,622,372,4,0,0
672,372,1,0,0,622,372,4,0,0
672,372,1,0,0,622,372,4,0,0
672,372,1,0,0,622,372,4,0,0
672,372,1,0,0,622,372,4,0,0
672,372,1,0,0,622,372,4,0,0
