P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp
101,275,4,0,0,100,101,275,4,0,0,100,14:29:04
101,275,4,0,0,100,101,275,4,0,0,100,14:29:04
101,275,4,0,0,100,101,275,4,0,0,100,14:29:04
101,275,4,0,0,100,101,275,4,0,0,100,14:29:04
101,275,4,0,0,100,101,275,4,0,0,100,14:29:04
101,275,4,0,0,100,101,275,4,0,0,100,14:29:04
101,275,4,0,0,100,101,275,4,0,0,100,14:29:04
101,275,4,0,0,100,101,275,4,0,0,100,14:29:04
101,275,4,0,0,100,101,273,3,0,0,100,14:29:04
101,275,4,0,0,100,101,273,4,0,0,100,14:29:04
101,275,4,0,0,100,101,273,4,0,0,100,14:29:04
101,275,4,0,0,100,101,273,4,0,0,100,14:29:04
101,275,4,0,0,100,101,273,4,0,0,100,14:29:04
101,275,4,0,0,100,101,273,4,0,0,100,14:29:04
101,275,4,0,0,100,101,273,4,0,0,100,14:29:04
101,275,4,0,0,100,101,273,4,0,0,100,14:29:04
101,275,4,0,0,100,101,273,4,0,0,100,14:29:04
101,275,4,0,0,100,101,273,4,0,0,100,14:29:04
101,275,4,0,0,100,101,273,4,0,0,100,14:29:04
101,275,4,0,0,100,101,273,4,0,0,100,14:29:04
101,275,4,0,0,100,101,273,4,0,0,100,14:29:04
101,275,4,0,0,100,101,273,4,0,0,100,14:29:04
101,275,4,0,0,100,103,273,1,0,0,100,14:29:04
101,275,4,0,0,100,103,273,4,0,0,100,14:29:05
101,275,4,0,0,100,103,273,4,0,0,100,14:29:05
101,275,4,0,0,100,103,273,4,0,0,100,14:29:05
101,275,4,0,0,100,103,273,4,0,0,100,14:29:05
101,275,4,0,0,100,103,273,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,2,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:05
101,275,4,0,0,100,103,275,4,0,0,100,14:29:06
103,275,1,0,0,100,103,275,4,0,0,100,14:29:06
105,275,1,0,0,100,103,275,4,0,0,100,14:29:06
107,275,1,0,0,100,103,275,4,0,0,100,14:29:06
109,275,1,0,0,100,103,275,4,0,0,100,14:29:06
111,275,1,0,0,100,103,275,4,0,0,100,14:29:06
113,275,1,0,0,100,103,275,4,0,0,100,14:29:06
115,275,1,0,0,100,103,275,4,0,0,100,14:29:06
117,275,1,0,0,100,103,275,4,0,0,100,14:29:06
119,275,1,0,0,100,103,275,4,0,0,100,14:29:06
121,275,1,0,0,100,103,275,4,0,0,100,14:29:06
123,275,1,0,0,100,103,275,4,0,0,100,14:29:06
125,275,1,0,0,100,103,277,2,0,0,100,14:29:06
127,275,1,0,0,100,103,277,4,0,0,100,14:29:06
129,275,1,0,0,100,103,277,4,0,0,100,14:29:06
129,273,2,0,0,100,103,277,4,0,0,100,14:29:06
129,271,2,0,0,100,103,277,4,0,0,100,14:29:06
129,269,2,0,0,100,103,277,4,0,0,100,14:29:06
129,267,2,0,0,100,101,277,0,0,0,100,14:29:06
129,265,2,0,0,100,101,275,3,0,0,100,14:29:06
129,263,2,0,0,100,101,275,4,0,0,100,14:29:06
129,261,2,0,0,100,101,275,4,0,0,100,14:29:06
129,259,2,0,0,100,101,275,4,0,0,100,14:29:06
129,257,2,0,0,100,101,275,4,0,0,100,14:29:06
129,255,2,0,0,100,101,275,4,0,0,100,14:29:06
129,253,2,0,0,100,101,275,4,0,0,100,14:29:06
129,251,2,0,0,100,101,275,4,0,0,100,14:29:06
129,249,2,0,0,100,101,275,4,0,0,100,14:29:06
129,247,2,0,0,100,101,275,4,0,0,100,14:29:06
129,245,2,0,0,100,101,275,4,0,0,100,14:29:07
129,243,2,0,0,100,101,275,4,0,0,100,14:29:07
129,241,2,0,0,100,101,275,4,0,0,100,14:29:07
129,239,2,0,0,100,101,275,4,0,0,100,14:29:07
129,237,2,0,0,100,101,275,4,0,0,100,14:29:07
129,235,2,0,0,100,101,275,4,0,0,100,14:29:07
129,233,2,0,0,100,103,275,1,0,0,100,14:29:07
129,233,2,1,0,100,103,275,4,0,0,100,14:29:07
129,233,2,1,0,50,103,275,4,0,0,100,14:29:07
129,233,2,1,0,0,103,275,4,0,0,100,14:29:07
129,233,2,1,0,-50,103,275,4,0,0,100,14:29:07
129,233,2,1,0,-100,103,275,4,0,0,100,14:29:07
129,233,2,1,0,-150,103,275,4,0,0,100,14:29:07
129,235,2,0,0,-200,103,277,2,0,0,100,14:29:07
129,233,2,0,0,-200,103,277,4,0,0,100,14:29:07
129,233,2,1,0,-200,103,275,3,0,0,100,14:29:07
129,233,2,1,0,-250,103,273,3,0,0,100,14:29:07
129,233,2,1,0,-300,103,271,3,0,0,100,14:29:07
129,233,2,1,0,-350,103,269,3,0,0,100,14:29:07
129,233,2,1,0,-400,103,269,4,0,0,100,14:29:07
129,233,2,1,0,-450,103,269,4,0,0,100,14:29:07
129,233,4,0,0,-500,103,269,4,0,0,100,14:29:07
129,233,4,0,0,-500,103,269,4,0,0,100,14:29:07
129,233,4,0,0,-500,103,269,4,0,0,100,14:29:07
129,233,4,0,0,-500,103,269,4,0,0,100,14:29:07
129,233,4,0,0,-500,103,269,4,0,0,100,14:29:07
129,233,4,0,0,-500,103,269,4,0,0,100,14:29:07
129,233,4,0,0,-500,103,269,4,0,0,100,14:29:07
