P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp
340,36,4,0,0,100,340,36,4,0,0,100,15:03:12
340,36,4,0,0,100,340,36,4,0,0,100,15:03:12
340,36,4,0,0,100,340,36,4,0,0,100,15:03:12
340,36,4,0,0,100,340,36,4,0,0,100,15:03:12
340,36,4,0,0,100,340,36,4,0,0,100,15:03:12
340,36,4,0,0,100,340,36,4,0,0,100,15:03:12
340,36,4,0,0,100,340,36,4,0,0,100,15:03:12
340,36,4,0,0,100,340,36,4,0,0,100,15:03:12
340,36,4,0,0,100,340,36,4,0,0,100,15:03:12
340,36,4,0,0,100,340,36,4,0,0,100,15:03:13
340,36,4,0,0,100,340,36,4,0,0,100,15:03:13
340,36,4,0,0,100,340,38,2,0,0,100,15:03:13
340,36,4,0,0,100,340,38,4,0,0,100,15:03:13
340,36,4,0,0,100,340,38,4,0,0,100,15:03:13
340,36,4,0,0,100,340,38,4,0,0,100,15:03:13
340,36,4,0,0,100,340,38,4,0,0,100,15:03:13
340,36,4,0,0,100,340,38,4,0,0,100,15:03:13
340,36,4,0,0,100,340,38,4,0,0,100,15:03:13
340,36,4,0,0,100,340,38,4,0,0,100,15:03:13
340,36,4,0,0,100,340,38,4,0,0,100,15:03:13
340,36,4,0,0,100,340,38,4,0,0,100,15:03:13
340,36,4,0,0,100,340,38,4,0,0,100,15:03:13
340,36,4,0,0,100,340,38,4,0,0,100,15:03:13
340,38,3,0,0,100,340,38,4,0,0,100,15:03:13
340,40,3,0,0,100,340,38,4,0,0,100,15:03:13
340,42,3,0,0,100,340,38,4,0,0,100,15:03:13
340,44,3,0,0,100,338,38,0,0,0,100,15:03:13
340,46,3,0,0,100,338,38,4,0,0,100,15:03:13
340,48,3,0,0,100,338,38,4,0,0,100,15:03:13
340,50,3,0,0,100,338,38,4,0,0,100,15:03:13
340,52,3,0,0,100,338,38,4,0,0,100,15:03:13
340,54,3,0,0,100,338,36,3,0,0,100,15:03:13
340,56,3,0,0,100,338,36,4,0,0,100,15:03:13
340,58,3,0,0,100,338,36,4,0,0,100,15:03:13
340,60,3,0,0,100,338,36,4,0,0,100,15:03:13
340,62,3,0,0,100,338,36,4,0,0,100,15:03:13
340,64,3,0,0,100,338,36,4,0,0,100,15:03:13
340,66,3,0,0,100,338,36,4,0,0,100,15:03:13
340,68,3,0,0,100,338,36,4,0,0,100,15:03:14
340,70,3,0,0,100,338,36,4,0,0,100,15:03:14
340,72,3,0,0,100,338,36,4,0,0,100,15:03:14
340,74,3,0,0,100,338,36,4,0,0,100,15:03:14
340,76,3,0,0,100,338,36,4,0,0,100,15:03:14
340,78,3,0,0,100,338,38,2,0,0,100,15:03:14
340,80,3,0,0,100,338,38,4,0,0,100,15:03:14
340,82,3,0,0,100,338,38,4,0,0,100,15:03:14
340,84,3,0,0,100,338,38,4,0,0,100,15:03:14
340,86,3,0,0,100,338,38,4,0,0,100,15:03:14
340,88,3,0,0,100,338,38,4,0,0,100,15:03:14
340,90,3,0,0,100,338,40,2,0,0,100,15:03:14
340,92,3,0,0,100,338,42,2,0,0,100,15:03:14
340,94,3,0,0,100,338,44,2,0,0,100,15:03:14
340,94,3,0,0,100,338,44,4,0,0,100,15:03:14
340,96,3,0,0,100,338,46,2,0,0,100,15:03:14
