P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:48
286,169,4,0,0,100,286,169,4,0,0,100,14:36:49
286,169,4,0,0,100,286,169,4,0,0,100,14:36:49
286,169,4,0,0,100,284,169,0,0,0,100,14:36:49
286,169,4,0,0,100,284,169,4,0,0,100,14:36:49
286,169,4,0,0,100,284,169,4,0,0,100,14:36:49
286,169,4,0,0,100,284,169,4,0,0,100,14:36:49
286,169,4,0,0,100,284,169,4,0,0,100,14:36:49
286,169,4,0,0,100,284,169,4,0,0,100,14:36:49
286,169,4,0,0,100,284,169,4,0,0,100,14:36:49
286,169,4,0,0,100,284,169,4,0,0,100,14:36:49
286,169,4,0,0,100,284,169,4,0,0,100,14:36:49
286,169,4,0,0,100,284,169,4,0,0,100,14:36:49
286,169,4,0,0,100,284,169,4,0,0,100,14:36:49
286,169,4,0,0,100,282,169,0,0,0,100,14:36:49
286,169,4,0,0,100,282,169,4,0,0,100,14:36:49
286,169,4,0,0,100,282,169,4,0,0,100,14:36:49
286,169,4,0,0,100,282,169,4,0,0,100,14:36:49
286,169,4,0,0,100,282,169,4,0,0,100,14:36:49
286,169,4,0,0,100,282,169,4,0,0,100,14:36:49
286,169,4,0,0,100,282,169,4,0,0,100,14:36:49
288,169,1,0,0,100,282,169,4,0,0,100,14:36:49
290,169,1,0,0,100,282,169,4,0,0,100,14:36:49
292,169,1,0,0,100,282,167,3,0,0,100,14:36:49
294,169,1,0,0,100,282,167,4,0,0,100,14:36:49
296,169,1,0,0,100,282,167,4,0,0,100,14:36:49
298,169,1,0,0,100,282,167,4,0,0,100,14:36:49
300,169,1,0,0,100,282,167,4,0,0,100,14:36:49
302,169,1,0,0,100,282,167,4,0,0,100,14:36:49
304,169,1,0,0,100,282,167,4,0,0,100,14:36:50
306,169,1,0,0,100,282,167,4,0,0,100,14:36:50
308,169,1,0,0,100,280,167,0,0,0,100,14:36:50
308,167,2,0,0,100,280,167,4,0,0,100,14:36:50
308,165,2,0,0,100,282,167,1,0,0,100,14:36:50
308,163,2,0,0,100,282,167,4,0,0,100,14:36:50
308,161,2,0,0,100,282,167,4,0,0,100,14:36:50
308,159,2,0,0,100,282,167,4,0,0,100,14:36:50
308,157,2,0,0,100,284,167,1,0,0,100,14:36:50
308,155,2,0,0,100,284,167,4,0,0,100,14:36:50
308,153,2,0,0,100,284,167,4,0,0,100,14:36:50
308,151,2,0,0,100,284,167,4,0,0,100,14:36:50
308,149,2,0,0,100,284,167,4,0,0,100,14:36:50
308,147,2,0,0,100,284,167,4,0,0,100,14:36:50
308,145,2,0,0,100,284,167,4,0,0,100,14:36:50
308,143,2,0,0,100,284,167,4,0,0,100,14:36:50
308,141,2,0,0,100,284,167,4,0,0,100,14:36:50
308,139,2,0,0,100,284,167,4,0,0,100,14:36:50
308,137,2,0,0,100,284,165,3,0,0,100,14:36:50
308,135,2,0,0,100,284,165,4,0,0,100,14:36:50
308,133,2,0,0,100,286,165,1,0,0,100,14:36:50
308,131,2,0,0,100,286,165,4,0,0,100,14:36:50
308,129,2,0,0,100,286,165,4,0,0,100,14:36:50
308,127,2,0,0,100,286,165,4,0,0,100,14:36:50
308,125,2,0,0,100,286,165,4,0,0,100,14:36:50
308,123,2,0,0,100,286,165,4,0,0,100,14:36:50
308,121,2,0,0,100,284,165,0,0,0,100,14:36:50
308,119,2,0,0,100,284,163,3,0,0,100,14:36:50
308,117,2,0,0,100,284,161,3,0,0,100,14:36:50
308,115,2,0,0,100,284,159,3,0,0,100,14:36:51
308,113,2,0,0,100,284,157,3,0,0,100,14:36:51
308,111,2,0,0,100,284,155,3,0,0,100,14:36:51
308,109,2,0,0,100,284,153,3,0,0,100,14:36:51
308,107,2,0,0,100,284,151,3,0,0,100,14:36:51
308,109,2,0,0,100,284,153,2,0,0,100,14:36:51
308,107,2,0,0,100,284,151,3,0,0,100,14:36:51
308,105,2,0,0,100,286,151,1,0,0,100,14:36:51
308,103,2,0,0,100,286,149,3,0,0,100,14:36:51
308,101,2,0,0,100,286,147,3,0,0,100,14:36:51
308,99,2,0,0,100,286,145,3,0,0,100,14:36:51
308,97,2,0,0,100,286,143,3,0,0,100,14:36:51
308,95,2,0,0,100,286,141,3,0,0,100,14:36:51
310,95,1,0,0,100,286,139,3,0,0,100,14:36:51
312,95,1,0,0,100,286,137,3,0,0,100,14:36:51
314,95,1,0,0,100,286,135,3,0,0,100,14:36:51
316,95,1,0,0,100,286,133,3,0,0,100,14:36:51
316,93,2,0,0,100,286,133,4,0,0,100,14:36:51
316,91,2,0,0,100,286,131,3,0,0,100,14:36:51
316,89,2,0,0,100,286,129,3,0,0,100,14:36:51
316,87,2,0,0,100,286,127,3,0,0,100,14:36:51
316,85,2,0,0,100,286,125,3,0,0,100,14:36:51
316,83,2,0,0,100,286,123,3,0,0,100,14:36:51
316,81,2,0,0,100,286,121,3,0,0,100,14:36:51
316,79,2,0,0,100,286,119,3,0,0,100,14:36:51
316,77,2,0,0,100,286,117,3,0,0,100,14:36:51
316,75,2,0,0,100,286,115,3,0,0,100,14:36:51
316,73,2,0,0,100,286,113,3,0,0,100,14:36:51
316,71,2,0,0,100,286,111,3,0,0,100,14:36:52
316,69,2,0,0,100,286,109,3,0,0,100,14:36:52
316,67,2,0,0,100,286,107,3,0,0,100,14:36:52
316,65,2,0,0,100,286,105,3,0,0,100,14:36:52
316,63,2,0,0,100,286,103,3,0,0,100,14:36:52
316,61,2,0,0,100,286,101,3,0,0,100,14:36:52
316,59,2,0,0,100,286,99,3,0,0,100,14:36:52
316,57,2,0,0,100,286,97,3,0,0,100,14:36:52
316,55,2,0,0,100,286,95,3,0,0,100,14:36:52
316,53,2,0,0,100,286,93,3,0,0,100,14:36:52
314,53,2,0,0,100,284,93,0,0,0,100,14:36:52
314,51,2,0,0,100,284,91,3,0,0,100,14:36:52
314,49,2,0,0,100,284,89,3,0,0,100,14:36:52
314,47,2,0,0,100,284,87,3,0,0,100,14:36:52
314,45,2,0,0,100,284,85,3,0,0,100,14:36:52
314,43,2,0,0,100,284,83,3,0,0,100,14:36:52
314,41,2,0,0,100,284,81,3,0,0,100,14:36:52
314,39,2,0,0,100,284,79,3,0,0,100,14:36:52
314,37,2,0,0,100,284,77,3,0,0,100,14:36:52
314,35,2,0,0,100,284,75,3,0,0,100,14:36:52
314,33,2,0,0,100,284,73,3,0,0,100,14:36:52
314,31,2,0,0,100,284,71,3,0,0,100,14:36:52
314,29,2,0,0,100,284,69,3,0,0,100,14:36:52
314,27,2,0,0,100,284,67,3,0,0,100,14:36:52
314,25,2,0,0,100,284,65,3,0,0,100,14:36:52
314,25,2,0,0,100,284,65,4,0,0,100,14:36:52
314,23,2,0,0,100,284,63,3,0,0,100,14:36:52
314,21,2,0,0,100,284,61,3,0,0,100,14:36:52
314,19,2,0,0,100,284,59,3,0,0,100,14:36:52
314,19,4,0,0,100,284,57,3,0,0,100,14:36:53
312,19,0,0,0,100,284,55,3,0,0,100,14:36:53
310,19,0,0,0,100,284,55,4,0,0,100,14:36:53
308,19,0,0,0,100,284,55,4,0,0,100,14:36:53
306,19,0,0,0,100,284,55,4,0,0,100,14:36:53
304,19,0,0,0,100,284,55,4,0,0,100,14:36:53
302,19,0,0,0,100,284,55,4,0,0,100,14:36:53
300,19,0,0,0,100,284,55,4,0,0,100,14:36:53
298,19,0,0,0,100,284,55,4,0,0,100,14:36:53
296,19,0,0,0,100,284,55,4,0,0,100,14:36:53
294,19,0,0,0,100,284,55,4,0,0,100,14:36:53
292,19,0,0,0,100,284,55,4,0,0,100,14:36:53
290,19,0,0,0,100,284,55,4,0,0,100,14:36:53
288,19,0,0,0,100,284,55,4,0,0,100,14:36:53
286,19,0,0,0,100,284,55,4,0,0,100,14:36:53
284,19,0,0,0,100,284,55,4,0,0,100,14:36:53
282,19,0,0,0,100,284,55,4,0,0,100,14:36:53
280,19,0,0,0,100,284,55,4,0,0,100,14:36:53
278,19,0,0,0,100,284,55,4,0,0,100,14:36:53
276,19,0,0,0,100,284,55,4,0,0,100,14:36:53
274,19,0,0,0,100,284,55,4,0,0,100,14:36:53
272,19,0,0,0,100,286,55,1,0,0,100,14:36:53
270,19,0,0,0,100,286,55,4,0,0,100,14:36:53
268,19,0,0,0,100,286,55,4,0,0,100,14:36:53
266,19,0,0,0,100,286,55,4,0,0,100,14:36:53
264,19,0,0,0,100,286,55,4,0,0,100,14:36:53
262,19,0,0,0,100,286,55,4,0,0,100,14:36:53
260,19,0,0,0,100,286,55,4,0,0,100,14:36:53
258,19,0,0,0,100,284,55,0,0,0,100,14:36:54
256,19,0,0,0,100,284,55,4,0,0,100,14:36:54
254,19,0,0,0,100,284,55,4,0,0,100,14:36:54
252,19,0,0,0,100,284,57,2,0,0,100,14:36:54
250,19,0,0,0,100,284,57,4,0,0,100,14:36:54
248,19,0,0,0,100,284,55,3,0,0,100,14:36:54
246,19,0,0,0,100,284,53,3,0,0,100,14:36:54
244,19,0,0,0,100,284,51,3,0,0,100,14:36:54
244,17,0,0,0,100,284,49,3,0,0,100,14:36:54
242,17,0,0,0,100,282,49,0,0,0,100,14:36:54
240,17,0,0,0,100,280,49,0,0,0,100,14:36:54
238,17,0,0,0,100,278,49,0,0,0,100,14:36:54
236,17,0,0,0,100,276,49,0,0,0,100,14:36:54
236,17,0,0,0,100,276,49,4,0,0,100,14:36:54
234,17,0,0,0,100,274,49,0,0,0,100,14:36:54
232,17,0,0,0,100,272,49,0,0,0,100,14:36:54
230,17,0,0,0,100,270,49,0,0,0,100,14:36:54
228,17,0,0,0,100,268,49,0,0,0,100,14:36:54
226,17,0,0,0,100,266,49,0,0,0,100,14:36:54
224,17,0,0,0,100,264,49,0,0,0,100,14:36:54
222,17,0,0,0,100,262,49,0,0,0,100,14:36:54
220,17,0,0,0,100,260,49,0,0,0,100,14:36:54
218,17,0,0,0,100,258,49,0,0,0,100,14:36:54
216,17,0,0,0,100,256,49,0,0,0,100,14:36:54
214,17,0,0,0,100,254,49,0,0,0,100,14:36:54
212,17,0,0,0,100,252,49,0,0,0,100,14:36:54
210,17,0,0,0,100,250,49,0,0,0,100,14:36:54
208,17,0,0,0,100,248,49,0,0,0,100,14:36:54
