P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp
178,119,4,0,0,100,178,119,4,0,0,100,14:37:18
178,119,4,0,0,100,180,119,1,0,0,100,14:37:18
178,119,4,0,0,100,180,119,4,0,0,100,14:37:18
178,119,4,0,0,100,180,119,4,0,0,100,14:37:18
178,119,4,0,0,100,180,119,4,0,0,100,14:37:18
178,119,4,0,0,100,180,119,4,0,0,100,14:37:19
178,119,4,0,0,100,180,119,4,0,0,100,14:37:19
178,119,4,0,0,100,180,119,4,0,0,100,14:37:19
178,119,4,0,0,100,180,119,4,0,0,100,14:37:19
178,119,4,0,0,100,180,119,4,0,0,100,14:37:19
178,119,4,0,0,100,180,119,4,0,0,100,14:37:19
178,119,4,0,0,100,180,119,4,0,0,100,14:37:19
178,119,4,0,0,100,180,119,4,0,0,100,14:37:19
178,119,4,0,0,100,180,119,4,0,0,100,14:37:19
178,119,4,0,0,100,180,119,4,0,0,100,14:37:19
178,119,4,0,0,100,180,119,4,0,0,100,14:37:19
178,119,4,0,0,100,180,121,2,0,0,100,14:37:19
178,119,4,0,0,100,180,121,4,0,0,100,14:37:19
178,119,4,0,0,100,180,121,4,0,0,100,14:37:19
178,121,3,0,0,100,180,121,4,0,0,100,14:37:19
178,123,3,0,0,100,180,121,4,0,0,100,14:37:19
178,125,3,0,0,100,180,121,4,0,0,100,14:37:19
178,127,3,0,0,100,180,121,4,0,0,100,14:37:19
178,129,3,0,0,100,180,121,4,0,0,100,14:37:19
178,131,3,0,0,100,180,119,3,0,0,100,14:37:19
178,133,3,0,0,100,180,119,4,0,0,100,14:37:19
178,135,3,0,0,100,180,119,4,0,0,100,14:37:19
178,137,3,0,0,100,180,119,4,0,0,100,14:37:19
178,139,3,0,0,100,180,119,4,0,0,100,14:37:19
178,141,3,0,0,100,180,119,4,0,0,100,14:37:19
178,143,3,0,0,100,180,119,4,0,0,100,14:37:19
178,145,3,0,0,100,180,119,4,0,0,100,14:37:19
178,147,3,0,0,100,180,119,4,0,0,100,14:37:19
178,149,3,0,0,100,180,119,4,0,0,100,14:37:20
178,151,3,0,0,100,180,117,3,0,0,100,14:37:20
178,153,3,0,0,100,180,117,4,0,0,100,14:37:20
178,155,3,0,0,100,180,117,4,0,0,100,14:37:20
178,157,3,0,0,100,178,117,0,0,0,100,14:37:20
178,159,3,0,0,100,178,117,4,0,0,100,14:37:20
178,161,3,0,0,100,178,117,4,0,0,100,14:37:20
178,163,3,0,0,100,178,117,4,0,0,100,14:37:20
178,165,3,0,0,100,178,117,4,0,0,100,14:37:20
178,167,3,0,0,100,178,117,4,0,0,100,14:37:20
178,169,3,0,0,100,178,119,2,0,0,100,14:37:20
178,171,3,0,0,100,178,121,2,0,0,100,14:37:20
