P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height,obs_6_x,obs_6_y,obs_6_width,obs_6_height,obs_7_x,obs_7_y,obs_7_width,obs_7_height,obs_8_x,obs_8_y,obs_8_width,obs_8_height,obs_9_x,obs_9_y,obs_9_width,obs_9_height,obs_10_x,obs_10_y,obs_10_width,obs_10_height,obs_11_x,obs_11_y,obs_11_width,obs_11_height,obs_12_x,obs_12_y,obs_12_width,obs_12_height,obs_13_x,obs_13_y,obs_13_width,obs_13_height,obs_14_x,obs_14_y,obs_14_width,obs_14_height,obs_15_x,obs_15_y,obs_15_width,obs_15_height,obs_16_x,obs_16_y,obs_16_width,obs_16_height,obs_17_x,obs_17_y,obs_17_width,obs_17_height,obs_18_x,obs_18_y,obs_18_width,obs_18_height,obs_19_x,obs_19_y,obs_19_width,obs_19_height,obs_20_x,obs_20_y,obs_20_width,obs_20_height,obs_21_x,obs_21_y,obs_21_width,obs_21_height,obs_22_x,obs_22_y,obs_22_width,obs_22_height,obs_23_x,obs_23_y,obs_23_width,obs_23_height,obs_24_x,obs_24_y,obs_24_width,obs_24_height,obs_25_x,obs_25_y,obs_25_width,obs_25_height,obs_26_x,obs_26_y,obs_26_width,obs_26_height,obs_27_x,obs_27_y,obs_27_width,obs_27_height,obs_28_x,obs_28_y,obs_28_width,obs_28_height,obs_29_x,obs_29_y,obs_29_width,obs_29_height
65,501,1,0,0,100,64,501,4,0,0,100,16:08:10,7893,200,79,482,408,212,53,77,621,247,79,96,155,282,45,36,558,456,36,84,685,9,46,92,644,362,33,89,557,257,89,95,383,471,55,100,252,115,76,44,332,6,31,78,686,249,83,77,102,204,84,79,653,254,77,34,333,473,95,33,397,407,86,52,606,495,71,83,152,320,38,62,268,79,63,62,610,434,78,98,366,29,39,47,300,355,52,45,242,352,50,76,122,63,55,59,603,463,85,74,707,490,78,58,368,404,92,55,305,505,56,64,521,350,41,92,687,164,43,98,227,371,34,62
66,501,1,0,0,100,64,501,4,0,0,100,16:08:10,7929,200,79,482,408,212,53,77,621,247,79,96,155,282,45,36,558,456,36,84,685,9,46,92,644,362,33,89,557,257,89,95,383,471,55,100,252,115,76,44,332,6,31,78,686,249,83,77,102,204,84,79,653,254,77,34,333,473,95,33,397,407,86,52,606,495,71,83,152,320,38,62,268,79,63,62,610,434,78,98,366,29,39,47,300,355,52,45,242,352,50,76,122,63,55,59,603,463,85,74,707,490,78,58,368,404,92,55,305,505,56,64,521,350,41,92,687,164,43,98,227,371,34,62
67,501,1,0,0,100,64,501,4,0,0,100,16:08:10,7964,200,79,482,408,212,53,77,621,247,79,96,155,282,45,36,558,456,36,84,685,9,46,92,644,362,33,89,557,257,89,95,383,471,55,100,252,115,76,44,332,6,31,78,686,249,83,77,102,204,84,79,653,254,77,34,333,473,95,33,397,407,86,52,606,495,71,83,152,320,38,62,268,79,63,62,610,434,78,98,366,29,39,47,300,355,52,45,242,352,50,76,122,63,55,59,603,463,85,74,707,490,78,58,368,404,92,55,305,505,56,64,521,350,41,92,687,164,43,98,227,371,34,62
68,501,1,0,0,100,64,501,4,0,0,100,16:08:11,8000,200,79,482,408,212,53,77,621,247,79,96,155,282,45,36,558,456,36,84,685,9,46,92,644,362,33,89,557,257,89,95,383,471,55,100,252,115,76,44,332,6,31,78,686,249,83,77,102,204,84,79,653,254,77,34,333,473,95,33,397,407,86,52,606,495,71,83,152,320,38,62,268,79,63,62,610,434,78,98,366,29,39,47,300,355,52,45,242,352,50,76,122,63,55,59,603,463,85,74,707,490,78,58,368,404,92,55,305,505,56,64,521,350,41,92,687,164,43,98,227,371,34,62
69,501,1,0,0,100,64,501,4,0,0,100,16:08:11,8034,200,79,482,408,212,53,77,621,247,79,96,155,282,45,36,558,456,36,84,685,9,46,92,644,362,33,89,557,257,89,95,383,471,55,100,252,115,76,44,332,6,31,78,686,249,83,77,102,204,84,79,653,254,77,34,333,473,95,33,397,407,86,52,606,495,71,83,152,320,38,62,268,79,63,62,610,434,78,98,366,29,39,47,300,355,52,45,242,352,50,76,122,63,55,59,603,463,85,74,707,490,78,58,368,404,92,55,305,505,56,64,521,350,41,92,687,164,43,98,227,371,34,62
70,501,1,0,0,100,64,501,4,0,0,100,16:08:11,8069,200,79,482,408,212,53,77,621,247,79,96,155,282,45,36,558,456,36,84,685,9,46,92,644,362,33,89,557,257,89,95,383,471,55,100,252,115,76,44,332,6,31,78,686,249,83,77,102,204,84,79,653,254,77,34,333,473,95,33,397,407,86,52,606,495,71,83,152,320,38,62,268,79,63,62,610,434,78,98,366,29,39,47,300,355,52,45,242,352,50,76,122,63,55,59,603,463,85,74,707,490,78,58,368,404,92,55,305,505,56,64,521,350,41,92,687,164,43,98,227,371,34,62
71,501,1,0,0,100,64,501,4,0,0,100,16:08:11,8103,200,79,482,408,212,53,77,621,247,79,96,155,282,45,36,558,456,36,84,685,9,46,92,644,362,33,89,557,257,89,95,383,471,55,100,252,115,76,44,332,6,31,78,686,249,83,77,102,204,84,79,653,254,77,34,333,473,95,33,397,407,86,52,606,495,71,83,152,320,38,62,268,79,63,62,610,434,78,98,366,29,39,47,300,355,52,45,242,352,50,76,122,63,55,59,603,463,85,74,707,490,78,58,368,404,92,55,305,505,56,64,521,350,41,92,687,164,43,98,227,371,34,62
72,501,1,0,0,100,64,501,4,0,0,100,16:08:11,8483,200,79,482,408,212,53,77,621,247,79,96,155,282,45,36,558,456,36,84,685,9,46,92,644,362,33,89,557,257,89,95,383,471,55,100,252,115,76,44,332,6,31,78,686,249,83,77,102,204,84,79,653,254,77,34,333,473,95,33,397,407,86,52,606,495,71,83,152,320,38,62,268,79,63,62,610,434,78,98,366,29,39,47,300,355,52,45,242,352,50,76,122,63,55,59,603,463,85,74,707,490,78,58,368,404,92,55,305,505,56,64,521,350,41,92,687,164,43,98,227,371,34,62
73,501,1,0,0,100,64,501,4,0,0,100,16:08:11,8517,200,79,482,408,212,53,77,621,247,79,96,155,282,45,36,558,456,36,84,685,9,46,92,644,362,33,89,557,257,89,95,383,471,55,100,252,115,76,44,332,6,31,78,686,249,83,77,102,204,84,79,653,254,77,34,333,473,95,33,397,407,86,52,606,495,71,83,152,320,38,62,268,79,63,62,610,434,78,98,366,29,39,47,300,355,52,45,242,352,50,76,122,63,55,59,603,463,85,74,707,490,78,58,368,404,92,55,305,505,56,64,521,350,41,92,687,164,43,98,227,371,34,62
74,501,1,0,0,100,64,501,4,0,0,100,16:08:11,8552,200,79,482,408,212,53,77,621,247,79,96,155,282,45,36,558,456,36,84,685,9,46,92,644,362,33,89,557,257,89,95,383,471,55,100,252,115,76,44,332,6,31,78,686,249,83,77,102,204,84,79,653,254,77,34,333,473,95,33,397,407,86,52,606,495,71,83,152,320,38,62,268,79,63,62,610,434,78,98,366,29,39,47,300,355,52,45,242,352,50,76,122,63,55,59,603,463,85,74,707,490,78,58,368,404,92,55,305,505,56,64,521,350,41,92,687,164,43,98,227,371,34,62
