P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height,obs_6_x,obs_6_y,obs_6_width,obs_6_height,obs_7_x,obs_7_y,obs_7_width,obs_7_height,obs_8_x,obs_8_y,obs_8_width,obs_8_height,obs_9_x,obs_9_y,obs_9_width,obs_9_height,obs_10_x,obs_10_y,obs_10_width,obs_10_height,obs_11_x,obs_11_y,obs_11_width,obs_11_height,obs_12_x,obs_12_y,obs_12_width,obs_12_height,obs_13_x,obs_13_y,obs_13_width,obs_13_height,obs_14_x,obs_14_y,obs_14_width,obs_14_height,obs_15_x,obs_15_y,obs_15_width,obs_15_height,obs_16_x,obs_16_y,obs_16_width,obs_16_height,obs_17_x,obs_17_y,obs_17_width,obs_17_height,obs_18_x,obs_18_y,obs_18_width,obs_18_height,obs_19_x,obs_19_y,obs_19_width,obs_19_height,obs_20_x,obs_20_y,obs_20_width,obs_20_height,obs_21_x,obs_21_y,obs_21_width,obs_21_height,obs_22_x,obs_22_y,obs_22_width,obs_22_height,obs_23_x,obs_23_y,obs_23_width,obs_23_height,obs_24_x,obs_24_y,obs_24_width,obs_24_height,obs_25_x,obs_25_y,obs_25_width,obs_25_height,obs_26_x,obs_26_y,obs_26_width,obs_26_height,obs_27_x,obs_27_y,obs_27_width,obs_27_height,obs_28_x,obs_28_y,obs_28_width,obs_28_height,obs_29_x,obs_29_y,obs_29_width,obs_29_height
623,356,0,0,0,100,624,356,4,0,0,100,16:13:23,7556,200,484,364,260,422,54,47,316,175,52,34,133,496,66,62,293,361,94,95,37,147,89,41,552,133,73,80,30,54,80,90,528,42,92,92,725,169,35,66,715,442,49,79,726,198,73,54,49,129,100,87,71,312,73,33,101,237,90,97,223,214,66,48,641,66,63,73,687,310,57,46,157,28,73,42,122,155,60,81,492,483,32,34,105,117,56,97,130,488,40,96,386,41,73,77,340,327,72,68,127,28,53,53,242,205,45,75,26,500,100,32,81,116,57,50,340,308,62,70,533,163,51,79
622,356,0,0,0,100,624,356,4,0,0,100,16:13:23,7593,200,484,364,260,422,54,47,316,175,52,34,133,496,66,62,293,361,94,95,37,147,89,41,552,133,73,80,30,54,80,90,528,42,92,92,725,169,35,66,715,442,49,79,726,198,73,54,49,129,100,87,71,312,73,33,101,237,90,97,223,214,66,48,641,66,63,73,687,310,57,46,157,28,73,42,122,155,60,81,492,483,32,34,105,117,56,97,130,488,40,96,386,41,73,77,340,327,72,68,127,28,53,53,242,205,45,75,26,500,100,32,81,116,57,50,340,308,62,70,533,163,51,79
621,356,0,0,0,100,624,356,4,0,0,100,16:13:23,7630,200,484,364,260,422,54,47,316,175,52,34,133,496,66,62,293,361,94,95,37,147,89,41,552,133,73,80,30,54,80,90,528,42,92,92,725,169,35,66,715,442,49,79,726,198,73,54,49,129,100,87,71,312,73,33,101,237,90,97,223,214,66,48,641,66,63,73,687,310,57,46,157,28,73,42,122,155,60,81,492,483,32,34,105,117,56,97,130,488,40,96,386,41,73,77,340,327,72,68,127,28,53,53,242,205,45,75,26,500,100,32,81,116,57,50,340,308,62,70,533,163,51,79
620,356,0,0,0,100,624,356,4,0,0,100,16:13:23,7667,200,484,364,260,422,54,47,316,175,52,34,133,496,66,62,293,361,94,95,37,147,89,41,552,133,73,80,30,54,80,90,528,42,92,92,725,169,35,66,715,442,49,79,726,198,73,54,49,129,100,87,71,312,73,33,101,237,90,97,223,214,66,48,641,66,63,73,687,310,57,46,157,28,73,42,122,155,60,81,492,483,32,34,105,117,56,97,130,488,40,96,386,41,73,77,340,327,72,68,127,28,53,53,242,205,45,75,26,500,100,32,81,116,57,50,340,308,62,70,533,163,51,79
619,356,0,0,0,100,624,356,4,0,0,100,16:13:23,7704,200,484,364,260,422,54,47,316,175,52,34,133,496,66,62,293,361,94,95,37,147,89,41,552,133,73,80,30,54,80,90,528,42,92,92,725,169,35,66,715,442,49,79,726,198,73,54,49,129,100,87,71,312,73,33,101,237,90,97,223,214,66,48,641,66,63,73,687,310,57,46,157,28,73,42,122,155,60,81,492,483,32,34,105,117,56,97,130,488,40,96,386,41,73,77,340,327,72,68,127,28,53,53,242,205,45,75,26,500,100,32,81,116,57,50,340,308,62,70,533,163,51,79
618,356,0,0,0,100,624,356,4,0,0,100,16:13:23,7741,200,484,364,260,422,54,47,316,175,52,34,133,496,66,62,293,361,94,95,37,147,89,41,552,133,73,80,30,54,80,90,528,42,92,92,725,169,35,66,715,442,49,79,726,198,73,54,49,129,100,87,71,312,73,33,101,237,90,97,223,214,66,48,641,66,63,73,687,310,57,46,157,28,73,42,122,155,60,81,492,483,32,34,105,117,56,97,130,488,40,96,386,41,73,77,340,327,72,68,127,28,53,53,242,205,45,75,26,500,100,32,81,116,57,50,340,308,62,70,533,163,51,79
617,356,0,0,0,100,624,356,4,0,0,100,16:13:23,7778,200,484,364,260,422,54,47,316,175,52,34,133,496,66,62,293,361,94,95,37,147,89,41,552,133,73,80,30,54,80,90,528,42,92,92,725,169,35,66,715,442,49,79,726,198,73,54,49,129,100,87,71,312,73,33,101,237,90,97,223,214,66,48,641,66,63,73,687,310,57,46,157,28,73,42,122,155,60,81,492,483,32,34,105,117,56,97,130,488,40,96,386,41,73,77,340,327,72,68,127,28,53,53,242,205,45,75,26,500,100,32,81,116,57,50,340,308,62,70,533,163,51,79
616,356,0,0,0,100,624,356,4,0,0,100,16:13:23,7815,200,484,364,260,422,54,47,316,175,52,34,133,496,66,62,293,361,94,95,37,147,89,41,552,133,73,80,30,54,80,90,528,42,92,92,725,169,35,66,715,442,49,79,726,198,73,54,49,129,100,87,71,312,73,33,101,237,90,97,223,214,66,48,641,66,63,73,687,310,57,46,157,28,73,42,122,155,60,81,492,483,32,34,105,117,56,97,130,488,40,96,386,41,73,77,340,327,72,68,127,28,53,53,242,205,45,75,26,500,100,32,81,116,57,50,340,308,62,70,533,163,51,79
615,356,0,0,0,100,624,356,4,0,0,100,16:13:23,7852,200,484,364,260,422,54,47,316,175,52,34,133,496,66,62,293,361,94,95,37,147,89,41,552,133,73,80,30,54,80,90,528,42,92,92,725,169,35,66,715,442,49,79,726,198,73,54,49,129,100,87,71,312,73,33,101,237,90,97,223,214,66,48,641,66,63,73,687,310,57,46,157,28,73,42,122,155,60,81,492,483,32,34,105,117,56,97,130,488,40,96,386,41,73,77,340,327,72,68,127,28,53,53,242,205,45,75,26,500,100,32,81,116,57,50,340,308,62,70,533,163,51,79
614,356,0,0,0,100,624,356,4,0,0,100,16:13:23,7889,200,484,364,260,422,54,47,316,175,52,34,133,496,66,62,293,361,94,95,37,147,89,41,552,133,73,80,30,54,80,90,528,42,92,92,725,169,35,66,715,442,49,79,726,198,73,54,49,129,100,87,71,312,73,33,101,237,90,97,223,214,66,48,641,66,63,73,687,310,57,46,157,28,73,42,122,155,60,81,492,483,32,34,105,117,56,97,130,488,40,96,386,41,73,77,340,327,72,68,127,28,53,53,242,205,45,75,26,500,100,32,81,116,57,50,340,308,62,70,533,163,51,79
613,356,0,0,0,100,624,356,4,0,0,100,16:13:23,7926,200,484,364,260,422,54,47,316,175,52,34,133,496,66,62,293,361,94,95,37,147,89,41,552,133,73,80,30,54,80,90,528,42,92,92,725,169,35,66,715,442,49,79,726,198,73,54,49,129,100,87,71,312,73,33,101,237,90,97,223,214,66,48,641,66,63,73,687,310,57,46,157,28,73,42,122,155,60,81,492,483,32,34,105,117,56,97,130,488,40,96,386,41,73,77,340,327,72,68,127,28,53,53,242,205,45,75,26,500,100,32,81,116,57,50,340,308,62,70,533,163,51,79
612,356,0,0,0,100,624,356,4,0,0,100,16:13:23,7963,200,484,364,260,422,54,47,316,175,52,34,133,496,66,62,293,361,94,95,37,147,89,41,552,133,73,80,30,54,80,90,528,42,92,92,725,169,35,66,715,442,49,79,726,198,73,54,49,129,100,87,71,312,73,33,101,237,90,97,223,214,66,48,641,66,63,73,687,310,57,46,157,28,73,42,122,155,60,81,492,483,32,34,105,117,56,97,130,488,40,96,386,41,73,77,340,327,72,68,127,28,53,53,242,205,45,75,26,500,100,32,81,116,57,50,340,308,62,70,533,163,51,79
611,356,0,0,0,100,624,356,4,0,0,100,16:13:24,8000,200,484,364,260,422,54,47,316,175,52,34,133,496,66,62,293,361,94,95,37,147,89,41,552,133,73,80,30,54,80,90,528,42,92,92,725,169,35,66,715,442,49,79,726,198,73,54,49,129,100,87,71,312,73,33,101,237,90,97,223,214,66,48,641,66,63,73,687,310,57,46,157,28,73,42,122,155,60,81,492,483,32,34,105,117,56,97,130,488,40,96,386,41,73,77,340,327,72,68,127,28,53,53,242,205,45,75,26,500,100,32,81,116,57,50,340,308,62,70,533,163,51,79
610,356,0,0,0,100,624,356,4,0,0,100,16:13:24,8036,200,484,364,260,422,54,47,316,175,52,34,133,496,66,62,293,361,94,95,37,147,89,41,552,133,73,80,30,54,80,90,528,42,92,92,725,169,35,66,715,442,49,79,726,198,73,54,49,129,100,87,71,312,73,33,101,237,90,97,223,214,66,48,641,66,63,73,687,310,57,46,157,28,73,42,122,155,60,81,492,483,32,34,105,117,56,97,130,488,40,96,386,41,73,77,340,327,72,68,127,28,53,53,242,205,45,75,26,500,100,32,81,116,57,50,340,308,62,70,533,163,51,79
609,356,0,0,0,100,624,356,4,0,0,100,16:13:24,8071,200,484,364,260,422,54,47,316,175,52,34,133,496,66,62,293,361,94,95,37,147,89,41,552,133,73,80,30,54,80,90,528,42,92,92,725,169,35,66,715,442,49,79,726,198,73,54,49,129,100,87,71,312,73,33,101,237,90,97,223,214,66,48,641,66,63,73,687,310,57,46,157,28,73,42,122,155,60,81,492,483,32,34,105,117,56,97,130,488,40,96,386,41,73,77,340,327,72,68,127,28,53,53,242,205,45,75,26,500,100,32,81,116,57,50,340,308,62,70,533,163,51,79
608,356,0,0,0,100,624,356,4,0,0,100,16:13:24,8107,200,484,364,260,422,54,47,316,175,52,34,133,496,66,62,293,361,94,95,37,147,89,41,552,133,73,80,30,54,80,90,528,42,92,92,725,169,35,66,715,442,49,79,726,198,73,54,49,129,100,87,71,312,73,33,101,237,90,97,223,214,66,48,641,66,63,73,687,310,57,46,157,28,73,42,122,155,60,81,492,483,32,34,105,117,56,97,130,488,40,96,386,41,73,77,340,327,72,68,127,28,53,53,242,205,45,75,26,500,100,32,81,116,57,50,340,308,62,70,533,163,51,79
