P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height,obs_6_x,obs_6_y,obs_6_width,obs_6_height,obs_7_x,obs_7_y,obs_7_width,obs_7_height,obs_8_x,obs_8_y,obs_8_width,obs_8_height,obs_9_x,obs_9_y,obs_9_width,obs_9_height,obs_10_x,obs_10_y,obs_10_width,obs_10_height,obs_11_x,obs_11_y,obs_11_width,obs_11_height,obs_12_x,obs_12_y,obs_12_width,obs_12_height,obs_13_x,obs_13_y,obs_13_width,obs_13_height,obs_14_x,obs_14_y,obs_14_width,obs_14_height,obs_15_x,obs_15_y,obs_15_width,obs_15_height,obs_16_x,obs_16_y,obs_16_width,obs_16_height,obs_17_x,obs_17_y,obs_17_width,obs_17_height,obs_18_x,obs_18_y,obs_18_width,obs_18_height,obs_19_x,obs_19_y,obs_19_width,obs_19_height,obs_20_x,obs_20_y,obs_20_width,obs_20_height,obs_21_x,obs_21_y,obs_21_width,obs_21_height,obs_22_x,obs_22_y,obs_22_width,obs_22_height,obs_23_x,obs_23_y,obs_23_width,obs_23_height,obs_24_x,obs_24_y,obs_24_width,obs_24_height,obs_25_x,obs_25_y,obs_25_width,obs_25_height,obs_26_x,obs_26_y,obs_26_width,obs_26_height,obs_27_x,obs_27_y,obs_27_width,obs_27_height,obs_28_x,obs_28_y,obs_28_width,obs_28_height,obs_29_x,obs_29_y,obs_29_width,obs_29_height
204,314,0,0,0,100,205,314,4,0,0,100,16:29:08,6036,200,631,9,641,35,57,80,420,259,37,68,211,252,79,38,606,118,85,78,304,534,97,51,270,225,32,95,652,386,49,93,393,26,84,32,251,322,75,97,89,410,96,43,329,250,34,72,587,428,47,37,312,67,94,51,696,221,70,43,329,198,94,30,73,141,39,79,437,364,62,65,113,357,58,30,439,193,59,96,281,300,91,66,40,136,71,35,673,156,89,41,91,4,37,54,664,456,56,72,84,259,41,60,235,208,92,36,150,499,65,42,376,32,87,69,435,195,48,71,294,53,46,31
203,314,0,0,0,100,205,314,4,0,0,100,16:29:08,6071,200,631,9,641,35,57,80,420,259,37,68,211,252,79,38,606,118,85,78,304,534,97,51,270,225,32,95,652,386,49,93,393,26,84,32,251,322,75,97,89,410,96,43,329,250,34,72,587,428,47,37,312,67,94,51,696,221,70,43,329,198,94,30,73,141,39,79,437,364,62,65,113,357,58,30,439,193,59,96,281,300,91,66,40,136,71,35,673,156,89,41,91,4,37,54,664,456,56,72,84,259,41,60,235,208,92,36,150,499,65,42,376,32,87,69,435,195,48,71,294,53,46,31
202,314,0,0,0,100,205,314,4,0,0,100,16:29:08,6107,200,631,9,641,35,57,80,420,259,37,68,211,252,79,38,606,118,85,78,304,534,97,51,270,225,32,95,652,386,49,93,393,26,84,32,251,322,75,97,89,410,96,43,329,250,34,72,587,428,47,37,312,67,94,51,696,221,70,43,329,198,94,30,73,141,39,79,437,364,62,65,113,357,58,30,439,193,59,96,281,300,91,66,40,136,71,35,673,156,89,41,91,4,37,54,664,456,56,72,84,259,41,60,235,208,92,36,150,499,65,42,376,32,87,69,435,195,48,71,294,53,46,31
201,314,0,0,0,100,205,314,4,0,0,100,16:29:08,6143,200,631,9,641,35,57,80,420,259,37,68,211,252,79,38,606,118,85,78,304,534,97,51,270,225,32,95,652,386,49,93,393,26,84,32,251,322,75,97,89,410,96,43,329,250,34,72,587,428,47,37,312,67,94,51,696,221,70,43,329,198,94,30,73,141,39,79,437,364,62,65,113,357,58,30,439,193,59,96,281,300,91,66,40,136,71,35,673,156,89,41,91,4,37,54,664,456,56,72,84,259,41,60,235,208,92,36,150,499,65,42,376,32,87,69,435,195,48,71,294,53,46,31
200,314,0,0,0,100,205,314,4,0,0,100,16:29:08,6179,200,631,9,641,35,57,80,420,259,37,68,211,252,79,38,606,118,85,78,304,534,97,51,270,225,32,95,652,386,49,93,393,26,84,32,251,322,75,97,89,410,96,43,329,250,34,72,587,428,47,37,312,67,94,51,696,221,70,43,329,198,94,30,73,141,39,79,437,364,62,65,113,357,58,30,439,193,59,96,281,300,91,66,40,136,71,35,673,156,89,41,91,4,37,54,664,456,56,72,84,259,41,60,235,208,92,36,150,499,65,42,376,32,87,69,435,195,48,71,294,53,46,31
199,314,0,0,0,100,205,314,4,0,0,100,16:29:08,6214,200,631,9,641,35,57,80,420,259,37,68,211,252,79,38,606,118,85,78,304,534,97,51,270,225,32,95,652,386,49,93,393,26,84,32,251,322,75,97,89,410,96,43,329,250,34,72,587,428,47,37,312,67,94,51,696,221,70,43,329,198,94,30,73,141,39,79,437,364,62,65,113,357,58,30,439,193,59,96,281,300,91,66,40,136,71,35,673,156,89,41,91,4,37,54,664,456,56,72,84,259,41,60,235,208,92,36,150,499,65,42,376,32,87,69,435,195,48,71,294,53,46,31
198,314,0,0,0,100,205,314,4,0,0,100,16:29:08,6250,200,631,9,641,35,57,80,420,259,37,68,211,252,79,38,606,118,85,78,304,534,97,51,270,225,32,95,652,386,49,93,393,26,84,32,251,322,75,97,89,410,96,43,329,250,34,72,587,428,47,37,312,67,94,51,696,221,70,43,329,198,94,30,73,141,39,79,437,364,62,65,113,357,58,30,439,193,59,96,281,300,91,66,40,136,71,35,673,156,89,41,91,4,37,54,664,456,56,72,84,259,41,60,235,208,92,36,150,499,65,42,376,32,87,69,435,195,48,71,294,53,46,31
197,314,0,0,0,100,205,314,4,0,0,100,16:29:08,6286,200,631,9,641,35,57,80,420,259,37,68,211,252,79,38,606,118,85,78,304,534,97,51,270,225,32,95,652,386,49,93,393,26,84,32,251,322,75,97,89,410,96,43,329,250,34,72,587,428,47,37,312,67,94,51,696,221,70,43,329,198,94,30,73,141,39,79,437,364,62,65,113,357,58,30,439,193,59,96,281,300,91,66,40,136,71,35,673,156,89,41,91,4,37,54,664,456,56,72,84,259,41,60,235,208,92,36,150,499,65,42,376,32,87,69,435,195,48,71,294,53,46,31
196,314,0,0,0,100,205,314,4,0,0,100,16:29:08,6321,200,631,9,641,35,57,80,420,259,37,68,211,252,79,38,606,118,85,78,304,534,97,51,270,225,32,95,652,386,49,93,393,26,84,32,251,322,75,97,89,410,96,43,329,250,34,72,587,428,47,37,312,67,94,51,696,221,70,43,329,198,94,30,73,141,39,79,437,364,62,65,113,357,58,30,439,193,59,96,281,300,91,66,40,136,71,35,673,156,89,41,91,4,37,54,664,456,56,72,84,259,41,60,235,208,92,36,150,499,65,42,376,32,87,69,435,195,48,71,294,53,46,31
195,314,0,0,0,100,205,314,4,0,0,100,16:29:08,6357,200,631,9,641,35,57,80,420,259,37,68,211,252,79,38,606,118,85,78,304,534,97,51,270,225,32,95,652,386,49,93,393,26,84,32,251,322,75,97,89,410,96,43,329,250,34,72,587,428,47,37,312,67,94,51,696,221,70,43,329,198,94,30,73,141,39,79,437,364,62,65,113,357,58,30,439,193,59,96,281,300,91,66,40,136,71,35,673,156,89,41,91,4,37,54,664,456,56,72,84,259,41,60,235,208,92,36,150,499,65,42,376,32,87,69,435,195,48,71,294,53,46,31
