P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height,obs_6_x,obs_6_y,obs_6_width,obs_6_height,obs_7_x,obs_7_y,obs_7_width,obs_7_height,obs_8_x,obs_8_y,obs_8_width,obs_8_height,obs_9_x,obs_9_y,obs_9_width,obs_9_height,obs_10_x,obs_10_y,obs_10_width,obs_10_height,obs_11_x,obs_11_y,obs_11_width,obs_11_height,obs_12_x,obs_12_y,obs_12_width,obs_12_height,obs_13_x,obs_13_y,obs_13_width,obs_13_height,obs_14_x,obs_14_y,obs_14_width,obs_14_height,obs_15_x,obs_15_y,obs_15_width,obs_15_height,obs_16_x,obs_16_y,obs_16_width,obs_16_height,obs_17_x,obs_17_y,obs_17_width,obs_17_height,obs_18_x,obs_18_y,obs_18_width,obs_18_height,obs_19_x,obs_19_y,obs_19_width,obs_19_height,obs_20_x,obs_20_y,obs_20_width,obs_20_height,obs_21_x,obs_21_y,obs_21_width,obs_21_height,obs_22_x,obs_22_y,obs_22_width,obs_22_height,obs_23_x,obs_23_y,obs_23_width,obs_23_height,obs_24_x,obs_24_y,obs_24_width,obs_24_height,obs_25_x,obs_25_y,obs_25_width,obs_25_height,obs_26_x,obs_26_y,obs_26_width,obs_26_height,obs_27_x,obs_27_y,obs_27_width,obs_27_height,obs_28_x,obs_28_y,obs_28_width,obs_28_height,obs_29_x,obs_29_y,obs_29_width,obs_29_height
318,517,3,0,0,100,318,516,4,0,0,100,16:35:23,6379,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
318,518,3,0,0,100,318,516,4,0,0,100,16:35:23,6414,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
318,519,3,0,0,100,318,516,4,0,0,100,16:35:23,6448,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
318,520,3,0,0,100,318,516,4,0,0,100,16:35:23,6483,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
318,521,3,0,0,100,318,516,4,0,0,100,16:35:23,6517,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
318,522,3,0,0,100,318,516,4,0,0,100,16:35:23,6552,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
318,523,3,0,0,100,318,516,4,0,0,100,16:35:23,6586,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
318,524,3,0,0,100,318,516,4,0,0,100,16:35:23,6621,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
318,525,3,0,0,100,318,516,4,0,0,100,16:35:23,6655,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
318,526,3,0,0,100,318,516,4,0,0,100,16:35:23,6690,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
