P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp
321,109,4,0,0,100,321,109,4,0,0,100,15:01:32
321,109,4,0,0,100,321,109,4,0,0,100,15:01:32
321,109,4,0,0,100,321,109,4,0,0,100,15:01:32
321,109,4,0,0,100,321,109,4,0,0,100,15:01:32
321,109,4,0,0,100,321,109,4,0,0,100,15:01:32
321,109,4,0,0,100,321,109,4,0,0,100,15:01:32
321,109,4,0,0,100,321,111,2,0,0,100,15:01:32
321,109,4,0,0,100,321,111,4,0,0,100,15:01:32
321,109,4,0,0,100,321,111,4,0,0,100,15:01:32
321,109,4,0,0,100,321,111,4,0,0,100,15:01:32
321,109,4,0,0,100,321,111,4,0,0,100,15:01:32
321,109,4,0,0,100,321,111,4,0,0,100,15:01:32
321,109,4,0,0,100,321,111,4,0,0,100,15:01:32
321,109,4,0,0,100,321,111,4,0,0,100,15:01:32
321,109,4,0,0,100,321,111,4,0,0,100,15:01:32
321,109,4,0,0,100,321,111,4,0,0,100,15:01:32
321,109,4,0,0,100,321,109,3,0,0,100,15:01:32
321,109,4,0,0,100,321,109,4,0,0,100,15:01:32
319,109,0,0,0,100,321,109,4,0,0,100,15:01:32
317,109,0,0,0,100,321,109,4,0,0,100,15:01:32
315,109,0,0,0,100,321,109,4,0,0,100,15:01:32
313,109,0,0,0,100,321,109,4,0,0,100,15:01:32
311,109,0,0,0,100,321,109,4,0,0,100,15:01:32
309,109,0,0,0,100,321,109,4,0,0,100,15:01:32
307,109,0,0,0,100,321,109,4,0,0,100,15:01:32
305,109,0,0,0,100,321,109,4,0,0,100,15:01:32
303,109,0,0,0,100,321,109,4,0,0,100,15:01:32
301,109,0,0,0,100,321,109,4,0,0,100,15:01:33
299,109,0,0,0,100,321,109,4,0,0,100,15:01:33
297,109,0,0,0,100,321,109,4,0,0,100,15:01:33
295,109,0,0,0,100,323,109,1,0,0,100,15:01:33
293,109,0,0,0,100,323,109,4,0,0,100,15:01:33
291,109,0,0,0,100,323,109,4,0,0,100,15:01:33
289,109,0,0,0,100,323,109,4,0,0,100,15:01:33
287,109,0,0,0,100,323,109,4,0,0,100,15:01:33
285,109,0,0,0,100,323,109,4,0,0,100,15:01:33
283,109,0,0,0,100,323,109,4,0,0,100,15:01:33
281,109,0,0,0,100,323,109,4,0,0,100,15:01:33
279,109,0,0,0,100,323,109,4,0,0,100,15:01:33
277,109,0,0,0,100,323,109,4,0,0,100,15:01:33
275,109,0,0,0,100,323,109,4,0,0,100,15:01:33
273,109,0,0,0,100,323,109,4,0,0,100,15:01:33
271,109,0,0,0,100,321,109,0,0,0,100,15:01:33
273,109,0,0,0,100,323,109,1,0,0,100,15:01:33
271,109,0,0,0,100,321,109,0,0,0,100,15:01:33
269,109,0,0,0,100,319,109,0,0,0,100,15:01:33
269,111,0,0,0,100,319,111,2,0,0,100,15:01:33
267,111,0,0,0,100,317,111,0,0,0,100,15:01:33
265,111,0,0,0,100,315,111,0,0,0,100,15:01:33
263,111,0,0,0,100,313,111,0,0,0,100,15:01:33
261,111,0,0,0,100,311,111,0,0,0,100,15:01:33
259,111,0,0,0,100,309,111,0,0,0,100,15:01:33
259,113,0,0,0,100,309,113,2,0,0,100,15:01:33
257,113,0,0,0,100,307,113,0,0,0,100,15:01:33
255,113,0,0,0,100,305,113,0,0,0,100,15:01:33
253,113,0,0,0,100,303,113,0,0,0,100,15:01:34
253,115,0,0,0,100,303,115,2,0,0,100,15:01:34
251,115,0,0,0,100,301,115,0,0,0,100,15:01:34
