P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp
78,133,4,0,0,100,78,133,4,0,0,100,14:53:17
78,133,4,0,0,100,78,133,4,0,0,100,14:53:17
78,133,4,0,0,100,76,133,0,0,0,100,14:53:17
78,133,4,0,0,100,76,133,4,0,0,100,14:53:17
78,133,4,0,0,100,76,133,4,0,0,100,14:53:17
78,133,4,0,0,100,74,133,0,0,0,100,14:53:17
78,133,4,0,0,100,74,131,3,0,0,100,14:53:17
78,133,4,0,0,100,74,131,4,0,0,100,14:53:17
78,133,4,0,0,100,74,131,4,0,0,100,14:53:17
78,133,4,0,0,100,74,131,4,0,0,100,14:53:17
78,133,4,0,0,100,74,131,4,0,0,100,14:53:17
78,133,4,0,0,100,74,131,4,0,0,100,14:53:17
78,133,4,0,0,100,74,131,4,0,0,100,14:53:17
78,133,4,0,0,100,74,131,4,0,0,100,14:53:17
78,133,4,0,0,100,74,131,4,0,0,100,14:53:17
78,133,4,0,0,100,74,133,2,0,0,100,14:53:17
78,133,4,0,0,100,74,133,4,0,0,100,14:53:17
78,133,4,0,0,100,74,133,4,0,0,100,14:53:18
78,133,4,0,0,100,74,133,4,0,0,100,14:53:18
78,133,4,0,0,100,74,133,4,0,0,100,14:53:18
78,133,4,0,0,100,74,133,4,0,0,100,14:53:18
78,133,4,0,0,100,74,133,4,0,0,100,14:53:18
78,133,4,0,0,100,74,133,4,0,0,100,14:53:18
78,133,4,0,0,100,74,133,4,0,0,100,14:53:18
78,133,4,0,0,100,74,133,4,0,0,100,14:53:18
78,133,4,0,0,100,74,133,4,0,0,100,14:53:18
76,133,0,0,0,100,74,133,4,0,0,100,14:53:18
74,133,0,0,0,100,74,133,4,0,0,100,14:53:18
72,133,0,0,0,100,74,133,4,0,0,100,14:53:18
70,133,0,0,0,100,74,133,4,0,0,100,14:53:18
68,133,0,0,0,100,74,133,4,0,0,100,14:53:18
66,133,0,0,0,100,74,133,4,0,0,100,14:53:18
