P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp
127,253,4,0,0,100,129,253,1,0,0,100,14:51:16
127,253,4,0,0,100,129,255,2,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,129,255,4,0,0,100,14:51:16
127,253,4,0,0,100,127,255,0,0,0,100,14:51:16
127,253,4,0,0,100,127,255,4,0,0,100,14:51:17
127,253,4,0,0,100,127,255,4,0,0,100,14:51:17
127,253,4,0,0,100,127,255,4,0,0,100,14:51:17
127,253,4,0,0,100,127,255,4,0,0,100,14:51:17
127,253,4,0,0,100,127,255,4,0,0,100,14:51:17
127,253,4,0,0,100,127,255,4,0,0,100,14:51:17
127,253,4,0,0,100,127,255,4,0,0,100,14:51:17
127,253,4,0,0,100,127,255,4,0,0,100,14:51:17
127,253,4,0,0,100,127,255,4,0,0,100,14:51:17
127,253,4,0,0,100,127,255,4,0,0,100,14:51:17
127,253,4,0,0,100,127,255,4,0,0,100,14:51:17
127,253,4,0,0,100,127,253,3,0,0,100,14:51:17
127,253,4,0,0,100,127,253,4,0,0,100,14:51:17
127,253,4,0,0,100,127,253,4,0,0,100,14:51:17
127,253,4,0,0,100,127,253,4,0,0,100,14:51:17
127,253,4,0,0,100,127,253,4,0,0,100,14:51:17
127,253,4,0,0,100,127,253,4,0,0,100,14:51:17
127,253,4,0,0,100,127,253,4,0,0,100,14:51:17
127,253,4,0,0,100,127,253,4,0,0,100,14:51:17
127,253,4,0,0,100,127,253,4,0,0,100,14:51:17
127,253,4,0,0,100,127,253,4,0,0,100,14:51:17
125,253,0,0,0,100,127,253,4,0,0,100,14:51:17
123,253,0,0,0,100,127,253,4,0,0,100,14:51:17
121,253,0,0,0,100,127,253,4,0,0,100,14:51:17
119,253,0,0,0,100,127,253,4,0,0,100,14:51:17
117,253,0,0,0,100,127,253,4,0,0,100,14:51:17
115,253,0,0,0,100,127,253,4,0,0,100,14:51:17
113,253,0,0,0,100,127,253,4,0,0,100,14:51:17
111,253,0,0,0,100,127,253,4,0,0,100,14:51:17
109,253,0,0,0,100,127,253,4,0,0,100,14:51:18
107,253,0,0,0,100,127,253,4,0,0,100,14:51:18
105,253,0,0,0,100,127,253,4,0,0,100,14:51:18
103,253,0,0,0,100,127,253,4,0,0,100,14:51:18
101,253,0,0,0,100,127,253,4,0,0,100,14:51:18
99,253,0,0,0,100,127,253,4,0,0,100,14:51:18
97,253,0,0,0,100,127,253,4,0,0,100,14:51:18
95,253,0,0,0,100,127,255,2,0,0,100,14:51:18
93,253,0,0,0,100,127,255,4,0,0,100,14:51:18
91,253,0,0,0,100,125,255,0,0,0,100,14:51:18
89,253,0,0,0,100,125,255,4,0,0,100,14:51:18
87,253,0,0,0,100,125,255,4,0,0,100,14:51:18
85,253,0,0,0,100,125,255,4,0,0,100,14:51:18
83,253,0,0,0,100,125,255,4,0,0,100,14:51:18
81,253,0,0,0,100,125,255,4,0,0,100,14:51:18
79,253,0,0,0,100,125,255,4,0,0,100,14:51:18
77,253,0,0,0,100,125,255,4,0,0,100,14:51:18
75,253,0,0,0,100,125,255,4,0,0,100,14:51:18
73,253,0,0,0,100,123,255,0,0,0,100,14:51:18
71,253,0,0,0,100,121,255,0,0,0,100,14:51:18
69,253,0,0,0,100,119,255,0,0,0,100,14:51:18
67,253,0,0,0,100,117,255,0,0,0,100,14:51:18
65,253,0,0,0,100,115,255,0,0,0,100,14:51:18
63,253,0,0,0,100,113,255,0,0,0,100,14:51:18
61,253,0,0,0,100,111,255,0,0,0,100,14:51:18
61,255,0,0,0,100,111,257,2,0,0,100,14:51:18
59,255,0,0,0,100,109,257,0,0,0,100,14:51:18
57,255,0,0,0,100,107,257,0,0,0,100,14:51:18
55,255,0,0,0,100,105,257,0,0,0,100,14:51:19
53,255,0,0,0,100,103,257,0,0,0,100,14:51:19
51,255,0,0,0,100,101,257,0,0,0,100,14:51:19
49,255,0,0,0,100,99,257,0,0,0,100,14:51:19
47,255,0,0,0,100,97,257,0,0,0,100,14:51:19
45,255,0,0,0,100,95,257,0,0,0,100,14:51:19
43,255,0,0,0,100,93,257,0,0,0,100,14:51:19
41,255,0,0,0,100,91,257,0,0,0,100,14:51:19
39,255,0,0,0,100,89,257,0,0,0,100,14:51:19
37,255,0,0,0,100,87,257,0,0,0,100,14:51:19
35,255,0,0,0,100,85,257,0,0,0,100,14:51:19
33,255,0,0,0,100,83,257,0,0,0,100,14:51:19
31,255,0,0,0,100,81,257,0,0,0,100,14:51:19
29,255,0,0,0,100,79,257,0,0,0,100,14:51:19
27,255,0,0,0,100,77,257,0,0,0,100,14:51:19
25,255,0,0,0,100,75,257,0,0,0,100,14:51:19
23,255,0,0,0,100,73,257,0,0,0,100,14:51:19
21,255,0,0,0,100,71,257,0,0,0,100,14:51:19
19,255,0,0,0,100,69,257,0,0,0,100,14:51:19
19,257,0,0,0,100,69,259,2,0,0,100,14:51:19
17,257,0,0,0,100,67,259,0,0,0,100,14:51:19
15,257,0,0,0,100,65,259,0,0,0,100,14:51:19
13,257,0,0,0,100,63,259,0,0,0,100,14:51:19
11,257,0,0,0,100,61,259,0,0,0,100,14:51:19
11,257,0,0,0,100,61,259,4,0,0,100,14:51:19
9,257,0,0,0,100,59,259,0,0,0,100,14:51:19
7,257,0,0,0,100,57,259,0,0,0,100,14:51:19
7,257,0,0,0,100,57,259,4,0,0,100,14:51:19
7,257,0,0,0,100,57,259,4,0,0,100,14:51:19
5,257,0,0,0,100,55,259,0,0,0,100,14:51:20
3,257,0,0,0,100,53,259,0,0,0,100,14:51:20
1,257,0,0,0,100,51,259,0,0,0,100,14:51:20
-1,257,0,0,0,100,49,259,0,0,0,100,14:51:20
-3,257,0,0,0,100,47,259,0,0,0,100,14:51:20
-5,257,0,0,0,100,45,259,0,0,0,100,14:51:20
-7,257,0,0,0,100,43,259,0,0,0,100,14:51:20
-9,257,0,0,0,100,41,259,0,0,0,100,14:51:20
-11,257,0,0,0,100,39,259,0,0,0,100,14:51:20
-11,257,0,0,0,100,39,259,4,0,0,100,14:51:20
-13,257,0,0,0,100,37,259,0,0,0,100,14:51:20
-13,257,0,0,0,100,37,259,4,0,0,100,14:51:20
-15,257,0,0,0,100,35,259,0,0,0,100,14:51:20
-17,257,0,0,0,100,33,259,0,0,0,100,14:51:20
-15,257,1,0,0,100,31,259,0,0,0,100,14:51:20
-13,257,1,0,0,100,29,259,0,0,0,100,14:51:20
-11,257,1,0,0,100,27,259,0,0,0,100,14:51:20
-9,257,1,0,0,100,25,259,0,0,0,100,14:51:20
-7,257,1,0,0,100,25,259,4,0,0,100,14:51:20
-5,257,1,0,0,100,25,259,4,0,0,100,14:51:20
-3,257,1,0,0,100,25,259,4,0,0,100,14:51:20
-1,257,1,0,0,100,25,259,4,0,0,100,14:51:20
1,257,1,0,0,100,23,259,0,0,0,100,14:51:20
3,257,1,0,0,100,23,259,4,0,0,100,14:51:20
5,257,1,0,0,100,23,259,4,0,0,100,14:51:20
7,257,1,0,0,100,23,259,4,0,0,100,14:51:20
9,257,1,0,0,100,23,259,4,0,0,100,14:51:20
11,257,1,0,0,100,23,259,4,0,0,100,14:51:20
13,257,1,0,0,100,23,259,4,0,0,100,14:51:21
15,257,1,0,0,100,23,259,4,0,0,100,14:51:21
17,257,1,0,0,100,23,259,4,0,0,100,14:51:21
19,257,1,0,0,100,23,259,4,0,0,100,14:51:21
21,257,1,0,0,100,23,259,4,0,0,100,14:51:21
23,257,1,0,0,100,23,259,4,0,0,100,14:51:21
23,255,2,0,0,100,23,259,4,0,0,100,14:51:21
23,253,2,0,0,100,23,259,4,0,0,100,14:51:21
23,251,2,0,0,100,23,259,4,0,0,100,14:51:21
23,249,2,0,0,100,23,259,4,0,0,100,14:51:21
