P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp
80,31,4,0,0,100,80,31,4,0,0,100,15:01:50
80,31,4,0,0,100,80,31,4,0,0,100,15:01:50
80,31,4,0,0,100,80,31,4,0,0,100,15:01:50
80,31,4,0,0,100,80,31,4,0,0,100,15:01:50
80,31,4,0,0,100,80,31,4,0,0,100,15:01:50
80,31,4,0,0,100,80,31,4,0,0,100,15:01:50
80,31,4,0,0,100,80,31,4,0,0,100,15:01:50
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,80,31,4,0,0,100,15:01:51
80,31,4,0,0,100,78,31,0,0,0,100,15:01:51
80,31,4,0,0,100,78,31,4,0,0,100,15:01:51
80,31,4,0,0,100,78,31,4,0,0,100,15:01:51
80,31,4,0,0,100,78,31,4,0,0,100,15:01:51
80,31,4,0,0,100,78,31,4,0,0,100,15:01:51
80,31,4,0,0,100,78,31,4,0,0,100,15:01:51
82,31,1,0,0,100,78,31,4,0,0,100,15:01:51
84,31,1,0,0,100,78,31,4,0,0,100,15:01:51
86,31,1,0,0,100,78,31,4,0,0,100,15:01:51
88,31,1,0,0,100,78,31,4,0,0,100,15:01:52
90,31,1,0,0,100,78,31,4,0,0,100,15:01:52
92,31,1,0,0,100,78,31,4,0,0,100,15:01:52
94,31,1,0,0,100,78,31,4,0,0,100,15:01:52
96,31,1,0,0,100,78,31,4,0,0,100,15:01:52
98,31,1,0,0,100,78,31,4,0,0,100,15:01:52
100,31,1,0,0,100,78,31,4,0,0,100,15:01:52
102,31,1,0,0,100,78,31,4,0,0,100,15:01:52
104,31,1,0,0,100,78,31,4,0,0,100,15:01:52
106,31,1,0,0,100,78,31,4,0,0,100,15:01:52
108,31,1,0,0,100,76,31,0,0,0,100,15:01:52
110,31,1,0,0,100,76,31,4,0,0,100,15:01:52
112,31,1,0,0,100,76,31,4,0,0,100,15:01:52
114,31,1,0,0,100,76,31,4,0,0,100,15:01:52
116,31,1,0,0,100,76,31,4,0,0,100,15:01:52
118,31,1,0,0,100,76,31,4,0,0,100,15:01:52
120,31,1,0,0,100,76,31,4,0,0,100,15:01:52
122,31,1,0,0,100,76,29,3,0,0,100,15:01:52
124,31,1,0,0,100,76,29,4,0,0,100,15:01:52
126,31,1,0,0,100,76,29,4,0,0,100,15:01:52
128,31,1,0,0,100,78,29,1,0,0,100,15:01:52
128,29,1,0,0,100,78,27,3,0,0,100,15:01:52
130,29,1,0,0,100,80,27,1,0,0,100,15:01:52
132,29,1,0,0,100,82,27,1,0,0,100,15:01:52
134,29,1,0,0,100,84,27,1,0,0,100,15:01:52
136,29,1,0,0,100,86,27,1,0,0,100,15:01:52
138,29,1,0,0,100,88,27,1,0,0,100,15:01:52
140,29,1,0,0,100,90,27,1,0,0,100,15:01:52
142,29,1,0,0,100,92,27,1,0,0,100,15:01:52
144,29,1,0,0,100,94,27,1,0,0,100,15:01:53
146,29,1,0,0,100,96,27,1,0,0,100,15:01:53
148,29,1,0,0,100,98,27,1,0,0,100,15:01:53
150,29,1,0,0,100,100,27,1,0,0,100,15:01:53
152,29,1,0,0,100,102,27,1,0,0,100,15:01:53
154,29,1,0,0,100,104,27,1,0,0,100,15:01:53
156,29,1,0,0,100,106,27,1,0,0,100,15:01:53
158,29,1,0,0,100,108,27,1,0,0,100,15:01:53
160,29,1,0,0,100,110,27,1,0,0,100,15:01:53
162,29,1,0,0,100,112,27,1,0,0,100,15:01:53
164,29,1,0,0,100,114,27,1,0,0,100,15:01:53
166,29,1,0,0,100,116,27,1,0,0,100,15:01:53
168,29,1,0,0,100,118,27,1,0,0,100,15:01:53
170,29,1,0,0,100,120,27,1,0,0,100,15:01:53
172,29,1,0,0,100,122,27,1,0,0,100,15:01:53
172,29,1,0,0,100,122,27,4,0,0,100,15:01:53
174,29,1,0,0,100,124,27,1,0,0,100,15:01:53
176,29,1,0,0,100,126,27,1,0,0,100,15:01:53
178,29,1,0,0,100,128,27,1,0,0,100,15:01:53
180,29,1,0,0,100,130,27,1,0,0,100,15:01:53
182,29,1,0,0,100,132,27,1,0,0,100,15:01:53
184,29,1,0,0,100,134,27,1,0,0,100,15:01:53
184,27,1,0,0,100,134,25,3,0,0,100,15:01:53
186,27,1,0,0,100,136,25,1,0,0,100,15:01:53
188,27,1,0,0,100,138,25,1,0,0,100,15:01:53
190,27,1,0,0,100,140,25,1,0,0,100,15:01:53
188,27,0,0,0,100,142,25,1,0,0,100,15:01:53
186,27,0,0,0,100,144,25,1,0,0,100,15:01:53
184,27,0,0,0,100,146,25,1,0,0,100,15:01:54
182,27,0,0,0,100,146,27,2,0,0,100,15:01:54
180,27,0,0,0,100,148,27,1,0,0,100,15:01:54
178,27,0,0,0,100,150,27,1,0,0,100,15:01:54
176,27,0,0,0,100,150,27,4,0,0,100,15:01:54
174,27,0,0,0,100,150,27,4,0,0,100,15:01:54
172,27,0,0,0,100,150,27,4,0,0,100,15:01:54
170,27,0,0,0,100,150,27,4,0,0,100,15:01:54
168,27,0,0,0,100,150,27,4,0,0,100,15:01:54
166,27,0,0,0,100,150,27,4,0,0,100,15:01:54
164,27,0,0,0,100,150,27,4,0,0,100,15:01:54
162,27,0,0,0,100,150,27,4,0,0,100,15:01:54
160,27,0,0,0,100,150,27,4,0,0,100,15:01:54
158,27,0,0,0,100,150,27,4,0,0,100,15:01:54
156,27,0,0,0,100,150,27,4,0,0,100,15:01:54
154,27,0,0,0,100,150,25,3,0,0,100,15:01:54
152,27,0,0,0,100,150,25,4,0,0,100,15:01:54
150,27,0,0,0,100,150,25,4,0,0,100,15:01:54
150,29,3,0,0,100,150,25,4,0,0,100,15:01:54
150,31,3,0,0,100,150,27,2,0,0,100,15:01:54
150,33,3,0,0,100,150,27,4,0,0,100,15:01:54
150,35,3,0,0,100,150,27,4,0,0,100,15:01:54
150,37,3,0,0,100,150,27,4,0,0,100,15:01:54
150,39,3,0,0,100,150,27,4,0,0,100,15:01:54
150,41,3,0,0,100,150,29,2,0,0,100,15:01:54
150,43,3,0,0,100,150,29,4,0,0,100,15:01:54
150,45,3,0,0,100,150,29,4,0,0,100,15:01:54
150,47,3,0,0,100,150,29,4,0,0,100,15:01:54
150,49,3,0,0,100,152,29,1,0,0,100,15:01:55
150,51,3,0,0,100,152,29,4,0,0,100,15:01:55
150,53,3,0,0,100,152,29,4,0,0,100,15:01:55
150,55,3,0,0,100,152,27,3,0,0,100,15:01:55
150,57,3,0,0,100,152,27,4,0,0,100,15:01:55
150,59,3,0,0,100,152,27,4,0,0,100,15:01:55
150,61,3,0,0,100,152,27,4,0,0,100,15:01:55
150,63,3,0,0,100,150,27,0,0,0,100,15:01:55
150,65,3,0,0,100,150,27,4,0,0,100,15:01:55
150,67,3,0,0,100,150,27,4,0,0,100,15:01:55
150,69,3,0,0,100,150,27,4,0,0,100,15:01:55
150,71,3,0,0,100,148,27,0,0,0,100,15:01:55
