P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp
25,118,4,0,0,100,25,118,4,0,0,100,15:00:56
25,118,4,0,0,100,25,118,4,0,0,100,15:00:56
25,118,4,0,0,100,25,118,4,0,0,100,15:00:56
25,118,4,0,0,100,25,118,4,0,0,100,15:00:57
25,118,4,0,0,100,23,118,0,0,0,100,15:00:57
25,118,4,0,0,100,23,118,4,0,0,100,15:00:57
25,118,4,0,0,100,23,118,4,0,0,100,15:00:57
25,118,4,0,0,100,23,118,4,0,0,100,15:00:57
25,118,4,0,0,100,23,118,4,0,0,100,15:00:57
25,118,4,0,0,100,23,118,4,0,0,100,15:00:57
25,118,4,0,0,100,23,118,4,0,0,100,15:00:57
25,118,4,0,0,100,23,118,4,0,0,100,15:00:57
25,118,4,0,0,100,23,116,3,0,0,100,15:00:57
25,118,4,0,0,100,23,116,4,0,0,100,15:00:57
25,118,4,0,0,100,23,116,4,0,0,100,15:00:57
25,118,4,0,0,100,23,116,4,0,0,100,15:00:57
25,118,4,0,0,100,23,116,4,0,0,100,15:00:57
25,118,4,0,0,100,23,114,3,0,0,100,15:00:57
25,118,4,0,0,100,23,114,4,0,0,100,15:00:57
27,118,1,0,0,100,23,114,4,0,0,100,15:00:57
29,118,1,0,0,100,23,114,4,0,0,100,15:00:57
31,118,1,0,0,100,23,114,4,0,0,100,15:00:57
33,118,1,0,0,100,23,116,2,0,0,100,15:00:57
35,118,1,0,0,100,23,116,4,0,0,100,15:00:57
37,118,1,0,0,100,23,116,4,0,0,100,15:00:57
39,118,1,0,0,100,23,116,4,0,0,100,15:00:57
41,118,1,0,0,100,23,118,2,0,0,100,15:00:57
43,118,1,0,0,100,23,118,4,0,0,100,15:00:57
45,118,1,0,0,100,23,118,4,0,0,100,15:00:57
47,118,1,0,0,100,23,118,4,0,0,100,15:00:57
49,118,1,0,0,100,23,118,4,0,0,100,15:00:57
51,118,1,0,0,100,23,120,2,0,0,100,15:00:58
53,118,1,0,0,100,23,118,3,0,0,100,15:00:58
55,118,1,0,0,100,23,118,4,0,0,100,15:00:58
57,118,1,0,0,100,23,118,4,0,0,100,15:00:58
59,118,1,0,0,100,23,118,4,0,0,100,15:00:58
61,118,1,0,0,100,25,118,1,0,0,100,15:00:58
63,118,1,0,0,100,25,118,4,0,0,100,15:00:58
65,118,1,0,0,100,25,118,4,0,0,100,15:00:58
67,118,1,0,0,100,25,118,4,0,0,100,15:00:58
69,118,1,0,0,100,25,118,4,0,0,100,15:00:58
71,118,1,0,0,100,23,118,0,0,0,100,15:00:58
73,118,1,0,0,100,23,118,4,0,0,100,15:00:58
75,118,1,0,0,100,25,118,1,0,0,100,15:00:58
77,118,1,0,0,100,27,118,1,0,0,100,15:00:58
79,118,1,0,0,100,29,118,1,0,0,100,15:00:58
81,118,1,0,0,100,31,118,1,0,0,100,15:00:58
