P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp
44,196,4,0,0,100,44,196,4,0,0,100,14:30:45
44,196,4,0,0,100,44,196,4,0,0,100,14:30:45
44,196,4,0,0,100,44,196,4,0,0,100,14:30:45
44,196,4,0,0,100,44,196,4,0,0,100,14:30:45
44,196,4,0,0,100,44,196,4,0,0,100,14:30:45
44,196,4,0,0,100,44,196,4,0,0,100,14:30:45
44,196,4,0,0,100,44,196,4,0,0,100,14:30:45
44,196,4,0,0,100,44,196,4,0,0,100,14:30:45
44,196,4,0,0,100,44,196,4,0,0,100,14:30:45
44,196,4,0,0,100,44,196,4,0,0,100,14:30:45
44,196,4,0,0,100,44,196,4,0,0,100,14:30:45
44,196,4,0,0,100,44,196,4,0,0,100,14:30:45
44,196,4,0,0,100,46,196,1,0,0,100,14:30:45
44,196,4,0,0,100,46,196,4,0,0,100,14:30:45
44,196,4,0,0,100,46,196,4,0,0,100,14:30:45
44,196,4,0,0,100,46,196,4,0,0,100,14:30:45
44,196,4,0,0,100,48,196,1,0,0,100,14:30:45
44,196,4,0,0,100,48,196,4,0,0,100,14:30:45
44,196,4,0,0,100,48,196,4,0,0,100,14:30:45
44,196,4,0,0,100,48,196,4,0,0,100,14:30:45
44,196,4,0,0,100,48,196,4,0,0,100,14:30:45
44,196,4,0,0,100,48,196,4,0,0,100,14:30:46
44,196,4,0,0,100,48,196,4,0,0,100,14:30:46
46,196,1,0,0,100,48,196,4,0,0,100,14:30:46
48,196,1,0,0,100,48,196,4,0,0,100,14:30:46
50,196,1,0,0,100,48,196,4,0,0,100,14:30:46
52,196,1,0,0,100,48,196,4,0,0,100,14:30:46
54,196,1,0,0,100,48,196,4,0,0,100,14:30:46
56,196,1,0,0,100,48,196,4,0,0,100,14:30:46
58,196,1,0,0,100,48,196,4,0,0,100,14:30:46
60,196,1,0,0,100,48,196,4,0,0,100,14:30:46
62,196,1,0,0,100,48,196,4,0,0,100,14:30:46
64,196,1,0,0,100,48,196,4,0,0,100,14:30:46
66,196,1,0,0,100,48,196,4,0,0,100,14:30:46
68,196,1,0,0,100,48,196,4,0,0,100,14:30:46
70,196,1,0,0,100,48,196,4,0,0,100,14:30:46
72,196,1,0,0,100,48,196,4,0,0,100,14:30:46
74,196,1,0,0,100,48,196,4,0,0,100,14:30:46
76,196,1,0,0,100,48,196,4,0,0,100,14:30:46
78,196,1,0,0,100,48,196,4,0,0,100,14:30:46
78,194,2,0,0,100,48,196,4,0,0,100,14:30:46
78,192,2,0,0,100,48,196,4,0,0,100,14:30:46
78,190,2,0,0,100,48,196,4,0,0,100,14:30:46
78,188,2,0,0,100,48,196,4,0,0,100,14:30:46
78,186,2,0,0,100,48,196,4,0,0,100,14:30:46
78,184,2,0,0,100,48,196,4,0,0,100,14:30:46
78,182,2,0,0,100,48,196,4,0,0,100,14:30:46
78,180,2,0,0,100,46,196,0,0,0,100,14:30:46
80,180,1,0,0,100,46,196,4,0,0,100,14:30:46
82,180,1,0,0,100,46,196,4,0,0,100,14:30:46
84,180,1,0,0,100,46,196,4,0,0,100,14:30:47
86,180,1,0,0,100,46,196,4,0,0,100,14:30:47
88,180,1,0,0,100,44,196,0,0,0,100,14:30:47
90,180,1,0,0,100,44,196,4,0,0,100,14:30:47
92,180,1,0,0,100,44,196,4,0,0,100,14:30:47
94,180,1,0,0,100,46,196,1,0,0,100,14:30:47
96,180,1,0,0,100,48,196,1,0,0,100,14:30:47
98,180,1,0,0,100,50,196,1,0,0,100,14:30:47
100,180,1,0,0,100,52,196,1,0,0,100,14:30:47
102,180,1,0,0,100,54,196,1,0,0,100,14:30:47
104,180,1,0,0,100,56,196,1,0,0,100,14:30:47
106,180,1,0,0,100,58,196,1,0,0,100,14:30:47
106,182,1,0,0,100,58,196,2,1,0,100,14:30:49
