P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp
110,8,4,0,0,100,110,8,4,0,0,100,14:38:05
110,8,4,0,0,100,110,6,3,0,0,100,14:38:05
110,8,4,0,0,100,110,6,4,0,0,100,14:38:05
110,8,4,0,0,100,110,6,4,0,0,100,14:38:05
110,8,4,0,0,100,110,6,4,0,0,100,14:38:05
110,8,4,0,0,100,110,6,4,0,0,100,14:38:05
110,8,4,0,0,100,110,6,4,0,0,100,14:38:05
110,8,4,0,0,100,110,6,4,0,0,100,14:38:06
110,8,4,0,0,100,110,6,4,0,0,100,14:38:06
110,8,4,0,0,100,110,6,4,0,0,100,14:38:06
110,8,4,0,0,100,108,6,0,0,0,100,14:38:06
110,8,4,0,0,100,108,6,4,0,0,100,14:38:06
110,8,4,0,0,100,108,6,4,0,0,100,14:38:06
110,8,4,0,0,100,108,6,4,0,0,100,14:38:06
110,8,4,0,0,100,108,6,4,0,0,100,14:38:06
110,8,4,0,0,100,108,6,4,0,0,100,14:38:06
110,8,4,0,0,100,108,6,4,0,0,100,14:38:06
110,8,4,0,0,100,108,6,4,0,0,100,14:38:06
110,10,3,0,0,100,108,6,4,0,0,100,14:38:06
110,12,3,0,0,100,108,6,4,0,0,100,14:38:06
110,14,3,0,0,100,108,6,4,0,0,100,14:38:06
110,16,3,0,0,100,108,6,4,0,0,100,14:38:06
110,18,3,0,0,100,106,6,0,0,0,100,14:38:06
110,20,3,0,0,100,106,6,4,0,0,100,14:38:06
110,22,3,0,0,100,106,4,3,0,0,100,14:38:06
110,24,3,0,0,100,106,4,4,0,0,100,14:38:06
110,26,3,0,0,100,106,4,4,0,0,100,14:38:06
110,28,3,0,0,100,106,4,4,0,0,100,14:38:06
110,30,3,0,0,100,106,4,4,0,0,100,14:38:06
110,32,3,0,0,100,106,4,4,0,0,100,14:38:06
110,34,3,0,0,100,106,4,4,0,0,100,14:38:06
110,36,3,0,0,100,106,4,4,0,0,100,14:38:06
110,38,3,0,0,100,106,4,4,0,0,100,14:38:06
110,40,3,0,0,100,106,4,4,0,0,100,14:38:06
110,42,3,0,0,100,106,4,4,0,0,100,14:38:06
110,44,3,0,0,100,106,4,4,0,0,100,14:38:06
110,46,3,0,0,100,106,4,4,0,0,100,14:38:07
110,48,3,0,0,100,106,4,4,0,0,100,14:38:07
110,50,3,0,0,100,106,4,4,0,0,100,14:38:07
110,52,3,0,0,100,106,4,4,0,0,100,14:38:07
110,54,3,0,0,100,106,4,4,0,0,100,14:38:07
110,56,3,0,0,100,106,6,2,0,0,100,14:38:07
110,58,3,0,0,100,106,8,2,0,0,100,14:38:07
110,60,3,0,0,100,106,10,2,0,0,100,14:38:07
110,62,3,0,0,100,106,12,2,0,0,100,14:38:07
110,64,3,0,0,100,106,14,2,0,0,100,14:38:07
110,66,3,0,0,100,106,16,2,0,0,100,14:38:07
110,68,3,0,0,100,106,18,2,0,0,100,14:38:07
112,68,1,0,0,100,106,20,2,0,0,100,14:38:07
114,68,1,0,0,100,106,20,4,0,0,100,14:38:07
116,68,1,0,0,100,106,20,4,0,0,100,14:38:07
118,68,1,0,0,100,106,20,4,0,0,100,14:38:07
120,68,1,0,0,100,106,20,4,0,0,100,14:38:07
118,68,1,0,0,100,104,20,0,0,0,100,14:38:07
120,68,1,0,0,100,104,22,2,0,0,100,14:38:07
122,68,1,0,0,100,104,24,2,0,0,100,14:38:07
124,68,1,0,0,100,104,26,2,0,0,100,14:38:07
126,68,1,0,0,100,104,28,2,0,0,100,14:38:07
128,68,1,0,0,100,104,28,4,0,0,100,14:38:07
130,68,1,0,0,100,104,28,4,0,0,100,14:38:07
132,68,1,0,0,100,104,26,3,0,0,100,14:38:07
134,68,1,0,0,100,104,28,2,0,0,100,14:38:07
136,68,1,0,0,100,104,30,2,0,0,100,14:38:07
138,68,1,0,0,100,104,32,2,0,0,100,14:38:07
140,68,1,0,0,100,104,34,2,0,0,100,14:38:08
142,68,1,0,0,100,104,34,4,0,0,100,14:38:08
144,68,1,0,0,100,106,34,1,0,0,100,14:38:08
146,68,1,0,0,100,108,34,1,0,0,100,14:38:08
148,68,1,0,0,100,110,34,1,0,0,100,14:38:08
150,68,1,0,0,100,112,34,1,0,0,100,14:38:08
152,68,1,0,0,100,114,34,1,0,0,100,14:38:08
154,68,1,0,0,100,114,36,2,0,0,100,14:38:08
156,68,1,0,0,100,116,36,1,0,0,100,14:38:08
158,68,1,0,0,100,118,36,1,0,0,100,14:38:08
158,68,1,0,0,100,118,36,4,0,0,100,14:38:08
160,68,1,0,0,100,120,36,1,0,0,100,14:38:08
162,68,1,0,0,100,122,36,1,0,0,100,14:38:08
162,70,3,0,0,100,124,36,1,0,0,100,14:38:08
162,72,3,0,0,100,126,36,1,0,0,100,14:38:08
162,74,3,0,0,100,128,36,1,0,0,100,14:38:08
162,76,3,0,0,100,128,38,2,0,0,100,14:38:08
162,78,3,0,0,100,128,40,2,0,0,100,14:38:08
162,80,3,0,0,100,128,42,2,0,0,100,14:38:08
162,82,3,0,0,100,128,44,2,0,0,100,14:38:08
162,84,3,0,0,100,128,46,2,0,0,100,14:38:08
162,86,3,0,1,100,128,48,2,0,1,100,14:38:15
