P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp
110,294,4,0,0,100,112,294,1,0,0,100,14:25:40
110,294,4,0,0,100,112,294,4,0,0,100,14:25:40
110,294,4,0,0,100,112,294,4,0,0,100,14:25:40
110,294,4,0,0,100,112,294,4,0,0,100,14:25:40
110,294,4,0,0,100,112,294,4,0,0,100,14:25:40
110,294,4,0,0,100,112,296,2,0,0,100,14:25:40
110,294,4,0,0,100,112,296,4,0,0,100,14:25:40
110,294,4,0,0,100,112,296,4,0,0,100,14:25:40
110,294,4,0,0,100,112,296,4,0,0,100,14:25:40
110,294,4,0,0,100,112,296,4,0,0,100,14:25:40
110,294,4,0,0,100,112,296,4,0,0,100,14:25:40
110,294,4,0,0,100,112,296,4,0,0,100,14:25:40
110,294,4,0,0,100,110,296,0,0,0,100,14:25:40
110,294,4,0,0,100,110,296,4,0,0,100,14:25:40
110,294,4,0,0,100,110,296,4,0,0,100,14:25:40
110,294,4,0,0,100,110,296,4,0,0,100,14:25:40
110,294,4,0,0,100,110,296,4,0,0,100,14:25:40
110,294,4,0,0,100,112,296,1,0,0,100,14:25:40
110,294,4,0,0,100,112,296,4,0,0,100,14:25:40
110,294,4,0,0,100,112,296,4,0,0,100,14:25:40
110,294,4,0,0,100,112,296,4,0,0,100,14:25:40
110,294,4,0,0,100,112,296,4,0,0,100,14:25:40
110,292,2,0,0,100,112,296,4,0,0,100,14:25:40
110,290,2,0,0,100,112,296,4,0,0,100,14:25:40
110,288,2,0,0,100,112,296,4,0,0,100,14:25:40
110,286,2,0,0,100,112,296,4,0,0,100,14:25:40
110,284,2,0,0,100,112,296,4,0,0,100,14:25:40
110,282,2,0,0,100,112,296,4,0,0,100,14:25:40
110,280,2,0,0,100,112,296,4,0,0,100,14:25:41
110,278,2,0,0,100,112,296,4,0,0,100,14:25:41
110,276,2,0,0,100,112,296,4,0,0,100,14:25:41
110,274,2,0,0,100,112,296,4,0,0,100,14:25:41
110,272,2,0,0,100,112,296,4,0,0,100,14:25:41
110,270,2,0,0,100,112,296,4,0,0,100,14:25:41
110,268,2,0,0,100,114,296,1,0,0,100,14:25:41
110,266,2,0,0,100,114,296,4,0,0,100,14:25:41
110,264,2,0,0,100,114,296,4,0,0,100,14:25:41
110,262,2,0,0,100,114,296,4,0,0,100,14:25:41
110,260,2,0,0,100,114,296,4,0,0,100,14:25:41
110,258,2,0,0,100,114,296,4,0,0,100,14:25:41
110,256,2,0,0,100,114,296,4,0,0,100,14:25:41
110,254,2,0,0,100,114,294,3,0,0,100,14:25:41
110,252,2,0,0,100,114,294,4,0,0,100,14:25:41
110,250,2,0,0,100,114,294,4,0,0,100,14:25:41
110,248,2,0,0,100,114,294,4,0,0,100,14:25:41
110,246,2,0,0,100,114,294,4,0,0,100,14:25:41
110,244,2,0,0,100,114,294,4,0,0,100,14:25:41
110,242,2,0,0,100,114,292,3,0,0,100,14:25:41
110,240,2,0,0,100,114,290,3,0,0,100,14:25:41
110,238,2,0,0,100,114,288,3,0,0,100,14:25:41
110,236,2,0,0,100,114,286,3,0,0,100,14:25:41
110,234,2,0,0,100,114,284,3,0,0,100,14:25:41
110,232,2,0,0,100,114,282,3,0,0,100,14:25:41
110,230,2,0,0,100,114,280,3,0,0,100,14:25:41
108,230,2,0,0,100,112,280,0,0,0,100,14:25:41
108,228,2,0,0,100,112,278,3,0,0,100,14:25:41
