P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp
330,247,4,0,0,100,330,247,4,0,0,100,14:50:39
330,247,4,0,0,100,330,247,4,0,0,100,14:50:39
330,247,4,0,0,100,330,247,4,0,0,100,14:50:39
330,247,4,0,0,100,330,247,4,0,0,100,14:50:39
330,247,4,0,0,100,330,247,4,0,0,100,14:50:39
330,247,4,0,0,100,330,247,4,0,0,100,14:50:39
330,247,4,0,0,100,330,247,4,0,0,100,14:50:39
330,247,4,0,0,100,330,247,4,0,0,100,14:50:39
330,247,4,0,0,100,330,247,4,0,0,100,14:50:39
330,247,4,0,0,100,330,247,4,0,0,100,14:50:39
330,247,4,0,0,100,330,247,4,0,0,100,14:50:39
330,247,4,0,0,100,330,247,4,0,0,100,14:50:39
330,247,4,0,0,100,330,247,4,0,0,100,14:50:39
330,247,4,0,0,100,330,247,4,0,0,100,14:50:39
330,247,4,0,0,100,328,247,0,0,0,100,14:50:39
330,247,4,0,0,100,328,247,4,0,0,100,14:50:39
330,247,4,0,0,100,328,247,4,0,0,100,14:50:39
330,247,4,0,0,100,328,247,4,0,0,100,14:50:39
330,247,4,0,0,100,328,247,4,0,0,100,14:50:39
330,247,4,0,0,100,328,247,4,0,0,100,14:50:39
330,247,4,0,0,100,328,247,4,0,0,100,14:50:39
330,247,4,0,0,100,328,247,4,0,0,100,14:50:39
330,247,4,0,0,100,328,247,4,0,0,100,14:50:39
330,247,4,0,0,100,328,247,4,0,0,100,14:50:39
330,247,4,0,0,100,328,247,4,0,0,100,14:50:39
330,247,4,0,0,100,328,247,4,0,0,100,14:50:39
330,247,4,0,0,100,330,247,1,0,0,100,14:50:40
330,247,4,0,0,100,330,247,4,0,0,100,14:50:40
330,247,4,0,0,100,330,247,4,0,0,100,14:50:40
330,247,4,0,0,100,330,247,4,0,0,100,14:50:40
330,249,3,0,0,100,330,247,4,0,0,100,14:50:40
330,251,3,0,0,100,330,247,4,0,0,100,14:50:40
330,253,3,0,0,100,330,247,4,0,0,100,14:50:40
330,255,3,0,0,100,330,247,4,0,0,100,14:50:40
330,257,3,0,0,100,330,247,4,0,0,100,14:50:40
330,259,3,0,0,100,330,247,4,0,0,100,14:50:40
330,261,3,0,0,100,330,247,4,0,0,100,14:50:40
330,263,3,0,0,100,330,247,4,0,0,100,14:50:40
330,265,3,0,0,100,330,249,2,0,0,100,14:50:40
330,267,3,0,0,100,332,249,1,0,0,100,14:50:40
330,269,3,0,0,100,332,249,4,0,0,100,14:50:40
330,271,3,0,0,100,332,249,4,0,0,100,14:50:40
330,273,3,0,0,100,332,249,4,0,0,100,14:50:40
330,275,3,0,0,100,330,249,0,0,0,100,14:50:40
330,277,3,0,0,100,330,249,4,0,0,100,14:50:40
330,279,3,0,0,100,330,249,4,0,0,100,14:50:40
330,281,3,0,0,100,330,249,4,0,0,100,14:50:40
330,283,3,0,0,100,330,249,4,0,0,100,14:50:40
330,285,3,0,0,100,330,249,4,0,0,100,14:50:40
