P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp
239,208,4,0,0,100,239,208,4,0,0,100,14:44:24
239,208,4,0,0,100,239,208,4,0,0,100,14:44:24
239,208,4,0,0,100,239,208,4,0,0,100,14:44:24
239,208,4,0,0,100,239,208,4,0,0,100,14:44:24
239,208,4,0,0,100,239,208,4,0,0,100,14:44:24
239,208,4,0,0,100,239,208,4,0,0,100,14:44:24
239,208,4,0,0,100,239,208,4,0,0,100,14:44:25
239,208,4,0,0,100,239,208,4,0,0,100,14:44:25
239,208,4,0,0,100,239,208,4,0,0,100,14:44:25
239,208,4,0,0,100,239,208,4,0,0,100,14:44:25
239,208,4,0,0,100,239,208,4,0,0,100,14:44:25
239,208,4,0,0,100,239,208,4,0,0,100,14:44:25
239,208,4,0,0,100,239,208,4,0,0,100,14:44:25
239,208,4,0,0,100,237,208,0,0,0,100,14:44:25
239,208,4,0,0,100,237,208,4,0,0,100,14:44:25
239,208,4,0,0,100,237,208,4,0,0,100,14:44:25
239,208,4,0,0,100,237,208,4,0,0,100,14:44:25
239,208,4,0,0,100,237,208,4,0,0,100,14:44:25
239,208,4,0,0,100,237,208,4,0,0,100,14:44:25
239,208,4,0,0,100,237,208,4,0,0,100,14:44:25
239,208,4,0,0,100,237,208,4,0,0,100,14:44:25
239,208,4,0,0,100,237,208,4,0,0,100,14:44:25
239,208,4,0,0,100,235,208,0,0,0,100,14:44:25
239,208,4,0,0,100,235,208,4,0,0,100,14:44:25
239,208,4,0,0,100,235,208,4,0,0,100,14:44:25
239,208,4,0,0,100,235,208,4,0,0,100,14:44:25
239,208,4,0,0,100,235,208,4,0,0,100,14:44:25
241,208,1,0,0,100,237,208,1,0,0,100,14:44:25
243,208,1,0,0,100,237,210,2,0,0,100,14:44:25
245,208,1,0,0,100,237,210,4,0,0,100,14:44:25
247,208,1,0,0,100,237,210,4,0,0,100,14:44:25
249,208,1,0,0,100,237,210,4,0,0,100,14:44:25
251,208,1,0,0,100,237,210,4,0,0,100,14:44:25
253,208,1,0,0,100,237,210,4,0,0,100,14:44:25
255,208,1,0,0,100,237,210,4,0,0,100,14:44:25
257,208,1,0,0,100,237,210,4,0,0,100,14:44:26
259,208,1,0,0,100,237,210,4,0,0,100,14:44:26
261,208,1,0,0,100,239,210,1,0,0,100,14:44:26
263,208,1,0,0,100,239,210,4,0,0,100,14:44:26
265,208,1,0,0,100,239,210,4,0,0,100,14:44:26
267,208,1,0,0,100,239,210,4,0,0,100,14:44:26
269,208,1,0,0,100,239,210,4,0,0,100,14:44:26
271,208,1,0,0,100,239,210,4,0,0,100,14:44:26
273,208,1,0,0,100,239,210,4,0,0,100,14:44:26
275,208,1,0,0,100,239,210,4,0,0,100,14:44:26
277,208,1,0,0,100,239,210,4,0,0,100,14:44:26
279,208,1,0,0,100,237,210,0,0,0,100,14:44:26
281,208,1,0,0,100,237,210,4,0,0,100,14:44:26
283,208,1,0,0,100,237,210,4,0,0,100,14:44:26
285,208,1,0,0,100,237,210,4,0,0,100,14:44:26
287,208,1,0,0,100,237,210,4,0,0,100,14:44:26
289,208,1,0,0,100,239,210,1,0,0,100,14:44:26
291,208,1,0,0,100,241,210,1,0,0,100,14:44:26
289,208,1,0,0,100,239,210,0,0,0,100,14:44:26
291,208,1,0,0,100,241,210,1,0,0,100,14:44:26
293,208,1,0,0,100,243,210,1,0,0,100,14:44:26
295,208,1,0,0,100,245,210,1,0,0,100,14:44:26
297,208,1,0,0,100,247,210,1,0,0,100,14:44:26
299,208,1,0,0,100,249,210,1,0,0,100,14:44:26
301,208,1,0,0,100,251,210,1,0,0,100,14:44:26
303,208,1,0,0,100,253,210,1,0,0,100,14:44:26
305,208,1,0,0,100,255,210,1,0,0,100,14:44:26
303,208,1,0,0,100,253,210,0,0,0,100,14:44:26
305,208,1,0,0,100,255,210,1,0,0,100,14:44:27
307,208,1,0,0,100,257,210,1,0,0,100,14:44:27
309,208,1,0,0,100,259,210,1,0,0,100,14:44:27
311,208,1,0,0,100,261,210,1,0,0,100,14:44:27
313,208,1,0,0,100,263,210,1,0,0,100,14:44:27
315,208,1,0,0,100,265,210,1,0,0,100,14:44:27
313,208,1,0,0,100,263,210,0,0,0,100,14:44:27
315,208,1,0,0,100,265,210,1,0,0,100,14:44:27
317,208,1,0,0,100,267,210,1,0,0,100,14:44:27
319,208,1,0,0,100,269,210,1,0,0,100,14:44:27
321,208,1,0,0,100,271,210,1,0,0,100,14:44:27
323,208,1,0,0,100,273,210,1,0,0,100,14:44:27
323,210,1,0,0,100,273,212,2,0,0,100,14:44:27
325,210,1,0,0,100,275,212,1,0,0,100,14:44:27
327,210,1,0,0,100,277,212,1,0,0,100,14:44:27
329,210,1,0,0,100,279,212,1,0,0,100,14:44:27
329,208,1,0,0,100,279,210,3,0,0,100,14:44:27
331,208,1,0,0,100,281,210,1,0,0,100,14:44:27
333,208,1,0,0,100,283,210,1,0,0,100,14:44:27
335,208,1,0,0,100,285,210,1,0,0,100,14:44:27
335,206,1,0,0,100,285,208,3,0,0,100,14:44:27
337,206,1,0,0,100,287,208,1,0,0,100,14:44:27
339,206,1,0,0,100,289,208,1,0,0,100,14:44:27
341,206,1,0,0,100,291,208,1,0,0,100,14:44:27
343,206,1,0,0,100,293,208,1,0,0,100,14:44:27
345,206,1,0,0,100,295,208,1,0,0,100,14:44:27
347,206,1,0,0,100,297,208,1,0,0,100,14:44:27
349,206,1,0,0,100,299,208,1,0,0,100,14:44:27
347,206,0,0,0,100,301,208,1,0,0,100,14:44:27
345,206,0,0,0,100,299,208,0,0,0,100,14:44:28
343,206,0,0,0,100,301,208,1,0,0,100,14:44:28
341,206,0,0,0,100,303,208,1,0,0,100,14:44:28
339,206,0,0,0,100,303,208,4,0,0,100,14:44:28
337,206,0,0,0,100,303,208,4,0,0,100,14:44:28
335,206,0,0,0,100,303,208,4,0,0,100,14:44:28
333,206,0,0,0,100,303,208,4,0,0,100,14:44:28
331,206,0,0,0,100,303,208,4,0,0,100,14:44:28
329,206,0,0,0,100,303,208,4,0,0,100,14:44:28
327,206,0,0,0,100,303,208,4,0,0,100,14:44:28
325,206,0,0,0,100,301,208,0,0,0,100,14:44:28
