P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp
137,95,4,0,0,100,137,95,4,0,0,100,14:27:09
137,95,4,0,0,100,137,95,4,0,0,100,14:27:09
137,95,4,0,0,100,137,95,4,0,0,100,14:27:09
137,95,4,0,0,100,137,95,4,0,0,100,14:27:09
137,95,4,0,0,100,137,95,4,0,0,100,14:27:09
137,95,4,0,0,100,137,95,4,0,0,100,14:27:09
137,95,4,0,0,100,137,95,4,0,0,100,14:27:09
137,95,4,0,0,100,137,95,4,0,0,100,14:27:09
137,95,4,0,0,100,137,95,4,0,0,100,14:27:10
137,95,4,0,0,100,137,95,4,0,0,100,14:27:10
137,95,4,0,0,100,137,95,4,0,0,100,14:27:10
137,95,4,0,0,100,137,95,4,0,0,100,14:27:10
137,95,4,0,0,100,137,95,4,0,0,100,14:27:10
137,95,4,0,0,100,137,95,4,0,0,100,14:27:10
137,95,4,0,0,100,137,97,2,0,0,100,14:27:10
137,95,4,0,0,100,137,97,4,0,0,100,14:27:10
137,95,4,0,0,100,139,97,1,0,0,100,14:27:10
137,95,4,0,0,100,139,97,4,0,0,100,14:27:10
137,95,4,0,0,100,139,97,4,0,0,100,14:27:10
137,95,4,0,0,100,139,97,4,0,0,100,14:27:10
137,95,4,0,0,100,139,97,4,0,0,100,14:27:10
137,95,4,0,0,100,139,97,4,0,0,100,14:27:10
137,95,4,0,0,100,139,97,4,0,0,100,14:27:10
137,95,4,0,0,100,139,97,4,0,0,100,14:27:10
137,95,4,0,0,100,139,97,4,0,0,100,14:27:10
137,95,4,0,0,100,139,97,4,0,0,100,14:27:10
137,95,4,0,0,100,139,97,4,0,0,100,14:27:10
137,95,4,0,0,100,139,97,4,0,0,100,14:27:10
137,95,4,0,0,100,139,99,2,0,0,100,14:27:10
137,95,4,0,0,100,139,99,4,0,0,100,14:27:10
137,95,4,0,0,100,141,99,1,0,0,100,14:27:10
137,95,4,0,0,100,141,99,4,0,0,100,14:27:10
137,95,4,0,0,100,141,99,4,0,0,100,14:27:10
137,95,4,0,0,100,141,99,4,0,0,100,14:27:10
137,95,4,0,0,100,141,99,4,0,0,100,14:27:10
137,95,4,0,0,100,141,99,4,0,0,100,14:27:10
137,95,4,0,0,100,141,99,4,0,0,100,14:27:11
137,95,4,0,0,100,141,99,4,0,0,100,14:27:11
137,95,4,0,0,100,141,99,4,0,0,100,14:27:11
137,95,4,0,0,100,141,99,4,0,0,100,14:27:11
137,95,4,0,0,100,141,99,4,0,0,100,14:27:11
137,95,4,0,0,100,141,99,4,0,0,100,14:27:11
137,95,4,0,0,100,141,99,4,0,0,100,14:27:11
137,95,4,0,0,100,141,99,4,0,0,100,14:27:11
137,95,4,0,0,100,141,99,4,0,0,100,14:27:11
135,95,0,0,0,100,141,99,4,0,0,100,14:27:11
133,95,0,0,0,100,141,99,4,0,0,100,14:27:11
131,95,0,0,0,100,141,99,4,0,0,100,14:27:11
129,95,0,0,0,100,141,99,4,0,0,100,14:27:11
127,95,0,0,0,100,141,99,4,0,0,100,14:27:11
125,95,0,0,0,100,141,97,3,0,0,100,14:27:11
123,95,0,0,0,100,141,97,4,0,0,100,14:27:11
121,95,0,0,0,100,141,97,4,0,0,100,14:27:11
119,95,0,0,0,100,141,99,2,0,0,100,14:27:11
117,95,0,0,0,100,141,99,4,0,0,100,14:27:11
115,95,0,0,0,100,141,99,4,0,0,100,14:27:11
113,95,0,0,0,100,141,99,4,0,0,100,14:27:11
111,95,0,0,0,100,141,99,4,0,0,100,14:27:11
109,95,0,0,0,100,141,99,4,0,0,100,14:27:11
107,95,0,0,0,100,141,99,4,0,0,100,14:27:11
105,95,0,0,0,100,141,99,4,0,0,100,14:27:11
103,95,0,0,0,100,141,99,4,0,0,100,14:27:11
101,95,0,0,0,100,143,99,1,0,0,100,14:27:11
99,95,0,0,0,100,143,99,4,0,0,100,14:27:11
97,95,0,0,0,100,143,99,4,0,0,100,14:27:11
95,95,0,0,0,100,143,99,4,0,0,100,14:27:12
93,95,0,0,0,100,143,99,4,0,0,100,14:27:12
91,95,0,0,0,100,141,99,0,0,0,100,14:27:12
