P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,timestamp_milliseconds
"(50, 0)","(-24, 9)","(-42.0, 0.0)","(75, -16)","(-82.0, 0.0)","(0.0, -97.0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(-152, -89)","(-202, -89)",10714
"(50, 0)","(-23, 9)","(-41.0, 0.0)","(76, -16)","(-81.0, 0.0)","(0.0, -97.0)","(26, -16)","(66.0, 0.0)","(-73, 9)","(74, -48)","(-91.0, 0.0)","(-151, -89)","(-201, -89)",10750
"(50, 0)","(-22, 9)","(-40.0, 0.0)","(77, -16)","(-80.0, 0.0)","(0.0, -97.0)","(27, -16)","(67.0, 0.0)","(-72, 9)","(75, -48)","(-90.0, 0.0)","(-150, -89)","(-200, -89)",10786
"(50, 0)","(-21, 9)","(-39.0, 0.0)","(-79.0, 0.0)","(78, -16)","(0.0, -97.0)","(28, -16)","(68.0, 0.0)","(-71, 9)","(-89.0, 0.0)","(76, -48)","(-149, -89)","(-199, -89)",10821
"(50, 0)","(-20, 9)","(-38.0, 0.0)","(-78.0, 0.0)","(79, -16)","(0.0, -97.0)","(29, -16)","(69.0, 0.0)","(-70, 9)","(-88.0, 0.0)","(77, -48)","(-148, -89)","(-198, -89)",10857
"(50, 0)","(-19, 9)","(-37.0, 0.0)","(-77.0, 0.0)","(80, -16)","(0.0, -97.0)","(30, -16)","(-69, 9)","(70.0, 0.0)","(-87.0, 0.0)","(78, -48)","(-147, -89)","(-197, -89)",10893
"(50, 0)","(-18, 9)","(-36.0, 0.0)","(-76.0, 0.0)","(81, -16)","(0.0, -97.0)","(31, -16)","(-68, 9)","(71.0, 0.0)","(-86.0, 0.0)","(79, -48)","(-146, -89)","(-196, -89)",10929
"(50, 0)","(-17, 9)","(-35.0, 0.0)","(-75.0, 0.0)","(82, -16)","(-97.0, 0.0)","(32, -16)","(-67, 9)","(72.0, 0.0)","(-85.0, 0.0)","(80, -48)","(-145, -89)","(-195, -89)",10964
"(50, 0)","(-16, 9)","(-34.0, 0.0)","(-74.0, 0.0)","(83, -16)","(-96.0, 0.0)","(33, -16)","(-66, 9)","(73.0, 0.0)","(-84.0, 0.0)","(81, -48)","(-144, -89)","(-194, -89)",11000
"(50, 0)","(-15, 9)","(-33.0, 0.0)","(-73.0, 0.0)","(84, -16)","(-95.0, 0.0)","(34, -16)","(-65, 9)","(74.0, 0.0)","(-83.0, 0.0)","(82, -48)","(-143, -89)","(-193, -89)",11037
"(50, 0)","(-14, 9)","(-32.0, 0.0)","(-72.0, 0.0)","(85, -16)","(-94.0, 0.0)","(35, -16)","(-64, 9)","(75.0, 0.0)","(-82.0, 0.0)","(83, -48)","(-142, -89)","(-192, -89)",11074
"(50, 0)","(-13, 9)","(-31.0, 0.0)","(-71.0, 0.0)","(86, -16)","(-93.0, 0.0)","(36, -16)","(-63, 9)","(76.0, 0.0)","(-81.0, 0.0)","(84, -48)","(-141, -89)","(-191, -89)",11111
"(50, 0)","(-12, 9)","(-30.0, 0.0)","(-70.0, 0.0)","(87, -16)","(-92.0, 0.0)","(37, -16)","(-62, 9)","(77.0, 0.0)","(-80.0, 0.0)","(0, -97)","(-140, -89)","(-190, -89)",11148
"(50, 0)","(-11, 9)","(-29.0, 0.0)","(-69.0, 0.0)","(88, -16)","(-91.0, 0.0)","(38, -16)","(-61, 9)","(78.0, 0.0)","(-79.0, 0.0)","(0.0, -97.0)","(-139, -89)","(-189, -89)",11185
"(50, 0)","(-10, 9)","(-28.0, 0.0)","(-68.0, 0.0)","(-90.0, 0.0)","(89, -16)","(39, -16)","(-60, 9)","(-78.0, 0.0)","(79.0, 0.0)","(0.0, -97.0)","(-138, -89)","(-188, -89)",11222
"(50, 0)","(-9, 9)","(-27.0, 0.0)","(-67.0, 0.0)","(-89.0, 0.0)","(90, -16)","(40, -16)","(-59, 9)","(-77.0, 0.0)","(80.0, 0.0)","(0.0, -97.0)","(-137, -89)","(-187, -89)",11259
"(50, 0)","(-8, 9)","(-26.0, 0.0)","(-66.0, 0.0)","(-88.0, 0.0)","(91, -16)","(41, -16)","(-58, 9)","(-76.0, 0.0)","(81.0, 0.0)","(0.0, -97.0)","(-136, -89)","(-186, -89)",11296
"(50, 0)","(-7, 9)","(-25.0, 0.0)","(-65.0, 0.0)","(-87.0, 0.0)","(92, -16)","(42, -16)","(-57, 9)","(-75.0, 0.0)","(82.0, 0.0)","(0.0, -97.0)","(-135, -89)","(-185, -89)",11333
"(50, 0)","(-6, 9)","(-24.0, 0.0)","(-64.0, 0.0)","(-86.0, 0.0)","(93, -16)","(43, -16)","(-56, 9)","(-74.0, 0.0)","(83.0, 0.0)","(0.0, -97.0)","(-134, -89)","(-184, -89)",11370
"(48, 0)","(-7, 9)","(-25.0, 0.0)","(-65.0, 0.0)","(-87.0, 0.0)","(92, -16)","(44, -16)","(-55, 9)","(-73.0, 0.0)","(84.0, 0.0)","(0.0, -97.0)","(-135, -89)","(-183, -89)",11407
"(46, 0)","(-8, 9)","(-26.0, 0.0)","(-66.0, 0.0)","(-88.0, 0.0)","(91, -16)","(45, -16)","(-54, 9)","(-72.0, 0.0)","(85.0, 0.0)","(0.0, -97.0)","(-136, -89)","(-182, -89)",11444
"(44, 0)","(-9, 9)","(-27.0, 0.0)","(-67.0, 0.0)","(-89.0, 0.0)","(90, -16)","(46, -16)","(-53, 9)","(-71.0, 0.0)","(86.0, 0.0)","(0.0, -97.0)","(-137, -89)","(-181, -89)",11481
"(42, 0)","(-10, 9)","(-28.0, 0.0)","(-68.0, 0.0)","(-90.0, 0.0)","(89, -16)","(47, -16)","(-52, 9)","(-70.0, 0.0)","(87.0, 0.0)","(0.0, -97.0)","(-138, -89)","(-180, -89)",11519
"(40, 0)","(-11, 9)","(-29.0, 0.0)","(-69.0, 0.0)","(88, -16)","(-91.0, 0.0)","(48, -16)","(-51, 9)","(-69.0, 0.0)","(88.0, 0.0)","(0.0, -97.0)","(-139, -89)","(-179, -89)",11556
"(38, 0)","(-12, 9)","(-30.0, 0.0)","(-70.0, 0.0)","(87, -16)","(-92.0, 0.0)","(-50, 9)","(49, -16)","(-68.0, 0.0)","(89.0, 0.0)","(0.0, -97.0)","(-140, -89)","(-178, -89)",11593
"(36, 0)","(-13, 9)","(-31.0, 0.0)","(-71.0, 0.0)","(86, -16)","(-93.0, 0.0)","(-49, 9)","(50, -16)","(-67.0, 0.0)","(90.0, 0.0)","(0.0, -97.0)","(-141, -89)","(-177, -89)",11630
"(34, 0)","(-14, 9)","(-32.0, 0.0)","(-72.0, 0.0)","(85, -16)","(-94.0, 0.0)","(-48, 9)","(51, -16)","(-66.0, 0.0)","(91.0, 0.0)","(0.0, -97.0)","(-142, -89)","(-176, -89)",11667
"(32, 0)","(-15, 9)","(-33.0, 0.0)","(-73.0, 0.0)","(84, -16)","(-95.0, 0.0)","(-47, 9)","(52, -16)","(-65.0, 0.0)","(92.0, 0.0)","(0.0, -97.0)","(-143, -89)","(-175, -89)",11704
"(30, 0)","(-16, 9)","(-34.0, 0.0)","(-74.0, 0.0)","(83, -16)","(-96.0, 0.0)","(-46, 9)","(53, -16)","(-64.0, 0.0)","(93.0, 0.0)","(0.0, -97.0)","(-144, -89)","(-174, -89)",11741
"(28, 0)","(-17, 9)","(-35.0, 0.0)","(-75.0, 0.0)","(82, -16)","(-97.0, 0.0)","(-45, 9)","(54, -16)","(-63.0, 0.0)","(94.0, 0.0)","(0.0, -97.0)","(-145, -89)","(-173, -89)",11778
"(26, 0)","(-18, 9)","(-36.0, 0.0)","(-76.0, 0.0)","(81, -16)","(0.0, -97.0)","(-44, 9)","(55, -16)","(-62.0, 0.0)","(95.0, 0.0)","(0.0, -97.0)","(-146, -89)","(-172, -89)",11815
"(24, 0)","(-19, 9)","(-37.0, 0.0)","(-77.0, 0.0)","(80, -16)","(0.0, -97.0)","(-43, 9)","(56, -16)","(-61.0, 0.0)","(96.0, 0.0)","(0.0, -97.0)","(-147, -89)","(-171, -89)",11852
"(22, 0)","(-20, 9)","(-38.0, 0.0)","(-78.0, 0.0)","(79, -16)","(0.0, -97.0)","(-42, 9)","(57, -16)","(-60.0, 0.0)","(97.0, 0.0)","(0.0, -97.0)","(-148, -89)","(-170, -89)",11889
"(20, 0)","(-21, 9)","(-39.0, 0.0)","(-79.0, 0.0)","(78, -16)","(0.0, -97.0)","(-41, 9)","(-59.0, 0.0)","(58, -16)","(0.0, -97.0)","(98.0, 0.0)","(-149, -89)","(-169, -89)",11926
"(18, 0)","(-22, 9)","(-40.0, 0.0)","(77, -16)","(-80.0, 0.0)","(0.0, -97.0)","(-40, 9)","(-58.0, 0.0)","(59, -16)","(0.0, -97.0)","(-98.0, 0.0)","(-150, -89)","(-168, -89)",11963
"(16, 0)","(-23, 9)","(-41.0, 0.0)","(76, -16)","(-81.0, 0.0)","(0.0, -97.0)","(-39, 9)","(-57.0, 0.0)","(60, -16)","(-97.0, 0.0)","(0.0, -97.0)","(-151, -89)","(-167, -89)",12000
"(14, 0)","(-24, 9)","(-42.0, 0.0)","(75, -16)","(-82.0, 0.0)","(0.0, -97.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-152, -89)","(-166, -89)",12034
"(13, 0)","(-25, 9)","(-43.0, 0.0)","(74, -16)","(-83.0, 0.0)","(0.0, -97.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-153, -89)","(-166, -89)",12069
"(12, 0)","(-26, 9)","(-44.0, 0.0)","(73, -16)","(-84.0, 0.0)","(0.0, -97.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-154, -89)","(-166, -89)",12103
"(11, 0)","(-27, 9)","(-45.0, 0.0)","(72, -16)","(-85.0, 0.0)","(0.0, -97.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-155, -89)","(-166, -89)",12138
"(10, 0)","(-28, 9)","(-46.0, 0.0)","(71, -16)","(-86.0, 0.0)","(0.0, -97.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-156, -89)","(-166, -89)",12172
"(9, 0)","(-29, 9)","(-47.0, 0.0)","(70, -16)","(-87.0, 0.0)","(0.0, -97.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-157, -89)","(-166, -89)",12207
"(9, 1)","(-29, 10)","(-47.0, 0.0)","(70, -15)","(-87.0, 0.0)","(0.0, -96.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-157, -88)","(-166, -89)",12241
"(9, 2)","(-29, 11)","(-47.0, 0.0)","(70, -14)","(-87.0, 0.0)","(0.0, -95.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-157, -87)","(-166, -89)",12276
"(9, 3)","(-29, 12)","(-47.0, 0.0)","(70, -13)","(-87.0, 0.0)","(0.0, -94.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-157, -86)","(-166, -89)",12310
"(9, 4)","(-29, 13)","(-47.0, 0.0)","(70, -12)","(-87.0, 0.0)","(0.0, -93.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-157, -85)","(-166, -89)",12345
"(9, 5)","(-29, 14)","(-47.0, 0.0)","(70, -11)","(-87.0, 0.0)","(0.0, -92.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-157, -84)","(-166, -89)",12379
"(9, 6)","(-29, 15)","(-47.0, 0.0)","(70, -10)","(-87.0, 0.0)","(0.0, -91.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-157, -83)","(-166, -89)",12414
"(9, 7)","(-29, 16)","(-47.0, 0.0)","(70, -9)","(-87.0, 0.0)","(0.0, -90.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-157, -82)","(-166, -89)",12448
"(9, 8)","(-29, 17)","(-47.0, 0.0)","(70, -8)","(-87.0, 0.0)","(0.0, -89.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-157, -81)","(-166, -89)",12483
"(9, 9)","(-29, 18)","(-47.0, 0.0)","(70, -7)","(-87.0, 0.0)","(0.0, -88.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-157, -80)","(-166, -89)",12517
"(9, 10)","(-29, 19)","(-47.0, 0.0)","(70, -6)","(-87.0, 0.0)","(0.0, -87.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-157, -79)","(-166, -89)",12552
"(9, 11)","(-29, 20)","(-47.0, 0.0)","(70, -5)","(0.0, -86.0)","(-87.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-157, -78)","(-166, -89)",12586
"(9, 12)","(-29, 21)","(-47.0, 0.0)","(70, -4)","(0.0, -85.0)","(-87.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-157, -77)","(-166, -89)",12621
"(9, 13)","(-29, 22)","(-47.0, 0.0)","(70, -3)","(0.0, -84.0)","(-87.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-157, -76)","(-166, -89)",12655
"(9, 14)","(-29, 23)","(-47.0, 0.0)","(70, -2)","(0.0, -83.0)","(-87.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-157, -75)","(-166, -89)",12690
"(8, 14)","(-30, 23)","(-48.0, 0.0)","(69, -2)","(0.0, -83.0)","(-88.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-158, -75)","(-166, -89)",12724
"(7, 14)","(-31, 23)","(-49.0, 0.0)","(68, -2)","(0.0, -83.0)","(-89.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-159, -75)","(-166, -89)",12759
"(6, 14)","(-32, 23)","(-50.0, 0.0)","(67, -2)","(0.0, -83.0)","(-90.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-160, -75)","(-166, -89)",12793
"(5, 14)","(-33, 23)","(-51.0, 0.0)","(66, -2)","(0.0, -83.0)","(-91.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-161, -75)","(-166, -89)",12828
"(4, 14)","(-34, 23)","(-52.0, 0.0)","(65, -2)","(0.0, -83.0)","(-92.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-162, -75)","(-166, -89)",12862
"(3, 14)","(-35, 23)","(-53.0, 0.0)","(64, -2)","(0.0, -83.0)","(-93.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-163, -75)","(-166, -89)",12897
"(2, 14)","(-36, 23)","(-54.0, 0.0)","(63, -2)","(0.0, -83.0)","(-94.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-164, -75)","(-166, -89)",12931
"(1, 14)","(-37, 23)","(-55.0, 0.0)","(62, -2)","(0.0, -83.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -75)","(-166, -89)",12966
"(1, 15)","(-37, 24)","(-55.0, 0.0)","(62, -1)","(0.0, -82.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -74)","(-166, -89)",13000
"(1, 16)","(-37, 25)","(-55, 0)","(62, 0)","(0.0, -81.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -73)","(-166, -89)",13036
"(1, 17)","(-37, 26)","(-55, 1)","(62.0, 0.0)","(0.0, -80.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -72)","(-166, -89)",13071
"(1, 18)","(-37, 27)","(-55, 2)","(62.0, 0.0)","(0.0, -79.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -71)","(-166, -89)",13107
"(1, 19)","(-37, 28)","(-55, 3)","(62.0, 0.0)","(0.0, -78.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -70)","(-166, -89)",13143
"(1, 20)","(-37, 29)","(-55, 4)","(62.0, 0.0)","(0.0, -77.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -69)","(-166, -89)",13179
"(1, 21)","(-37, 30)","(-55, 5)","(62.0, 0.0)","(0.0, -76.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -68)","(-166, -89)",13214
"(1, 22)","(-37, 31)","(-55, 6)","(62.0, 0.0)","(0.0, -75.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -67)","(-166, -89)",13250
"(1, 23)","(-37, 32)","(-55, 7)","(62.0, 0.0)","(0.0, -74.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -66)","(-166, -89)",13286
"(1, 24)","(-37, 33)","(-55, 8)","(62.0, 0.0)","(0.0, -73.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -65)","(-166, -89)",13321
"(1, 25)","(-37, 34)","(-55, 9)","(62.0, 0.0)","(0.0, -72.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -64)","(-166, -89)",13357
"(1, 26)","(-37, 35)","(-55, 10)","(62.0, 0.0)","(0.0, -71.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -63)","(-166, -89)",13393
"(1, 27)","(-37, 36)","(-55, 11)","(62.0, 0.0)","(0.0, -70.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -62)","(-166, -89)",13429
"(1, 28)","(-37, 37)","(-55, 12)","(62.0, 0.0)","(0.0, -69.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -61)","(-166, -89)",13464
"(1, 29)","(-37, 38)","(-55, 13)","(62.0, 0.0)","(0.0, -68.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -60)","(-166, -89)",13500
"(1, 30)","(-37, 39)","(-55, 14)","(62.0, 0.0)","(0.0, -67.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -59)","(-166, -89)",13536
"(1, 31)","(-37, 40)","(-55, 15)","(62.0, 0.0)","(0.0, -66.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -58)","(-166, -89)",13571
"(1, 32)","(-37, 41)","(-55, 16)","(62.0, 0.0)","(0.0, -65.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -57)","(-166, -89)",13607
"(1, 33)","(-37, 42)","(-55, 17)","(62.0, 0.0)","(0.0, -64.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -56)","(-166, -89)",13643
"(1, 34)","(-37, 43)","(-55, 18)","(62.0, 0.0)","(0.0, -63.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -55)","(-166, -89)",13679
"(1, 35)","(-37, 44)","(-55, 19)","(0.0, -62.0)","(62.0, 0.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -54)","(-166, -89)",13714
"(1, 36)","(-37, 45)","(-55, 20)","(0.0, -61.0)","(62.0, 0.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -53)","(-166, -89)",13750
"(1, 37)","(-55, 21)","(-37, 46)","(0.0, -60.0)","(62.0, 0.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -52)","(-166, -89)",13786
"(1, 38)","(0.0, -59.0)","(-55, 22)","(-37, 47)","(62.0, 0.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -51)","(-166, -89)",13821
"(1, 39)","(0.0, -58.0)","(-55, 23)","(-37, 48)","(62.0, 0.0)","(-95.0, 0.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -50)","(-166, -89)",13857
"(1, 40)","(0.0, -57.0)","(-55, 24)","(-37, 49)","(62.0, 0.0)","(0.0, -94.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -49)","(-166, -89)",13893
"(1, 41)","(0.0, -56.0)","(-55, 25)","(62.0, 0.0)","(-37, 50)","(0.0, -93.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -48)","(-166, -89)",13929
"(1, 42)","(0.0, -55.0)","(-55, 26)","(62.0, 0.0)","(-37, 51)","(0.0, -92.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -47)","(-166, -89)",13964
"(1, 43)","(0.0, -54.0)","(-55, 27)","(62.0, 0.0)","(-37, 52)","(0.0, -91.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -46)","(-166, -89)",14000
"(1, 44)","(0.0, -53.0)","(-55, 28)","(62.0, 0.0)","(-37, 53)","(0.0, -90.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -45)","(-166, -89)",14036
"(1, 45)","(0.0, -52.0)","(62.0, 0.0)","(-55, 29)","(-37, 54)","(0.0, -89.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -44)","(-166, -89)",14071
"(1, 46)","(0.0, -51.0)","(62.0, 0.0)","(-55, 30)","(-37, 55)","(0.0, -88.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -43)","(-166, -89)",14107
"(1, 47)","(0.0, -50.0)","(62.0, 0.0)","(-55, 31)","(-37, 56)","(0.0, -87.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -42)","(-166, -89)",14143
"(1, 48)","(0.0, -49.0)","(62.0, 0.0)","(-55, 32)","(-37, 57)","(0.0, -86.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -41)","(-166, -89)",14179
"(1, 49)","(0.0, -48.0)","(62.0, 0.0)","(-55, 33)","(-37, 58)","(0.0, -85.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -40)","(-166, -89)",14214
"(1, 50)","(0.0, -47.0)","(62.0, 0.0)","(-55, 34)","(-37, 59)","(0.0, -84.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -39)","(-166, -89)",14250
"(1, 50)","(0.0, -47.0)","(62.0, 0.0)","(-55, 34)","(-37, 59)","(0.0, -84.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -39)","(-166, -89)",14286
"(1, 50)","(0.0, -47.0)","(62.0, 0.0)","(-55, 34)","(-37, 59)","(0.0, -84.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -39)","(-166, -89)",14321
"(1, 50)","(0.0, -47.0)","(62.0, 0.0)","(-55, 34)","(-37, 59)","(0.0, -84.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -39)","(-166, -89)",14357
"(1, 50)","(0.0, -47.0)","(62.0, 0.0)","(-55, 34)","(-37, 59)","(0.0, -84.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -39)","(-166, -89)",14393
"(1, 50)","(0.0, -47.0)","(62.0, 0.0)","(-55, 34)","(-37, 59)","(0.0, -84.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -39)","(-166, -89)",14429
"(1, 50)","(0.0, -47.0)","(62.0, 0.0)","(-55, 34)","(-37, 59)","(0.0, -84.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -39)","(-166, -89)",14464
"(1, 50)","(0.0, -47.0)","(62.0, 0.0)","(-55, 34)","(-37, 59)","(0.0, -84.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -39)","(-166, -89)",14500
"(1, 50)","(0.0, -47.0)","(62.0, 0.0)","(-55, 34)","(-37, 59)","(0.0, -84.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -39)","(-166, -89)",14536
"(1, 50)","(0.0, -47.0)","(62.0, 0.0)","(-55, 34)","(-37, 59)","(0.0, -84.0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(-165, -39)","(-166, -89)",14571
