P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,timestamp_milliseconds
"(-21, 2)","(42.0, 0.0)","(-83, 21)","(-110, 5)","(11, 113)","(0.0, 197.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(20, 10)","(41, 8)",17821
"(-22, 2)","(41.0, 0.0)","(-84, 21)","(-111, 5)","(10, 113)","(0.0, 197.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(19, 10)","(41, 8)",17857
"(-23, 2)","(40.0, 0.0)","(-85, 21)","(-112, 5)","(9, 113)","(0.0, 197.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(18, 10)","(41, 8)",17893
"(-24, 2)","(39.0, 0.0)","(-86, 21)","(-113, 5)","(8, 113)","(0.0, 197.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(17, 10)","(41, 8)",17929
"(-25, 2)","(38.0, 0.0)","(-87, 21)","(7, 113)","(-114, 5)","(0.0, 197.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(16, 10)","(41, 8)",17964
"(-26, 2)","(37.0, 0.0)","(-88, 21)","(6, 113)","(-115, 5)","(0.0, 197.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(15, 10)","(41, 8)",18000
"(-27, 2)","(36.0, 0.0)","(-89, 21)","(5, 113)","(-116, 5)","(0.0, 197.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(14, 10)","(41, 8)",18036
"(-28, 2)","(35.0, 0.0)","(-90, 21)","(4, 113)","(-117, 5)","(0.0, 197.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(13, 10)","(41, 8)",18071
"(-29, 2)","(34.0, 0.0)","(-91, 21)","(3, 113)","(-118, 5)","(0.0, 197.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(12, 10)","(41, 8)",18107
"(-30, 2)","(33.0, 0.0)","(-92, 21)","(2, 113)","(-119, 5)","(0.0, 197.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(11, 10)","(41, 8)",18143
"(-30, 3)","(33.0, 0.0)","(-92, 22)","(2, 114)","(-119, 6)","(0.0, 198.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(11, 11)","(41, 8)",18179
"(-30, 4)","(33.0, 0.0)","(-92, 23)","(2, 115)","(-119, 7)","(0.0, 199.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(11, 12)","(41, 8)",18214
"(-30, 5)","(33, 0)","(-92, 24)","(2, 116)","(-119, 8)","(0.0, 200.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(11, 13)","(41, 8)",18250
"(-30, 6)","(33, 1)","(-92, 25)","(2, 117)","(-119, 9)","(0.0, 201.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(11, 14)","(41, 8)",18286
"(-31, 6)","(32, 1)","(-93, 25)","(1, 117)","(-120, 9)","(0.0, 201.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(10, 14)","(41, 8)",18321
"(-32, 6)","(31, 1)","(-94, 25)","(0, 117)","(-121, 9)","(0.0, 201.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(9, 14)","(41, 8)",18357
"(-33, 6)","(30, 1)","(-95, 25)","(0.0, 117.0)","(-122, 9)","(0.0, 201.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(8, 14)","(41, 8)",18393
"(-34, 6)","(29, 1)","(-96, 25)","(0.0, 117.0)","(-123, 9)","(0.0, 201.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(7, 14)","(41, 8)",18429
"(-35, 6)","(28, 1)","(-97, 25)","(0.0, 117.0)","(-124, 9)","(0.0, 201.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(6, 14)","(41, 8)",18464
"(-36, 6)","(27, 1)","(-98, 25)","(0.0, 117.0)","(-125, 9)","(0.0, 201.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(5, 14)","(41, 8)",18500
"(-37, 6)","(26, 1)","(-99, 25)","(0.0, 117.0)","(-126, 9)","(0.0, 201.0)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(4, 14)","(41, 8)",18536
"(-38, 6)","(25, 1)","(-100, 25)","(0.0, 117.0)","(-127, 9)","(168, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(3, 14)","(41, 8)",18571
"(-39, 6)","(24, 1)","(-101, 25)","(0.0, 117.0)","(-128, 9)","(167, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(2, 14)","(41, 8)",18607
"(-40, 6)","(23, 1)","(-102, 25)","(0.0, 117.0)","(-129, 9)","(166, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(1, 14)","(41, 8)",18643
"(-41, 6)","(22, 1)","(-103, 25)","(0.0, 117.0)","(-130, 9)","(165, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(0, 14)","(41, 8)",18679
"(-42, 6)","(21, 1)","(-104, 25)","(0.0, 117.0)","(-131, 9)","(164, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-1, 14)","(41, 8)",18714
"(-43, 6)","(20, 1)","(-105, 25)","(0.0, 117.0)","(-132, 9)","(163, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-2, 14)","(41, 8)",18750
"(-44, 6)","(19, 1)","(-106, 25)","(0.0, 117.0)","(-133, 9)","(162, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-3, 14)","(41, 8)",18786
"(-45, 6)","(18, 1)","(-107, 25)","(0.0, 117.0)","(-134, 9)","(161, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-4, 14)","(41, 8)",18821
"(-46, 6)","(17, 1)","(-108, 25)","(0.0, 117.0)","(-135, 9)","(160, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-5, 14)","(41, 8)",18857
"(-47, 6)","(16, 1)","(-109, 25)","(0.0, 117.0)","(-136, 9)","(159, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-6, 14)","(41, 8)",18893
"(-48, 6)","(15, 1)","(-110, 25)","(0.0, 117.0)","(-137, 9)","(158, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-7, 14)","(41, 8)",18929
"(-49, 6)","(14, 1)","(-111, 25)","(0.0, 117.0)","(-138, 9)","(157, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-8, 14)","(41, 8)",18964
"(-50, 6)","(13, 1)","(-112, 25)","(0.0, 117.0)","(-139, 9)","(156, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-9, 14)","(41, 8)",19000
"(-50, 6)","(13, 1)","(-112, 25)","(0.0, 117.0)","(-139, 9)","(156, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-9, 14)","(41, 8)",19036
"(-50, 6)","(13, 1)","(-112, 25)","(0.0, 117.0)","(-139, 9)","(156, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-9, 14)","(41, 8)",19071
"(-50, 6)","(13, 1)","(-112, 25)","(0.0, 117.0)","(-139, 9)","(156, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-9, 14)","(41, 8)",19107
"(-50, 6)","(13, 1)","(-112, 25)","(0.0, 117.0)","(-139, 9)","(156, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-9, 14)","(41, 8)",19143
"(-50, 6)","(13, 1)","(-112, 25)","(0.0, 117.0)","(-139, 9)","(156, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-9, 14)","(41, 8)",19179
"(-50, 6)","(13, 1)","(-112, 25)","(0.0, 117.0)","(-139, 9)","(156, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-9, 14)","(41, 8)",19214
"(-50, 6)","(13, 1)","(-112, 25)","(0.0, 117.0)","(-139, 9)","(156, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-9, 14)","(41, 8)",19250
"(-50, 6)","(13, 1)","(-112, 25)","(0.0, 117.0)","(-139, 9)","(156, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-9, 14)","(41, 8)",19286
"(-50, 6)","(13, 1)","(-112, 25)","(0.0, 117.0)","(-139, 9)","(156, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-9, 14)","(41, 8)",19321
"(-50, 6)","(13, 1)","(-112, 25)","(0.0, 117.0)","(-139, 9)","(156, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-9, 14)","(41, 8)",19357
"(-50, 6)","(13, 1)","(-112, 25)","(0.0, 117.0)","(-139, 9)","(156, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-9, 14)","(41, 8)",19393
"(-50, 6)","(13, 1)","(-112, 25)","(0.0, 117.0)","(-139, 9)","(156, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-9, 14)","(41, 8)",19429
"(-50, 6)","(13, 1)","(-112, 25)","(0.0, 117.0)","(-139, 9)","(156, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-9, 14)","(41, 8)",19464
"(-50, 6)","(13, 1)","(-112, 25)","(0.0, 117.0)","(-139, 9)","(156, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-9, 14)","(41, 8)",19500
"(-50, 6)","(13, 1)","(-112, 25)","(0.0, 117.0)","(-139, 9)","(156, 110)","(63.0, 0.0)","(-62, 19)","(-89, 3)","(32, 111)","(14, 195)","(-9, 14)","(41, 8)",19536
"(-49, 7)","(13, 2)","(-112, 26)","(0.0, 118.0)","(-139, 10)","(156, 111)","(62.0, 0.0)","(-63, 19)","(-90, 3)","(31, 111)","(13, 195)","(-9, 15)","(40, 8)",19571
"(-48, 8)","(13, 3)","(-112, 27)","(0.0, 119.0)","(-139, 11)","(156, 112)","(61.0, 0.0)","(-64, 19)","(-91, 3)","(30, 111)","(12, 195)","(-9, 16)","(39, 8)",19607
"(-47, 9)","(13, 4)","(-112, 28)","(0.0, 120.0)","(-139, 12)","(156, 113)","(60.0, 0.0)","(-65, 19)","(-92, 3)","(29, 111)","(11, 195)","(-9, 17)","(38, 8)",19643
"(-46, 9)","(13, 4)","(-112, 28)","(0.0, 120.0)","(-139, 12)","(156, 113)","(59.0, 0.0)","(-66, 19)","(-93, 3)","(28, 111)","(10, 195)","(-9, 17)","(37, 8)",19679
"(-45, 9)","(13, 4)","(-112, 28)","(0.0, 120.0)","(-139, 12)","(156, 113)","(58.0, 0.0)","(-67, 19)","(-94, 3)","(27, 111)","(9, 195)","(-9, 17)","(36, 8)",19714
"(-44, 9)","(13, 4)","(-112, 28)","(0.0, 120.0)","(-139, 12)","(156, 113)","(57.0, 0.0)","(-68, 19)","(-95, 3)","(26, 111)","(8, 195)","(-9, 17)","(35, 8)",19750
"(-43, 9)","(13, 4)","(-112, 28)","(0.0, 120.0)","(-139, 12)","(156, 113)","(56.0, 0.0)","(-69, 19)","(-96, 3)","(25, 111)","(7, 195)","(-9, 17)","(34, 8)",19786
"(-42, 10)","(13, 5)","(-112, 29)","(0.0, 121.0)","(-139, 13)","(156, 114)","(55.0, 0.0)","(-70, 19)","(-97, 3)","(24, 111)","(6, 195)","(-9, 18)","(33, 8)",19821
"(-41, 11)","(13, 6)","(-112, 30)","(0.0, 122.0)","(-139, 14)","(156, 115)","(54.0, 0.0)","(-71, 19)","(-98, 3)","(23, 111)","(5, 195)","(-9, 19)","(32, 8)",19857
"(-40, 12)","(13, 7)","(-112, 31)","(0.0, 123.0)","(-139, 15)","(156, 116)","(53.0, 0.0)","(-72, 19)","(-99, 3)","(22, 111)","(4, 195)","(-9, 20)","(31, 8)",19893
"(-39, 13)","(13, 8)","(-112, 32)","(0.0, 124.0)","(-139, 16)","(156, 117)","(52.0, 0.0)","(-73, 19)","(-100, 3)","(21, 111)","(3, 195)","(-9, 21)","(30, 8)",19929
"(-38, 14)","(13, 9)","(-112, 33)","(0.0, 125.0)","(-139, 17)","(156, 118)","(51.0, 0.0)","(-74, 19)","(-101, 3)","(20, 111)","(2, 195)","(-9, 22)","(29, 8)",19964
"(-37, 15)","(13, 10)","(-112, 34)","(0.0, 126.0)","(-139, 18)","(156, 119)","(50.0, 0.0)","(-75, 19)","(-102, 3)","(19, 111)","(1, 195)","(-9, 23)","(28, 8)",20000
"(-36, 16)","(13, 11)","(-112, 35)","(0.0, 127.0)","(-139, 19)","(156, 120)","(49.0, 0.0)","(-76, 19)","(-103, 3)","(18, 111)","(0, 195)","(-9, 24)","(27, 8)",20200
"(-35, 17)","(13, 12)","(-112, 36)","(0.0, 128.0)","(-139, 20)","(156, 121)","(48.0, 0.0)","(-77, 19)","(-104, 3)","(17, 111)","(0.0, 195.0)","(-9, 25)","(26, 8)",20400
"(-34, 18)","(13, 13)","(-112, 37)","(0.0, 129.0)","(-139, 21)","(156, 122)","(47.0, 0.0)","(-78, 19)","(-105, 3)","(16, 111)","(0.0, 195.0)","(-9, 26)","(25, 8)",20599
"(-34, 18)","(12, 13)","(-113, 37)","(0.0, 129.0)","(-140, 21)","(155, 122)","(46.0, 0.0)","(-79, 19)","(-106, 3)","(15, 111)","(0.0, 195.0)","(-10, 26)","(24, 8)",20799
"(-34, 18)","(11, 13)","(-114, 37)","(0.0, 129.0)","(-141, 21)","(154, 122)","(45.0, 0.0)","(-80, 19)","(-107, 3)","(14, 111)","(0.0, 195.0)","(-11, 26)","(23, 8)",20999
"(-34, 18)","(10, 13)","(-115, 37)","(0.0, 129.0)","(-142, 21)","(153, 122)","(44.0, 0.0)","(-81, 19)","(-108, 3)","(13, 111)","(0.0, 195.0)","(-12, 26)","(22, 8)",27999
