P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,timestamp_milliseconds
"(48, -2)","(0.0, 109.0)","(-122, 50)","(-1, 163)","(-134, 98)","(-230, 54)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-598, 132)","(-646, 134)",17786
"(49, -2)","(0.0, 109.0)","(-121, 50)","(0, 163)","(-133, 98)","(-229, 54)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-597, 132)","(-646, 134)",17821
"(50, -2)","(0.0, 109.0)","(-120, 50)","(0.0, 163.0)","(-132, 98)","(-228, 54)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 132)","(-646, 134)",17857
"(50, -2)","(0.0, 109.0)","(-120, 50)","(0.0, 163.0)","(-132, 98)","(-228, 54)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 132)","(-646, 134)",17893
"(50, -2)","(0.0, 109.0)","(-120, 50)","(0.0, 163.0)","(-132, 98)","(-228, 54)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 132)","(-646, 134)",17929
"(50, -2)","(0.0, 109.0)","(-120, 50)","(0.0, 163.0)","(-132, 98)","(-228, 54)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 132)","(-646, 134)",17964
"(50, -2)","(0.0, 109.0)","(-120, 50)","(0.0, 163.0)","(-132, 98)","(-228, 54)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 132)","(-646, 134)",18000
"(50, -2)","(0.0, 109.0)","(-120, 50)","(0.0, 163.0)","(-132, 98)","(-228, 54)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 132)","(-646, 134)",18036
"(50, -2)","(0.0, 109.0)","(-120, 50)","(0.0, 163.0)","(-132, 98)","(-228, 54)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 132)","(-646, 134)",18071
"(50, -2)","(0.0, 109.0)","(-120, 50)","(0.0, 163.0)","(-132, 98)","(-228, 54)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 132)","(-646, 134)",18107
"(50, -2)","(0.0, 109.0)","(-120, 50)","(0.0, 163.0)","(-132, 98)","(-228, 54)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 132)","(-646, 134)",18143
"(50, -1)","(0.0, 110.0)","(-120, 51)","(0.0, 164.0)","(-132, 99)","(-228, 55)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 133)","(-646, 134)",18179
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18214
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18250
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18286
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18321
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18357
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18393
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18429
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18464
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18500
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18536
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18571
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18607
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18643
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18679
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18714
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18750
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18786
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18821
"(50, 0)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-24, 111)","(-49, 165)","(-170, 52)","(-182, 100)","(-278, 56)","(-596, 134)","(-646, 134)",18857
"(50, 0)","(0.0, 111.0)","(-119, 52)","(-131, 100)","(0.0, 165.0)","(-227, 56)","(-23, 111)","(-48, 165)","(-169, 52)","(-181, 100)","(-277, 56)","(-595, 134)","(-645, 134)",18893
"(50, 0)","(0.0, 111.0)","(-118, 52)","(-130, 100)","(0.0, 165.0)","(-226, 56)","(-22, 111)","(-47, 165)","(-168, 52)","(-180, 100)","(-276, 56)","(-594, 134)","(-644, 134)",18929
"(50, 0)","(0.0, 111.0)","(-117, 52)","(-129, 100)","(0.0, 165.0)","(-225, 56)","(-21, 111)","(-46, 165)","(-167, 52)","(-179, 100)","(-275, 56)","(-593, 134)","(-643, 134)",18964
"(50, 0)","(0.0, 111.0)","(-116, 52)","(-128, 100)","(0.0, 165.0)","(-224, 56)","(-20, 111)","(-45, 165)","(-166, 52)","(-178, 100)","(-274, 56)","(-592, 134)","(-642, 134)",19000
"(50, 0)","(0.0, 111.0)","(-115, 52)","(-127, 100)","(0.0, 165.0)","(-223, 56)","(-19, 111)","(-44, 165)","(-165, 52)","(-177, 100)","(-273, 56)","(-591, 134)","(-641, 134)",19036
"(50, 0)","(0.0, 111.0)","(-114, 52)","(-126, 100)","(0.0, 165.0)","(-222, 56)","(-18, 111)","(-43, 165)","(-164, 52)","(-176, 100)","(-272, 56)","(-590, 134)","(-640, 134)",19071
"(50, 0)","(0.0, 111.0)","(-113, 52)","(-125, 100)","(0.0, 165.0)","(-221, 56)","(-17, 111)","(-42, 165)","(-163, 52)","(-175, 100)","(-271, 56)","(-589, 134)","(-639, 134)",19107
"(50, 0)","(0.0, 111.0)","(-112, 52)","(-124, 100)","(0.0, 165.0)","(-220, 56)","(-16, 111)","(-41, 165)","(-162, 52)","(-174, 100)","(-270, 56)","(-588, 134)","(-638, 134)",19143
"(50, 0)","(0.0, 111.0)","(-111, 52)","(-123, 100)","(0.0, 165.0)","(-219, 56)","(-15, 111)","(-161, 52)","(-40, 165)","(-173, 100)","(-269, 56)","(-587, 134)","(-637, 134)",19179
"(50, 0)","(0.0, 111.0)","(-110, 52)","(-122, 100)","(0.0, 165.0)","(-218, 56)","(-14, 111)","(-160, 52)","(-39, 165)","(-172, 100)","(-268, 56)","(-586, 134)","(-636, 134)",19214
"(50, 0)","(0.0, 111.0)","(-109, 52)","(-121, 100)","(0.0, 165.0)","(-217, 56)","(-13, 111)","(-159, 52)","(-38, 165)","(-171, 100)","(-267, 56)","(-585, 134)","(-635, 134)",19250
"(50, 0)","(0.0, 111.0)","(-108, 52)","(-120, 100)","(0.0, 165.0)","(-216, 56)","(-12, 111)","(-158, 52)","(-37, 165)","(-170, 100)","(-266, 56)","(-584, 134)","(-634, 134)",19286
"(50, 0)","(0.0, 111.0)","(-107, 52)","(-119, 100)","(0.0, 165.0)","(-215, 56)","(-11, 111)","(-157, 52)","(-36, 165)","(-169, 100)","(-265, 56)","(-583, 134)","(-633, 134)",19321
"(50, 0)","(0.0, 111.0)","(-106, 52)","(-118, 100)","(0.0, 165.0)","(-214, 56)","(-10, 111)","(-156, 52)","(-35, 165)","(-168, 100)","(-264, 56)","(-582, 134)","(-632, 134)",19357
"(50, 0)","(0.0, 111.0)","(-105, 52)","(-117, 100)","(0.0, 165.0)","(-213, 56)","(-9, 111)","(-155, 52)","(-34, 165)","(-167, 100)","(-263, 56)","(-581, 134)","(-631, 134)",19393
"(50, 0)","(0.0, 111.0)","(-104, 52)","(-116, 100)","(0.0, 165.0)","(-212, 56)","(-8, 111)","(-154, 52)","(-33, 165)","(-166, 100)","(-262, 56)","(-580, 134)","(-630, 134)",19429
"(50, 0)","(0.0, 111.0)","(-103, 52)","(-115, 100)","(0.0, 165.0)","(-211, 56)","(-7, 111)","(-153, 52)","(-32, 165)","(-165, 100)","(-261, 56)","(-579, 134)","(-629, 134)",19464
"(50, 0)","(0.0, 111.0)","(-102, 52)","(-114, 100)","(0.0, 165.0)","(-210, 56)","(-6, 111)","(-152, 52)","(-31, 165)","(-164, 100)","(-260, 56)","(-578, 134)","(-628, 134)",19500
"(50, 0)","(0.0, 111.0)","(-101, 52)","(-113, 100)","(0.0, 165.0)","(-209, 56)","(-5, 111)","(-151, 52)","(-30, 165)","(-163, 100)","(-259, 56)","(-577, 134)","(-627, 134)",19536
"(50, 0)","(0.0, 111.0)","(-100, 52)","(-112, 100)","(0.0, 165.0)","(-208, 56)","(-4, 111)","(-150, 52)","(-29, 165)","(-162, 100)","(-258, 56)","(-576, 134)","(-626, 134)",19571
"(50, 0)","(0.0, 111.0)","(-99, 52)","(-111, 100)","(0.0, 165.0)","(-207, 56)","(-3, 111)","(-149, 52)","(-28, 165)","(-161, 100)","(-257, 56)","(-575, 134)","(-625, 134)",19607
"(50, 0)","(-98, 52)","(0.0, 111.0)","(-110, 100)","(0.0, 165.0)","(-206, 56)","(-2, 111)","(-148, 52)","(-27, 165)","(-160, 100)","(-256, 56)","(-574, 134)","(-624, 134)",19643
"(50, 0)","(-97, 52)","(0.0, 111.0)","(-109, 100)","(0.0, 165.0)","(-205, 56)","(-1, 111)","(-147, 52)","(-26, 165)","(-159, 100)","(-255, 56)","(-573, 134)","(-623, 134)",19679
"(50, 0)","(-96, 52)","(0.0, 111.0)","(-108, 100)","(0.0, 165.0)","(-204, 56)","(0, 111)","(-146, 52)","(-25, 165)","(-158, 100)","(-254, 56)","(-572, 134)","(-622, 134)",19714
"(50, 0)","(-95, 52)","(0.0, 111.0)","(-107, 100)","(0.0, 165.0)","(-203, 56)","(0.0, 111.0)","(-145, 52)","(-24, 165)","(-157, 100)","(-253, 56)","(-571, 134)","(-621, 134)",19750
"(50, 0)","(-94, 52)","(0.0, 111.0)","(-106, 100)","(0.0, 165.0)","(-202, 56)","(0.0, 111.0)","(-144, 52)","(-23, 165)","(-156, 100)","(-252, 56)","(-570, 134)","(-620, 134)",19786
"(50, 0)","(-93, 52)","(0.0, 111.0)","(-105, 100)","(0.0, 165.0)","(-201, 56)","(0.0, 111.0)","(-143, 52)","(-22, 165)","(-155, 100)","(-251, 56)","(-569, 134)","(-619, 134)",19821
"(50, 0)","(-92, 52)","(0.0, 111.0)","(-104, 100)","(0.0, 165.0)","(-200, 56)","(0.0, 111.0)","(-142, 52)","(-21, 165)","(-154, 100)","(-250, 56)","(-568, 134)","(-618, 134)",19857
"(50, 0)","(-91, 52)","(0.0, 111.0)","(-103, 100)","(0.0, 165.0)","(-199, 56)","(0.0, 111.0)","(-141, 52)","(-20, 165)","(-153, 100)","(-249, 56)","(-567, 134)","(-617, 134)",19893
"(50, 0)","(-90, 52)","(0.0, 111.0)","(-102, 100)","(0.0, 165.0)","(-198, 56)","(0.0, 111.0)","(-140, 52)","(-19, 165)","(-152, 100)","(-248, 56)","(-566, 134)","(-616, 134)",19929
"(50, 0)","(-89, 52)","(0.0, 111.0)","(-101, 100)","(0.0, 165.0)","(-197, 56)","(0.0, 111.0)","(-139, 52)","(-18, 165)","(-151, 100)","(-247, 56)","(-565, 134)","(-615, 134)",19964
"(50, 0)","(-88, 52)","(0.0, 111.0)","(-100, 100)","(0.0, 165.0)","(-196, 56)","(0.0, 111.0)","(-138, 52)","(-17, 165)","(-150, 100)","(-246, 56)","(-564, 134)","(-614, 134)",20000
"(50, 0)","(-87, 52)","(0.0, 111.0)","(-99, 100)","(0.0, 165.0)","(-195, 56)","(0.0, 111.0)","(-137, 52)","(-16, 165)","(-149, 100)","(-245, 56)","(-563, 134)","(-613, 134)",20037
"(50, 0)","(-86, 52)","(0.0, 111.0)","(-98, 100)","(0.0, 165.0)","(-194, 56)","(0.0, 111.0)","(-136, 52)","(-15, 165)","(-148, 100)","(-244, 56)","(-562, 134)","(-612, 134)",20074
"(50, 0)","(-85, 52)","(0.0, 111.0)","(-97, 100)","(0.0, 165.0)","(-193, 56)","(0.0, 111.0)","(-135, 52)","(-14, 165)","(-147, 100)","(-243, 56)","(-561, 134)","(-611, 134)",20111
"(50, 0)","(-84, 52)","(0.0, 111.0)","(-96, 100)","(0.0, 165.0)","(-192, 56)","(0.0, 111.0)","(-134, 52)","(-13, 165)","(-146, 100)","(-242, 56)","(-560, 134)","(-610, 134)",20148
"(50, 0)","(-83, 52)","(0.0, 111.0)","(-95, 100)","(0.0, 165.0)","(-191, 56)","(0.0, 111.0)","(-133, 52)","(-12, 165)","(-145, 100)","(-241, 56)","(-559, 134)","(-609, 134)",20185
"(50, 0)","(-82, 52)","(0.0, 111.0)","(-94, 100)","(0.0, 165.0)","(-190, 56)","(0.0, 111.0)","(-132, 52)","(-11, 165)","(-144, 100)","(-240, 56)","(-558, 134)","(-608, 134)",20222
"(50, 0)","(-81, 52)","(0, 111)","(-93, 100)","(0.0, 165.0)","(-189, 56)","(0.0, 111.0)","(-131, 52)","(-10, 165)","(-143, 100)","(-239, 56)","(-557, 134)","(-607, 134)",20259
"(50, 0)","(-80, 52)","(1, 111)","(-92, 100)","(0.0, 165.0)","(-188, 56)","(0.0, 111.0)","(-130, 52)","(-9, 165)","(-142, 100)","(-238, 56)","(-556, 134)","(-606, 134)",20296
"(50, 0)","(-79, 52)","(2, 111)","(-91, 100)","(0.0, 165.0)","(-187, 56)","(0.0, 111.0)","(-129, 52)","(-8, 165)","(-141, 100)","(-237, 56)","(-555, 134)","(-605, 134)",20333
"(50, 0)","(-78, 52)","(3, 111)","(-90, 100)","(0.0, 165.0)","(-186, 56)","(0.0, 111.0)","(-128, 52)","(-7, 165)","(-140, 100)","(-236, 56)","(-554, 134)","(-604, 134)",20370
"(50, 0)","(-77, 52)","(4, 111)","(-89, 100)","(0.0, 165.0)","(-185, 56)","(0.0, 111.0)","(-127, 52)","(-6, 165)","(-139, 100)","(-235, 56)","(-553, 134)","(-603, 134)",20407
"(50, 0)","(-76, 52)","(5, 111)","(-88, 100)","(0.0, 165.0)","(-184, 56)","(0.0, 111.0)","(-126, 52)","(-5, 165)","(-138, 100)","(-234, 56)","(-552, 134)","(-602, 134)",20444
"(50, 0)","(-75, 52)","(6, 111)","(-87, 100)","(0.0, 165.0)","(-183, 56)","(0.0, 111.0)","(-125, 52)","(-4, 165)","(-137, 100)","(-233, 56)","(-551, 134)","(-601, 134)",20481
"(50, 0)","(-74, 52)","(7, 111)","(-86, 100)","(0.0, 165.0)","(-182, 56)","(0.0, 111.0)","(-124, 52)","(-3, 165)","(-136, 100)","(-232, 56)","(-550, 134)","(-600, 134)",20519
"(50, 0)","(-73, 52)","(8, 111)","(-85, 100)","(0.0, 165.0)","(-181, 56)","(0.0, 111.0)","(-123, 52)","(-2, 165)","(-135, 100)","(-231, 56)","(-549, 134)","(-599, 134)",20556
"(50, 0)","(-72, 52)","(9, 111)","(-84, 100)","(0.0, 165.0)","(-180, 56)","(0.0, 111.0)","(-122, 52)","(-1, 165)","(-134, 100)","(-230, 56)","(-548, 134)","(-598, 134)",20593
"(50, 0)","(-71, 52)","(10, 111)","(-83, 100)","(0.0, 165.0)","(-179, 56)","(0.0, 111.0)","(-121, 52)","(0, 165)","(-133, 100)","(-229, 56)","(-547, 134)","(-597, 134)",20630
"(50, 0)","(-70, 52)","(11, 111)","(-82, 100)","(0.0, 165.0)","(-178, 56)","(0.0, 111.0)","(-120, 52)","(0.0, 165.0)","(-132, 100)","(-228, 56)","(-546, 134)","(-596, 134)",20667
"(50, 0)","(-69, 52)","(12, 111)","(-81, 100)","(0.0, 165.0)","(-177, 56)","(0.0, 111.0)","(-119, 52)","(-131, 100)","(0.0, 165.0)","(-227, 56)","(-545, 134)","(-595, 134)",20704
"(50, 0)","(-68, 52)","(13, 111)","(-80, 100)","(0.0, 165.0)","(-176, 56)","(0.0, 111.0)","(-118, 52)","(-130, 100)","(0.0, 165.0)","(-226, 56)","(-544, 134)","(-594, 134)",20741
"(50, 0)","(-67, 52)","(14, 111)","(-79, 100)","(0.0, 165.0)","(-175, 56)","(0.0, 111.0)","(-117, 52)","(-129, 100)","(0.0, 165.0)","(-225, 56)","(-543, 134)","(-593, 134)",20778
"(50, 0)","(-66, 52)","(15, 111)","(-78, 100)","(0.0, 165.0)","(-174, 56)","(0.0, 111.0)","(-116, 52)","(-128, 100)","(0.0, 165.0)","(-224, 56)","(-542, 134)","(-592, 134)",20815
"(50, 0)","(-65, 52)","(16, 111)","(-77, 100)","(0.0, 165.0)","(-173, 56)","(0.0, 111.0)","(-115, 52)","(-127, 100)","(0.0, 165.0)","(-223, 56)","(-541, 134)","(-591, 134)",20852
"(50, 0)","(-64, 52)","(17, 111)","(-76, 100)","(0.0, 165.0)","(-172, 56)","(0.0, 111.0)","(-114, 52)","(-126, 100)","(0.0, 165.0)","(-222, 56)","(-540, 134)","(-590, 134)",20889
"(50, 0)","(-63, 52)","(18, 111)","(-75, 100)","(0.0, 165.0)","(-171, 56)","(0.0, 111.0)","(-113, 52)","(-125, 100)","(0.0, 165.0)","(-221, 56)","(-539, 134)","(-589, 134)",20926
"(50, 0)","(-62, 52)","(19, 111)","(-74, 100)","(0.0, 165.0)","(-170, 56)","(0.0, 111.0)","(-112, 52)","(-124, 100)","(0.0, 165.0)","(-220, 56)","(-538, 134)","(-588, 134)",20963
"(50, 0)","(-61, 52)","(20, 111)","(-73, 100)","(0.0, 165.0)","(-169, 56)","(0.0, 111.0)","(-111, 52)","(-123, 100)","(0.0, 165.0)","(-219, 56)","(-537, 134)","(-587, 134)",21000
"(50, 0)","(-60, 52)","(21, 111)","(-72, 100)","(0.0, 165.0)","(-168, 56)","(0.0, 111.0)","(-110, 52)","(-122, 100)","(0.0, 165.0)","(-218, 56)","(-536, 134)","(-586, 134)",21036
"(50, 0)","(-59, 52)","(22, 111)","(-71, 100)","(0.0, 165.0)","(-167, 56)","(0.0, 111.0)","(-109, 52)","(-121, 100)","(0.0, 165.0)","(-217, 56)","(-535, 134)","(-585, 134)",21071
"(50, 0)","(-58, 52)","(23, 111)","(-70, 100)","(0.0, 165.0)","(-166, 56)","(0.0, 111.0)","(-108, 52)","(-120, 100)","(0.0, 165.0)","(-216, 56)","(-534, 134)","(-584, 134)",21107
"(50, 0)","(-57, 52)","(24, 111)","(-69, 100)","(0.0, 165.0)","(-165, 56)","(0.0, 111.0)","(-107, 52)","(-119, 100)","(0.0, 165.0)","(-215, 56)","(-533, 134)","(-583, 134)",21143
"(50, 0)","(-56, 52)","(25, 111)","(-68, 100)","(0.0, 165.0)","(-164, 56)","(0.0, 111.0)","(-106, 52)","(-118, 100)","(0.0, 165.0)","(-214, 56)","(-532, 134)","(-582, 134)",21179
"(50, 0)","(-55, 52)","(26, 111)","(-67, 100)","(0.0, 165.0)","(-163, 56)","(0.0, 111.0)","(-105, 52)","(-117, 100)","(0.0, 165.0)","(-213, 56)","(-531, 134)","(-581, 134)",21214
"(50, 0)","(-54, 52)","(27, 111)","(-66, 100)","(0.0, 165.0)","(-162, 56)","(0.0, 111.0)","(-104, 52)","(-116, 100)","(0.0, 165.0)","(-212, 56)","(-530, 134)","(-580, 134)",21250
"(50, 0)","(-53, 52)","(28, 111)","(-65, 100)","(0.0, 165.0)","(-161, 56)","(0.0, 111.0)","(-103, 52)","(-115, 100)","(0.0, 165.0)","(-211, 56)","(-529, 134)","(-579, 134)",21286
"(50, 0)","(-52, 52)","(29, 111)","(-64, 100)","(0.0, 165.0)","(-160, 56)","(0.0, 111.0)","(-102, 52)","(-114, 100)","(0.0, 165.0)","(-210, 56)","(-528, 134)","(-578, 134)",21321
"(50, 0)","(-51, 52)","(30, 111)","(-63, 100)","(0.0, 165.0)","(-159, 56)","(0.0, 111.0)","(-101, 52)","(-113, 100)","(0.0, 165.0)","(-209, 56)","(-527, 134)","(-577, 134)",21357
"(50, 0)","(-50, 52)","(31, 111)","(-62, 100)","(0.0, 165.0)","(-158, 56)","(0.0, 111.0)","(-100, 52)","(-112, 100)","(0.0, 165.0)","(-208, 56)","(-526, 134)","(-576, 134)",21393
"(50, 0)","(-49, 52)","(32, 111)","(-61, 100)","(0.0, 165.0)","(-157, 56)","(0.0, 111.0)","(-99, 52)","(-111, 100)","(0.0, 165.0)","(-207, 56)","(-525, 134)","(-575, 134)",21429
"(50, 0)","(-48, 52)","(33, 111)","(-60, 100)","(0.0, 165.0)","(-156, 56)","(-98, 52)","(0.0, 111.0)","(-110, 100)","(0.0, 165.0)","(-206, 56)","(-524, 134)","(-574, 134)",21464
"(50, 0)","(-47, 52)","(34, 111)","(-59, 100)","(-155, 56)","(0.0, 165.0)","(-97, 52)","(0.0, 111.0)","(-109, 100)","(0.0, 165.0)","(-205, 56)","(-523, 134)","(-573, 134)",21500
"(50, 0)","(-46, 52)","(-58, 100)","(35, 111)","(-154, 56)","(0.0, 165.0)","(-96, 52)","(0.0, 111.0)","(-108, 100)","(0.0, 165.0)","(-204, 56)","(-522, 134)","(-572, 134)",21536
"(50, 0)","(-45, 52)","(-57, 100)","(36, 111)","(-153, 56)","(0.0, 165.0)","(-95, 52)","(0.0, 111.0)","(-107, 100)","(0.0, 165.0)","(-203, 56)","(-521, 134)","(-571, 134)",21571
"(50, 0)","(-44, 52)","(-56, 100)","(37, 111)","(-152, 56)","(0.0, 165.0)","(-94, 52)","(0.0, 111.0)","(-106, 100)","(0.0, 165.0)","(-202, 56)","(-520, 134)","(-570, 134)",21607
"(50, 0)","(-43, 52)","(-55, 100)","(38, 111)","(-151, 56)","(0.0, 165.0)","(-93, 52)","(0.0, 111.0)","(-105, 100)","(0.0, 165.0)","(-201, 56)","(-519, 134)","(-569, 134)",21643
"(50, 0)","(-42, 52)","(-54, 100)","(39, 111)","(-150, 56)","(0, 165)","(-92, 52)","(0.0, 111.0)","(-104, 100)","(0.0, 165.0)","(-200, 56)","(-518, 134)","(-568, 134)",21679
"(50, 0)","(-41, 52)","(-53, 100)","(40, 111)","(-149, 56)","(1, 165)","(-91, 52)","(0.0, 111.0)","(-103, 100)","(0.0, 165.0)","(-199, 56)","(-517, 134)","(-567, 134)",21714
"(50, 0)","(-40, 52)","(-52, 100)","(41, 111)","(-148, 56)","(2, 165)","(-90, 52)","(0.0, 111.0)","(-102, 100)","(0.0, 165.0)","(-198, 56)","(-516, 134)","(-566, 134)",21750
"(50, 0)","(-39, 52)","(-51, 100)","(42, 111)","(-147, 56)","(3, 165)","(-89, 52)","(0.0, 111.0)","(-101, 100)","(0.0, 165.0)","(-197, 56)","(-515, 134)","(-565, 134)",21786
"(50, 0)","(-38, 52)","(-50, 100)","(43, 111)","(-146, 56)","(4, 165)","(-88, 52)","(0.0, 111.0)","(-100, 100)","(0.0, 165.0)","(-196, 56)","(-514, 134)","(-564, 134)",21821
"(50, 0)","(-37, 52)","(-49, 100)","(44, 111)","(-145, 56)","(5, 165)","(-87, 52)","(0.0, 111.0)","(-99, 100)","(0.0, 165.0)","(-195, 56)","(-513, 134)","(-563, 134)",21857
"(50, 0)","(-36, 52)","(-48, 100)","(45, 111)","(-144, 56)","(6, 165)","(-86, 52)","(0.0, 111.0)","(-98, 100)","(0.0, 165.0)","(-194, 56)","(-512, 134)","(-562, 134)",21893
"(50, 0)","(-35, 52)","(-47, 100)","(46, 111)","(-143, 56)","(7, 165)","(-85, 52)","(0.0, 111.0)","(-97, 100)","(0.0, 165.0)","(-193, 56)","(-511, 134)","(-561, 134)",21929
"(50, 0)","(-34, 52)","(-46, 100)","(47, 111)","(-142, 56)","(8, 165)","(-84, 52)","(0.0, 111.0)","(-96, 100)","(0.0, 165.0)","(-192, 56)","(-510, 134)","(-560, 134)",21964
"(50, 0)","(-33, 52)","(-45, 100)","(48, 111)","(-141, 56)","(9, 165)","(-83, 52)","(0.0, 111.0)","(-95, 100)","(0.0, 165.0)","(-191, 56)","(-509, 134)","(-559, 134)",22000
"(50, 0)","(-32, 52)","(-44, 100)","(49, 111)","(-140, 56)","(10, 165)","(-82, 52)","(0.0, 111.0)","(-94, 100)","(0.0, 165.0)","(-190, 56)","(-508, 134)","(-558, 134)",22037
"(50, 0)","(-31, 52)","(-43, 100)","(50, 111)","(-139, 56)","(11, 165)","(-81, 52)","(0, 111)","(-93, 100)","(0.0, 165.0)","(-189, 56)","(-507, 134)","(-557, 134)",22074
"(50, 0)","(-30, 52)","(-42, 100)","(51, 111)","(-138, 56)","(12, 165)","(-80, 52)","(1, 111)","(-92, 100)","(0.0, 165.0)","(-188, 56)","(-506, 134)","(-556, 134)",22111
