P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,timestamp_milliseconds
"(21, 0)","(0.0, 26.0)","(0.0, 30.0)","(14, 50)","(-45, -45)","(44, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-113, 243)","(-134, 243)",9357
"(22, 0)","(0.0, 26.0)","(0.0, 30.0)","(15, 50)","(-44, -45)","(45, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-112, 243)","(-134, 243)",9393
"(23, 0)","(0, 26)","(0.0, 30.0)","(16, 50)","(-43, -45)","(46, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-111, 243)","(-134, 243)",9429
"(24, 0)","(1, 26)","(0.0, 30.0)","(17, 50)","(-42, -45)","(47, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-110, 243)","(-134, 243)",9464
"(25, 0)","(2, 26)","(0.0, 30.0)","(18, 50)","(-41, -45)","(48, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-109, 243)","(-134, 243)",9500
"(26, 0)","(3, 26)","(0.0, 30.0)","(19, 50)","(-40, -45)","(49, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-108, 243)","(-134, 243)",9536
"(27, 0)","(4, 26)","(0.0, 30.0)","(20, 50)","(-39, -45)","(50, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-107, 243)","(-134, 243)",9571
"(28, 0)","(5, 26)","(0.0, 30.0)","(21, 50)","(-38, -45)","(51, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-106, 243)","(-134, 243)",9607
"(29, 0)","(6, 26)","(0.0, 30.0)","(22, 50)","(-37, -45)","(52, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-105, 243)","(-134, 243)",9643
"(30, 0)","(7, 26)","(0.0, 30.0)","(23, 50)","(-36, -45)","(53, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-104, 243)","(-134, 243)",9679
"(31, 0)","(8, 26)","(0.0, 30.0)","(24, 50)","(-35, -45)","(54, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-103, 243)","(-134, 243)",9714
"(32, 0)","(9, 26)","(0.0, 30.0)","(25, 50)","(-34, -45)","(55, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-102, 243)","(-134, 243)",9750
"(33, 0)","(10, 26)","(0.0, 30.0)","(-33, -45)","(26, 50)","(56, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-101, 243)","(-134, 243)",9786
"(34, 0)","(11, 26)","(0.0, 30.0)","(-32, -45)","(27, 50)","(57, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-100, 243)","(-134, 243)",9821
"(35, 0)","(12, 26)","(0.0, 30.0)","(-31, -45)","(28, 50)","(58, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-99, 243)","(-134, 243)",9857
"(36, 0)","(13, 26)","(0.0, 30.0)","(-30, -45)","(29, 50)","(59, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-98, 243)","(-134, 243)",9893
"(37, 0)","(14, 26)","(0.0, 30.0)","(-29, -45)","(30, 50)","(60, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-97, 243)","(-134, 243)",9929
"(38, 0)","(0.0, 30.0)","(15, 26)","(-28, -45)","(31, 50)","(61, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-96, 243)","(-134, 243)",9964
"(39, 0)","(0, 30)","(16, 26)","(-27, -45)","(32, 50)","(62, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-95, 243)","(-134, 243)",10000
"(40, 0)","(1, 30)","(17, 26)","(-26, -45)","(33, 50)","(63, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-94, 243)","(-134, 243)",10036
"(41, 0)","(2, 30)","(18, 26)","(-25, -45)","(34, 50)","(64, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-93, 243)","(-134, 243)",10071
"(42, 0)","(3, 30)","(19, 26)","(-24, -45)","(35, 50)","(65, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-92, 243)","(-134, 243)",10107
"(43, 0)","(4, 30)","(20, 26)","(-23, -45)","(36, 50)","(66, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-91, 243)","(-134, 243)",10143
"(44, 0)","(5, 30)","(21, 26)","(-22, -45)","(37, 50)","(67, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-90, 243)","(-134, 243)",10179
"(45, 0)","(6, 30)","(22, 26)","(-21, -45)","(38, 50)","(68, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-89, 243)","(-134, 243)",10214
"(46, 0)","(7, 30)","(23, 26)","(-20, -45)","(39, 50)","(69, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-88, 243)","(-134, 243)",10250
"(47, 0)","(8, 30)","(24, 26)","(-19, -45)","(40, 50)","(70, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-87, 243)","(-134, 243)",10286
"(48, 0)","(9, 30)","(25, 26)","(-18, -45)","(41, 50)","(71, 49)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-86, 243)","(-134, 243)",10321
"(49, 0)","(10, 30)","(26, 26)","(-17, -45)","(42, 50)","(-81, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-85, 243)","(-134, 243)",10357
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10393
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10429
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10464
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10500
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10536
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10571
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10607
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10643
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10679
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10714
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10750
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10786
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10821
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10857
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10893
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10929
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",10964
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11000
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11036
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11071
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11107
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11143
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11179
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11214
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11250
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11286
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11321
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11357
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11393
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11429
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11464
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11500
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11536
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11571
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11607
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11643
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11679
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11714
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11750
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11786
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11821
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11857
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11893
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11929
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",11964
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12000
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12036
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12071
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12107
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12143
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12179
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12214
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12250
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12286
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12321
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12357
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12393
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12429
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12464
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12500
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12536
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12571
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12607
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12643
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12679
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12714
"(50, 0)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(23, 49)","(-66, -45)","(-84, 243)","(-134, 243)",12750
"(50, 0)","(12, 30)","(28, 26)","(-15, -45)","(44, 50)","(-79, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(24, 49)","(-65, -45)","(-83, 243)","(-133, 243)",12786
"(50, 0)","(13, 30)","(29, 26)","(-14, -45)","(45, 50)","(-78, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(25, 49)","(-64, -45)","(-82, 243)","(-132, 243)",12821
"(50, 0)","(14, 30)","(30, 26)","(-13, -45)","(46, 50)","(-77, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(26, 49)","(-63, -45)","(-81, 243)","(-131, 243)",12857
