P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,timestamp_milliseconds
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",11519
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",11556
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",11593
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",11630
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",11667
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",11704
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",11741
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",11778
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",11815
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",11852
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",11889
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",11926
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",11963
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12000
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12036
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12071
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12107
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12143
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12179
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12214
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12250
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12286
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12321
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12357
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12393
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12429
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12464
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12500
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12536
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12571
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12607
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12643
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12679
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12714
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12750
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12786
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12821
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12857
"(0, 50)","(2, -33)","(31, -73)","(0.0, 80.0)","(-7, -100)","(13, 112)","(0.0, 30.0)","(13, 62)","(2, -83)","(0.0, 107.0)","(111, 60)","(-134, -44)","(-134, -94)",12893
"(0, 50)","(2, -32)","(31, -72)","(0.0, 81.0)","(-7, -99)","(13, 113)","(0.0, 31.0)","(13, 63)","(2, -82)","(0.0, 108.0)","(31, -122)","(-134, -43)","(-134, -93)",12929
"(0, 50)","(2, -31)","(31, -71)","(0.0, 82.0)","(-7, -98)","(13, 114)","(0.0, 32.0)","(13, 64)","(2, -81)","(0.0, 109.0)","(31, -121)","(-134, -42)","(-134, -92)",12964
"(0, 50)","(2, -30)","(31, -70)","(0.0, 83.0)","(-7, -97)","(13, 115)","(0.0, 33.0)","(13, 65)","(2, -80)","(0.0, 110.0)","(31, -120)","(-134, -41)","(-134, -91)",13000
"(0, 50)","(2, -29)","(31, -69)","(0.0, 84.0)","(-7, -96)","(13, 116)","(0.0, 34.0)","(13, 66)","(2, -79)","(0.0, 111.0)","(31, -119)","(-134, -40)","(-134, -90)",13037
"(0, 50)","(2, -28)","(31, -68)","(0.0, 85.0)","(-7, -95)","(13, 117)","(0.0, 35.0)","(13, 67)","(2, -78)","(0.0, 112.0)","(31, -118)","(-134, -39)","(-134, -89)",13074
"(0, 50)","(2, -27)","(31, -67)","(0.0, 86.0)","(-7, -94)","(13, 118)","(0.0, 36.0)","(13, 68)","(2, -77)","(0.0, 113.0)","(31, -117)","(-134, -38)","(-134, -88)",13111
"(0, 50)","(2, -26)","(31, -66)","(0.0, 87.0)","(-7, -93)","(13, 119)","(0.0, 37.0)","(13, 69)","(2, -76)","(0.0, 114.0)","(31, -116)","(-134, -37)","(-134, -87)",13148
"(0, 50)","(2, -25)","(31, -65)","(0.0, 88.0)","(-7, -92)","(13, 120)","(0.0, 38.0)","(13, 70)","(2, -75)","(0.0, 115.0)","(31, -115)","(-134, -36)","(-134, -86)",13185
"(0, 50)","(2, -24)","(31, -64)","(0.0, 89.0)","(-7, -91)","(13, 121)","(0.0, 39.0)","(13, 71)","(2, -74)","(0.0, 116.0)","(31, -114)","(-134, -35)","(-134, -85)",13222
"(0, 50)","(2, -23)","(31, -63)","(0.0, 90.0)","(-7, -90)","(13, 122)","(0.0, 40.0)","(2, -73)","(13, 72)","(0.0, 117.0)","(31, -113)","(-134, -34)","(-134, -84)",13259
"(0, 50)","(2, -22)","(31, -62)","(-7, -89)","(0.0, 91.0)","(13, 123)","(0.0, 41.0)","(2, -72)","(13, 73)","(31, -112)","(0.0, 118.0)","(-134, -33)","(-134, -83)",13296
"(0, 50)","(2, -21)","(31, -61)","(-7, -88)","(0.0, 92.0)","(13, 124)","(0.0, 42.0)","(2, -71)","(13, 74)","(31, -111)","(0.0, 119.0)","(-134, -32)","(-134, -82)",13333
"(0, 50)","(2, -20)","(31, -60)","(-7, -87)","(0.0, 93.0)","(13, 125)","(0.0, 43.0)","(2, -70)","(13, 75)","(31, -110)","(0.0, 120.0)","(-134, -31)","(-134, -81)",13370
"(0, 50)","(2, -19)","(31, -59)","(-7, -86)","(0.0, 94.0)","(13, 126)","(0.0, 44.0)","(2, -69)","(13, 76)","(31, -109)","(0.0, 121.0)","(-134, -30)","(-134, -80)",13407
"(0, 49)","(2, -19)","(31, -59)","(-7, -86)","(0.0, 94.0)","(13, 126)","(0.0, 45.0)","(2, -68)","(13, 77)","(31, -108)","(0.0, 122.0)","(-134, -30)","(-134, -79)",13444
"(0, 48)","(2, -19)","(31, -59)","(-7, -86)","(0.0, 94.0)","(13, 126)","(0.0, 46.0)","(2, -67)","(13, 78)","(31, -107)","(0.0, 123.0)","(-134, -30)","(-134, -78)",13481
"(0, 47)","(2, -19)","(31, -59)","(-7, -86)","(0.0, 94.0)","(13, 126)","(0.0, 47.0)","(2, -66)","(13, 79)","(31, -106)","(0.0, 124.0)","(-134, -30)","(-134, -77)",13519
"(0, 46)","(2, -19)","(31, -59)","(-7, -86)","(0.0, 94.0)","(13, 126)","(0.0, 48.0)","(2, -65)","(13, 80)","(31, -105)","(0.0, 125.0)","(-134, -30)","(-134, -76)",13556
"(0, 45)","(2, -19)","(31, -59)","(-7, -86)","(0.0, 94.0)","(13, 126)","(0.0, 49.0)","(2, -64)","(13, 81)","(31, -104)","(0.0, 126.0)","(-134, -30)","(-134, -75)",13593
"(0, 44)","(2, -19)","(31, -59)","(-7, -86)","(0.0, 94.0)","(13, 126)","(0.0, 50.0)","(2, -63)","(13, 82)","(31, -103)","(0.0, 127.0)","(-134, -30)","(-134, -74)",13630
"(0, 43)","(2, -19)","(31, -59)","(-7, -86)","(0.0, 94.0)","(13, 126)","(0.0, 51.0)","(2, -62)","(13, 83)","(31, -102)","(0.0, 128.0)","(-134, -30)","(-134, -73)",13667
"(0, 42)","(2, -19)","(31, -59)","(-7, -86)","(0.0, 94.0)","(13, 126)","(0.0, 52.0)","(2, -61)","(13, 84)","(31, -101)","(-7, -128)","(-134, -30)","(-134, -72)",13704
"(0, 41)","(2, -19)","(31, -59)","(-7, -86)","(0.0, 94.0)","(13, 126)","(0.0, 53.0)","(2, -60)","(13, 85)","(31, -100)","(-7, -127)","(-134, -30)","(-134, -71)",13741
"(0, 39)","(2, -20)","(31, -60)","(-7, -87)","(0.0, 93.0)","(13, 125)","(0.0, 54.0)","(2, -59)","(13, 86)","(31, -99)","(-7, -126)","(-134, -31)","(-134, -70)",13778
"(0, 37)","(2, -21)","(31, -61)","(-7, -88)","(0.0, 92.0)","(13, 124)","(0.0, 55.0)","(2, -58)","(13, 87)","(31, -98)","(-7, -125)","(-134, -32)","(-134, -69)",13815
"(0, 35)","(2, -22)","(31, -62)","(-7, -89)","(0.0, 91.0)","(13, 123)","(0.0, 56.0)","(2, -57)","(13, 88)","(31, -97)","(-7, -124)","(-134, -33)","(-134, -68)",13852
"(0, 33)","(2, -23)","(31, -63)","(0.0, 90.0)","(-7, -90)","(13, 122)","(2, -56)","(0.0, 57.0)","(13, 89)","(31, -96)","(-7, -123)","(-134, -34)","(-134, -67)",13889
"(0, 31)","(2, -24)","(31, -64)","(0.0, 89.0)","(-7, -91)","(13, 121)","(2, -55)","(0.0, 58.0)","(13, 90)","(31, -95)","(-7, -122)","(-134, -35)","(-134, -66)",13926
"(0, 29)","(2, -25)","(31, -65)","(0.0, 88.0)","(-7, -92)","(13, 120)","(2, -54)","(0.0, 59.0)","(13, 91)","(31, -94)","(-7, -121)","(-134, -36)","(-134, -65)",13963
"(0, 27)","(2, -26)","(31, -66)","(0.0, 87.0)","(-7, -93)","(13, 119)","(2, -53)","(0.0, 60.0)","(13, 92)","(31, -93)","(-7, -120)","(-134, -37)","(-134, -64)",14000
"(0, 25)","(2, -27)","(31, -67)","(0.0, 86.0)","(-7, -94)","(13, 118)","(2, -52)","(0.0, 61.0)","(13, 93)","(31, -92)","(-7, -119)","(-134, -38)","(-134, -63)",14037
"(0, 23)","(2, -28)","(31, -68)","(0.0, 85.0)","(-7, -95)","(13, 117)","(2, -51)","(0.0, 62.0)","(13, 94)","(31, -91)","(-7, -118)","(-134, -39)","(-134, -62)",14074
"(0, 22)","(2, -28)","(31, -68)","(0.0, 85.0)","(-7, -95)","(13, 117)","(2, -50)","(0.0, 63.0)","(31, -90)","(13, 95)","(-7, -117)","(-134, -39)","(-134, -61)",14111
"(1, 21)","(3, -28)","(32, -68)","(0.0, 85.0)","(-6, -95)","(14, 117)","(2, -49)","(0.0, 64.0)","(31, -89)","(13, 96)","(-7, -116)","(-133, -39)","(-134, -60)",14148
"(2, 20)","(4, -28)","(33, -68)","(0.0, 85.0)","(-5, -95)","(15, 117)","(2, -48)","(0.0, 65.0)","(31, -88)","(13, 97)","(-7, -115)","(-132, -39)","(-134, -59)",14185
"(3, 19)","(5, -28)","(34, -68)","(0.0, 85.0)","(-4, -95)","(16, 117)","(2, -47)","(0.0, 66.0)","(31, -87)","(13, 98)","(-7, -114)","(-131, -39)","(-134, -58)",14222
"(4, 18)","(6, -28)","(35, -68)","(0.0, 85.0)","(-3, -95)","(17, 117)","(2, -46)","(0.0, 67.0)","(31, -86)","(13, 99)","(-7, -113)","(-130, -39)","(-134, -57)",14259
"(5, 17)","(7, -28)","(36, -68)","(0.0, 85.0)","(-2, -95)","(18, 117)","(2, -45)","(0.0, 68.0)","(31, -85)","(13, 100)","(-7, -112)","(-129, -39)","(-134, -56)",14296
"(6, 16)","(8, -28)","(37, -68)","(0.0, 85.0)","(-1, -95)","(19, 117)","(2, -44)","(0.0, 69.0)","(31, -84)","(13, 101)","(-7, -111)","(-128, -39)","(-134, -55)",14333
"(7, 15)","(9, -28)","(38, -68)","(0.0, 85.0)","(0, -95)","(20, 117)","(2, -43)","(0.0, 70.0)","(31, -83)","(13, 102)","(-7, -110)","(-127, -39)","(-134, -54)",14370
"(8, 14)","(10, -28)","(39, -68)","(0.0, 85.0)","(0.0, -95.0)","(21, 117)","(2, -42)","(0.0, 71.0)","(31, -82)","(13, 103)","(-7, -109)","(-126, -39)","(-134, -53)",14407
"(9, 13)","(11, -28)","(40, -68)","(0.0, 85.0)","(0.0, -95.0)","(22, 117)","(2, -41)","(0.0, 72.0)","(31, -81)","(13, 104)","(-7, -108)","(-125, -39)","(-134, -52)",14444
"(10, 12)","(12, -28)","(41, -68)","(0.0, 85.0)","(0.0, -95.0)","(23, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-124, -39)","(-134, -51)",14481
"(11, 12)","(13, -28)","(42, -68)","(0.0, 85.0)","(0.0, -95.0)","(24, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-123, -39)","(-134, -51)",14519
"(12, 12)","(14, -28)","(43, -68)","(0.0, 85.0)","(0.0, -95.0)","(25, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-122, -39)","(-134, -51)",14556
"(13, 12)","(15, -28)","(44, -68)","(0.0, 85.0)","(0.0, -95.0)","(26, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-121, -39)","(-134, -51)",14593
"(14, 12)","(16, -28)","(45, -68)","(0.0, 85.0)","(0.0, -95.0)","(27, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-120, -39)","(-134, -51)",14630
"(15, 12)","(17, -28)","(46, -68)","(0.0, 85.0)","(0.0, -95.0)","(28, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-119, -39)","(-134, -51)",14667
"(16, 12)","(18, -28)","(47, -68)","(0.0, 85.0)","(0.0, -95.0)","(29, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-118, -39)","(-134, -51)",14704
"(17, 12)","(19, -28)","(48, -68)","(0.0, 85.0)","(0.0, -95.0)","(30, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-117, -39)","(-134, -51)",14741
"(18, 12)","(20, -28)","(49, -68)","(0.0, 85.0)","(0.0, -95.0)","(31, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-116, -39)","(-134, -51)",14778
"(19, 12)","(21, -28)","(50, -68)","(0.0, 85.0)","(0.0, -95.0)","(32, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-115, -39)","(-134, -51)",14815
"(20, 12)","(22, -28)","(51, -68)","(0, 85)","(0.0, -95.0)","(33, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-114, -39)","(-134, -51)",14852
"(21, 12)","(23, -28)","(1, 85)","(52, -68)","(0.0, -95.0)","(34, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-113, -39)","(-134, -51)",14889
"(22, 12)","(24, -28)","(2, 85)","(53, -68)","(0.0, -95.0)","(35, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-112, -39)","(-134, -51)",14926
"(23, 12)","(25, -28)","(3, 85)","(54, -68)","(0.0, -95.0)","(36, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-111, -39)","(-134, -51)",14963
"(24, 12)","(26, -28)","(4, 85)","(55, -68)","(0.0, -95.0)","(37, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-110, -39)","(-134, -51)",15000
"(25, 12)","(27, -28)","(5, 85)","(56, -68)","(0.0, -95.0)","(38, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-109, -39)","(-134, -51)",15036
"(26, 12)","(28, -28)","(6, 85)","(57, -68)","(0.0, -95.0)","(39, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-108, -39)","(-134, -51)",15071
"(27, 12)","(29, -28)","(7, 85)","(58, -68)","(0.0, -95.0)","(40, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-107, -39)","(-134, -51)",15107
"(28, 12)","(30, -28)","(8, 85)","(59, -68)","(0.0, -95.0)","(41, 117)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-106, -39)","(-134, -51)",15143
"(29, 12)","(31, -28)","(9, 85)","(60, -68)","(0.0, -95.0)","(-113, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-105, -39)","(-134, -51)",15179
"(30, 12)","(32, -28)","(10, 85)","(61, -68)","(0.0, -95.0)","(-112, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-104, -39)","(-134, -51)",15214
"(31, 12)","(33, -28)","(11, 85)","(62, -68)","(0.0, -95.0)","(-111, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-103, -39)","(-134, -51)",15250
"(32, 12)","(34, -28)","(12, 85)","(63, -68)","(0.0, -95.0)","(-110, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-102, -39)","(-134, -51)",15286
"(33, 12)","(35, -28)","(13, 85)","(64, -68)","(0.0, -95.0)","(-109, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-101, -39)","(-134, -51)",15321
"(34, 12)","(36, -28)","(14, 85)","(65, -68)","(0.0, -95.0)","(-108, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-100, -39)","(-134, -51)",15357
"(35, 12)","(37, -28)","(15, 85)","(66, -68)","(0.0, -95.0)","(-107, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-99, -39)","(-134, -51)",15393
"(36, 12)","(38, -28)","(16, 85)","(0.0, -95.0)","(67, -68)","(-106, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-98, -39)","(-134, -51)",15429
"(37, 12)","(39, -28)","(17, 85)","(0.0, -95.0)","(68, -68)","(-105, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-97, -39)","(-134, -51)",15464
"(38, 12)","(40, -28)","(18, 85)","(0.0, -95.0)","(69, -68)","(-104, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-96, -39)","(-134, -51)",15500
"(39, 12)","(41, -28)","(19, 85)","(0.0, -95.0)","(70, -68)","(-103, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-95, -39)","(-134, -51)",15536
"(40, 12)","(42, -28)","(20, 85)","(0.0, -95.0)","(71, -68)","(-102, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-94, -39)","(-134, -51)",15571
"(41, 12)","(43, -28)","(21, 85)","(0.0, -95.0)","(72, -68)","(-101, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-93, -39)","(-134, -51)",15607
"(42, 12)","(44, -28)","(22, 85)","(0.0, -95.0)","(73, -68)","(-100, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-92, -39)","(-134, -51)",15643
"(43, 12)","(45, -28)","(23, 85)","(0.0, -95.0)","(74, -68)","(-99, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-91, -39)","(-134, -51)",15679
"(44, 12)","(46, -28)","(24, 85)","(0.0, -95.0)","(75, -68)","(-98, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-90, -39)","(-134, -51)",15714
"(45, 12)","(47, -28)","(25, 85)","(0.0, -95.0)","(76, -68)","(-97, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-89, -39)","(-134, -51)",15750
"(46, 12)","(48, -28)","(26, 85)","(0.0, -95.0)","(77, -68)","(-96, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-88, -39)","(-134, -51)",15786
"(47, 12)","(49, -28)","(27, 85)","(0.0, -95.0)","(78, -68)","(-95, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-87, -39)","(-134, -51)",15821
"(48, 12)","(50, -28)","(28, 85)","(0.0, -95.0)","(79, -68)","(-94, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-86, -39)","(-134, -51)",15857
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",15893
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",15929
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",15964
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16000
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16037
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16074
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16111
