P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,timestamp_milliseconds
"(-31, 40)","(43, 36)","(0.0, 82.0)","(86.0, 0.0)","(-80, 82)","(-9, 120)","(0.0, 42.0)","(-49, 42)","(74.0, 0.0)","(0.0, 80.0)","(117, -32)","(364, 202)","(395, 162)",31929
"(-31, 40)","(43, 37)","(0.0, 83.0)","(86.0, 0.0)","(-80, 83)","(-9, 121)","(0.0, 43.0)","(-49, 43)","(74.0, 0.0)","(0.0, 81.0)","(117, -31)","(364, 203)","(395, 163)",31964
"(-31, 40)","(43, 38)","(0.0, 84.0)","(86.0, 0.0)","(-80, 84)","(-9, 122)","(0.0, 44.0)","(-49, 44)","(74.0, 0.0)","(0.0, 82.0)","(117, -30)","(364, 204)","(395, 164)",32000
"(-31, 40)","(43, 39)","(0.0, 85.0)","(86.0, 0.0)","(-80, 85)","(-9, 123)","(0.0, 45.0)","(-49, 45)","(74.0, 0.0)","(0.0, 83.0)","(117, -29)","(364, 205)","(395, 165)",32036
"(-31, 40)","(43, 40)","(0.0, 86.0)","(86.0, 0.0)","(-80, 86)","(-9, 124)","(0.0, 46.0)","(-49, 46)","(74, 0)","(0.0, 84.0)","(117, -28)","(364, 206)","(395, 166)",32071
"(-31, 40)","(43, 41)","(86.0, 0.0)","(0.0, 87.0)","(-80, 87)","(-9, 125)","(0.0, 47.0)","(-49, 47)","(74, 1)","(0.0, 85.0)","(117, -27)","(364, 207)","(395, 167)",32107
"(-31, 40)","(43, 42)","(86.0, 0.0)","(0.0, 88.0)","(-80, 88)","(-9, 126)","(0.0, 48.0)","(-49, 48)","(74, 2)","(0.0, 86.0)","(117, -26)","(364, 208)","(395, 168)",32143
"(-31, 40)","(42, 42)","(85.0, 0.0)","(0.0, 88.0)","(-81, 88)","(-10, 126)","(0.0, 48.0)","(-50, 48)","(73, 2)","(0.0, 86.0)","(116, -26)","(363, 208)","(394, 168)",32179
"(-31, 40)","(41, 42)","(84.0, 0.0)","(0.0, 88.0)","(-82, 88)","(-11, 126)","(0.0, 48.0)","(-51, 48)","(72, 2)","(0.0, 86.0)","(115, -26)","(362, 208)","(393, 168)",32214
"(-31, 40)","(40, 42)","(83.0, 0.0)","(0.0, 88.0)","(-83, 88)","(-12, 126)","(0.0, 48.0)","(-52, 48)","(71, 2)","(0.0, 86.0)","(114, -26)","(361, 208)","(392, 168)",32250
"(-31, 40)","(39, 42)","(82.0, 0.0)","(0.0, 88.0)","(-84, 88)","(-13, 126)","(0.0, 48.0)","(70, 2)","(-53, 48)","(0.0, 86.0)","(113, -26)","(360, 208)","(391, 168)",32286
"(-31, 40)","(38, 42)","(81.0, 0.0)","(0.0, 88.0)","(-85, 88)","(-14, 126)","(0.0, 48.0)","(69, 2)","(-54, 48)","(0.0, 86.0)","(112, -26)","(359, 208)","(390, 168)",32321
"(-31, 40)","(37, 42)","(80.0, 0.0)","(0.0, 88.0)","(-86, 88)","(-15, 126)","(0.0, 48.0)","(68, 2)","(-55, 48)","(0.0, 86.0)","(111, -26)","(358, 208)","(389, 168)",32357
"(-31, 40)","(36, 42)","(79.0, 0.0)","(0, 88)","(-87, 88)","(-16, 126)","(0.0, 48.0)","(67, 2)","(-56, 48)","(0.0, 86.0)","(110, -26)","(357, 208)","(388, 168)",32393
"(-31, 40)","(35, 42)","(78.0, 0.0)","(-1, 88)","(-88, 88)","(-17, 126)","(0.0, 48.0)","(66, 2)","(-57, 48)","(0.0, 86.0)","(109, -26)","(356, 208)","(387, 168)",32429
"(-31, 40)","(34, 42)","(77.0, 0.0)","(-2, 88)","(-89, 88)","(-18, 126)","(0.0, 48.0)","(65, 2)","(-58, 48)","(0.0, 86.0)","(108, -26)","(355, 208)","(386, 168)",32464
"(-31, 40)","(33, 42)","(76.0, 0.0)","(-3, 88)","(-90, 88)","(-19, 126)","(0.0, 48.0)","(64, 2)","(-59, 48)","(0.0, 86.0)","(107, -26)","(354, 208)","(385, 168)",32500
"(-31, 40)","(32, 42)","(75.0, 0.0)","(-4, 88)","(-91, 88)","(-20, 126)","(0.0, 48.0)","(63, 2)","(-60, 48)","(0.0, 86.0)","(106, -26)","(353, 208)","(384, 168)",32536
"(-31, 40)","(31, 42)","(74.0, 0.0)","(-5, 88)","(-92, 88)","(-21, 126)","(0.0, 48.0)","(62, 2)","(-61, 48)","(0.0, 86.0)","(105, -26)","(352, 208)","(383, 168)",32571
"(-31, 40)","(31, 43)","(74.0, 0.0)","(-5, 89)","(-92, 89)","(-21, 127)","(0.0, 49.0)","(62, 3)","(-61, 49)","(0.0, 87.0)","(105, -25)","(352, 209)","(383, 169)",32607
"(-31, 40)","(31, 44)","(74.0, 0.0)","(-5, 90)","(-92, 90)","(-21, 128)","(0.0, 50.0)","(62, 4)","(-61, 50)","(0.0, 88.0)","(105, -24)","(352, 210)","(383, 170)",32643
"(-31, 40)","(31, 45)","(74.0, 0.0)","(-5, 91)","(-92, 91)","(-21, 129)","(0.0, 51.0)","(62, 5)","(-61, 51)","(0.0, 89.0)","(105, -23)","(352, 211)","(383, 171)",32679
"(-31, 40)","(31, 46)","(74.0, 0.0)","(-5, 92)","(-92, 92)","(-21, 130)","(0.0, 52.0)","(62, 6)","(-61, 52)","(0.0, 90.0)","(105, -22)","(352, 212)","(383, 172)",32714
"(-31, 40)","(31, 47)","(74.0, 0.0)","(-5, 93)","(-92, 93)","(-21, 131)","(0.0, 53.0)","(62, 7)","(-61, 53)","(0.0, 91.0)","(105, -21)","(352, 213)","(383, 173)",32750
"(-31, 40)","(31, 48)","(74.0, 0.0)","(-5, 94)","(-92, 94)","(-21, 132)","(0.0, 54.0)","(62, 8)","(-61, 54)","(0.0, 92.0)","(105, -20)","(352, 214)","(383, 174)",32786
"(-31, 40)","(31, 49)","(74.0, 0.0)","(-5, 95)","(-92, 95)","(-21, 133)","(0.0, 55.0)","(62, 9)","(-61, 55)","(0.0, 93.0)","(105, -19)","(352, 215)","(383, 175)",32821
"(-31, 40)","(31, 50)","(74.0, 0.0)","(-5, 96)","(-92, 96)","(-21, 134)","(0.0, 56.0)","(62, 10)","(-61, 56)","(0.0, 94.0)","(105, -18)","(352, 216)","(383, 176)",32857
"(-31, 40)","(31, 51)","(74.0, 0.0)","(-5, 97)","(-92, 97)","(-21, 135)","(0.0, 57.0)","(62, 11)","(-61, 57)","(0.0, 95.0)","(105, -17)","(352, 217)","(383, 177)",32893
"(-31, 40)","(30, 51)","(73.0, 0.0)","(-6, 97)","(-93, 97)","(-22, 135)","(0.0, 57.0)","(61, 11)","(-62, 57)","(0.0, 95.0)","(104, -17)","(351, 217)","(382, 177)",32929
"(-31, 40)","(29, 51)","(72.0, 0.0)","(-7, 97)","(-94, 97)","(-23, 135)","(0.0, 57.0)","(60, 11)","(-63, 57)","(0.0, 95.0)","(103, -17)","(350, 217)","(381, 177)",32964
"(-31, 40)","(28, 51)","(71.0, 0.0)","(-8, 97)","(-95, 97)","(-24, 135)","(0.0, 57.0)","(59, 11)","(-64, 57)","(0.0, 95.0)","(102, -17)","(349, 217)","(380, 177)",33000
"(-31, 40)","(27, 51)","(70.0, 0.0)","(-9, 97)","(-96, 97)","(-25, 135)","(0.0, 57.0)","(58, 11)","(-65, 57)","(0.0, 95.0)","(101, -17)","(348, 217)","(379, 177)",33037
"(-31, 40)","(26, 51)","(69.0, 0.0)","(-10, 97)","(-97, 97)","(-26, 135)","(0.0, 57.0)","(57, 11)","(-66, 57)","(0.0, 95.0)","(100, -17)","(347, 217)","(378, 177)",33074
"(-31, 40)","(25, 51)","(68.0, 0.0)","(-11, 97)","(-27, 135)","(-98, 97)","(0.0, 57.0)","(56, 11)","(-67, 57)","(0.0, 95.0)","(99, -17)","(346, 217)","(377, 177)",33111
"(-31, 40)","(24, 51)","(67.0, 0.0)","(-12, 97)","(-28, 135)","(-99, 97)","(55, 11)","(0.0, 57.0)","(-68, 57)","(0.0, 95.0)","(98, -17)","(345, 217)","(376, 177)",33148
"(-31, 40)","(23, 51)","(66.0, 0.0)","(-13, 97)","(-29, 135)","(-100, 97)","(54, 11)","(0.0, 57.0)","(-69, 57)","(0.0, 95.0)","(97, -17)","(344, 217)","(375, 177)",33185
"(-31, 40)","(22, 51)","(65.0, 0.0)","(-14, 97)","(-30, 135)","(-101, 97)","(53, 11)","(0.0, 57.0)","(-70, 57)","(0.0, 95.0)","(96, -17)","(343, 217)","(374, 177)",33222
"(-31, 40)","(22, 52)","(65.0, 0.0)","(-14, 98)","(-30, 136)","(-101, 98)","(53, 12)","(0.0, 58.0)","(-70, 58)","(0.0, 96.0)","(96, -16)","(343, 218)","(374, 178)",33259
"(-31, 40)","(22, 53)","(65.0, 0.0)","(-14, 99)","(-30, 137)","(-101, 99)","(53, 13)","(0.0, 59.0)","(-70, 59)","(0.0, 97.0)","(96, -15)","(343, 219)","(374, 179)",33296
"(-31, 40)","(22, 54)","(65.0, 0.0)","(-14, 100)","(-30, 138)","(-101, 100)","(53, 14)","(0.0, 60.0)","(-70, 60)","(96, -14)","(0.0, 98.0)","(343, 220)","(374, 180)",33333
"(-31, 40)","(22, 55)","(65.0, 0.0)","(-14, 101)","(-30, 139)","(-101, 101)","(53, 15)","(0.0, 61.0)","(-70, 61)","(96, -13)","(0.0, 99.0)","(343, 221)","(374, 181)",33370
"(-31, 40)","(22, 56)","(65.0, 0.0)","(-14, 102)","(-30, 140)","(-101, 102)","(53, 16)","(0.0, 62.0)","(-70, 62)","(96, -12)","(0.0, 100.0)","(343, 222)","(374, 182)",33407
"(-31, 40)","(22, 57)","(65.0, 0.0)","(-14, 103)","(-30, 141)","(-101, 103)","(53, 17)","(0.0, 63.0)","(-70, 63)","(96, -11)","(0.0, 101.0)","(343, 223)","(374, 183)",33444
"(-31, 40)","(22, 58)","(65.0, 0.0)","(-14, 104)","(-101, 104)","(-30, 142)","(53, 18)","(0.0, 64.0)","(-70, 64)","(96, -10)","(0.0, 102.0)","(343, 224)","(374, 184)",33481
"(-31, 40)","(22, 59)","(65.0, 0.0)","(-14, 105)","(-101, 105)","(-30, 143)","(53, 19)","(0.0, 65.0)","(-70, 65)","(96, -9)","(0.0, 103.0)","(343, 225)","(374, 185)",33519
"(-31, 40)","(22, 60)","(65.0, 0.0)","(-14, 106)","(-101, 106)","(-30, 144)","(53, 20)","(0.0, 66.0)","(-70, 66)","(96, -8)","(0.0, 104.0)","(343, 226)","(374, 186)",33556
"(-31, 40)","(22, 61)","(65.0, 0.0)","(-14, 107)","(-101, 107)","(-30, 145)","(53, 21)","(0.0, 67.0)","(96, -7)","(-70, 67)","(0.0, 105.0)","(343, 227)","(374, 187)",33593
"(-31, 40)","(64.0, 0.0)","(21, 61)","(-15, 107)","(-102, 107)","(-31, 145)","(52, 21)","(0.0, 67.0)","(95, -7)","(-71, 67)","(0, 105)","(342, 227)","(373, 187)",33630
"(-31, 40)","(63.0, 0.0)","(20, 61)","(-16, 107)","(-32, 145)","(-103, 107)","(51, 21)","(0.0, 67.0)","(94, -7)","(-72, 67)","(-1, 105)","(341, 227)","(372, 187)",33667
"(-31, 40)","(62.0, 0.0)","(19, 61)","(-17, 107)","(-33, 145)","(-104, 107)","(50, 21)","(0.0, 67.0)","(93, -7)","(-73, 67)","(-2, 105)","(340, 227)","(371, 187)",33704
"(-31, 40)","(61.0, 0.0)","(18, 61)","(-18, 107)","(-34, 145)","(-105, 107)","(49, 21)","(0.0, 67.0)","(92, -7)","(-74, 67)","(-3, 105)","(339, 227)","(370, 187)",33741
"(-31, 40)","(60.0, 0.0)","(17, 61)","(-19, 107)","(-35, 145)","(-106, 107)","(48, 21)","(0.0, 67.0)","(91, -7)","(-75, 67)","(-4, 105)","(338, 227)","(369, 187)",33778
"(-31, 40)","(59.0, 0.0)","(16, 61)","(-20, 107)","(-36, 145)","(-107, 107)","(47, 21)","(0.0, 67.0)","(90, -7)","(-76, 67)","(-5, 105)","(337, 227)","(368, 187)",33815
"(-31, 40)","(58.0, 0.0)","(15, 61)","(-21, 107)","(-37, 145)","(-108, 107)","(46, 21)","(0.0, 67.0)","(89, -7)","(-77, 67)","(-6, 105)","(336, 227)","(367, 187)",33852
"(-31, 40)","(57.0, 0.0)","(14, 61)","(-22, 107)","(-38, 145)","(-109, 107)","(45, 21)","(0.0, 67.0)","(88, -7)","(-78, 67)","(-7, 105)","(335, 227)","(366, 187)",33889
"(-31, 40)","(56.0, 0.0)","(13, 61)","(-23, 107)","(-39, 145)","(-110, 107)","(44, 21)","(0.0, 67.0)","(87, -7)","(-79, 67)","(-8, 105)","(334, 227)","(365, 187)",33926
"(-31, 40)","(55.0, 0.0)","(12, 61)","(-24, 107)","(-40, 145)","(-111, 107)","(43, 21)","(0.0, 67.0)","(86, -7)","(-80, 67)","(-9, 105)","(333, 227)","(364, 187)",33963
"(-31, 40)","(54.0, 0.0)","(11, 61)","(-25, 107)","(-41, 145)","(-112, 107)","(42, 21)","(0.0, 67.0)","(85, -7)","(-81, 67)","(-10, 105)","(332, 227)","(363, 187)",34000
"(-31, 40)","(54.0, 0.0)","(11, 62)","(-25, 108)","(-41, 146)","(-112, 108)","(42, 22)","(0.0, 68.0)","(85, -6)","(-81, 68)","(-10, 106)","(332, 228)","(363, 188)",34036
"(-31, 40)","(54.0, 0.0)","(11, 63)","(-25, 109)","(-41, 147)","(-112, 109)","(42, 23)","(0.0, 69.0)","(85, -5)","(-81, 69)","(-10, 107)","(332, 229)","(363, 189)",34071
"(-31, 40)","(54.0, 0.0)","(11, 64)","(-25, 110)","(-41, 148)","(-112, 110)","(42, 24)","(0.0, 70.0)","(85, -4)","(-81, 70)","(-10, 108)","(332, 230)","(363, 190)",34107
"(-31, 40)","(54.0, 0.0)","(11, 65)","(-25, 111)","(-41, 149)","(-112, 111)","(42, 25)","(0.0, 71.0)","(85, -3)","(-81, 71)","(-10, 109)","(332, 231)","(363, 191)",34143
"(-31, 40)","(53.0, 0.0)","(10, 65)","(-26, 111)","(-42, 149)","(-113, 111)","(41, 25)","(0.0, 71.0)","(84, -3)","(-82, 71)","(-11, 109)","(331, 231)","(362, 191)",34179
"(-31, 40)","(52.0, 0.0)","(9, 65)","(-27, 111)","(-43, 149)","(-114, 111)","(40, 25)","(0.0, 71.0)","(83, -3)","(-83, 71)","(-12, 109)","(330, 231)","(361, 191)",34214
"(-31, 40)","(51.0, 0.0)","(8, 65)","(-28, 111)","(-44, 149)","(-115, 111)","(39, 25)","(0.0, 71.0)","(82, -3)","(-13, 109)","(-84, 71)","(329, 231)","(360, 191)",34250
"(-31, 40)","(50.0, 0.0)","(7, 65)","(-29, 111)","(-45, 149)","(-116, 111)","(38, 25)","(0.0, 71.0)","(81, -3)","(-14, 109)","(-85, 71)","(328, 231)","(359, 191)",34286
"(-31, 40)","(49.0, 0.0)","(6, 65)","(-30, 111)","(-46, 149)","(-117, 111)","(37, 25)","(0.0, 71.0)","(80, -3)","(-15, 109)","(-86, 71)","(327, 231)","(358, 191)",34321
"(-31, 40)","(49.0, 0.0)","(6, 66)","(-30, 112)","(-46, 150)","(-117, 112)","(37, 26)","(0.0, 72.0)","(80, -2)","(-15, 110)","(-86, 72)","(327, 232)","(358, 192)",34357
"(-31, 40)","(49.0, 0.0)","(6, 67)","(-30, 113)","(-46, 151)","(-117, 113)","(37, 27)","(0.0, 73.0)","(80, -1)","(-15, 111)","(-86, 73)","(327, 233)","(358, 193)",34393
"(-31, 40)","(48.0, 0.0)","(5, 67)","(-31, 113)","(-47, 151)","(-118, 113)","(36, 27)","(0, 73)","(79, -1)","(-16, 111)","(-87, 73)","(326, 233)","(357, 193)",34429
"(-31, 40)","(47.0, 0.0)","(4, 67)","(-32, 113)","(-48, 151)","(-119, 113)","(35, 27)","(-1, 73)","(78, -1)","(-17, 111)","(-88, 73)","(325, 233)","(356, 193)",34464
"(-31, 40)","(46.0, 0.0)","(3, 67)","(-33, 113)","(-49, 151)","(-120, 113)","(34, 27)","(-2, 73)","(77, -1)","(-18, 111)","(-89, 73)","(324, 233)","(355, 193)",34500
"(-31, 40)","(45.0, 0.0)","(2, 67)","(-34, 113)","(-50, 151)","(-121, 113)","(33, 27)","(-3, 73)","(76, -1)","(-19, 111)","(-90, 73)","(323, 233)","(354, 193)",34536
"(-31, 40)","(45.0, 0.0)","(2, 68)","(-34, 114)","(-50, 152)","(-121, 114)","(33, 28)","(-3, 74)","(76, 0)","(-19, 112)","(-90, 74)","(323, 234)","(354, 194)",34571
"(-31, 40)","(45.0, 0.0)","(2, 69)","(-34, 115)","(-50, 153)","(-121, 115)","(33, 29)","(-3, 75)","(76.0, 0.0)","(-19, 113)","(-90, 75)","(323, 235)","(354, 195)",34607
"(-31, 40)","(45.0, 0.0)","(2, 70)","(-34, 116)","(-50, 154)","(-121, 116)","(33, 30)","(76.0, 0.0)","(-3, 76)","(-19, 114)","(-90, 76)","(323, 236)","(354, 196)",34643
"(-31, 40)","(44.0, 0.0)","(1, 70)","(-35, 116)","(-51, 154)","(140, 92)","(32, 30)","(75.0, 0.0)","(-4, 76)","(-20, 114)","(-91, 76)","(322, 236)","(353, 196)",34679
"(-31, 40)","(43.0, 0.0)","(0, 70)","(-36, 116)","(-52, 154)","(139, 92)","(31, 30)","(74.0, 0.0)","(-5, 76)","(-21, 114)","(-92, 76)","(321, 236)","(352, 196)",34714
"(-31, 40)","(42.0, 0.0)","(0.0, 70.0)","(-37, 116)","(-53, 154)","(138, 92)","(30, 30)","(73.0, 0.0)","(-6, 76)","(-22, 114)","(-93, 76)","(320, 236)","(351, 196)",34750
"(-31, 40)","(42.0, 0.0)","(0.0, 71.0)","(-37, 117)","(-53, 155)","(138, 93)","(30, 31)","(73.0, 0.0)","(-6, 77)","(-22, 115)","(-93, 77)","(320, 237)","(351, 197)",34786
"(-31, 40)","(42.0, 0.0)","(0.0, 72.0)","(-37, 118)","(-53, 156)","(138, 94)","(30, 32)","(73.0, 0.0)","(-6, 78)","(-22, 116)","(-93, 78)","(320, 238)","(351, 198)",34821
"(-31, 39)","(42.0, 0.0)","(0.0, 72.0)","(-37, 118)","(-53, 156)","(138, 94)","(30, 33)","(73.0, 0.0)","(-6, 79)","(-22, 117)","(-93, 79)","(320, 238)","(351, 199)",34857
"(-31, 38)","(42.0, 0.0)","(0.0, 72.0)","(-37, 118)","(-53, 156)","(138, 94)","(30, 34)","(73.0, 0.0)","(-6, 80)","(-22, 118)","(-93, 80)","(320, 238)","(351, 200)",34893
"(-30, 38)","(42.0, 0.0)","(0.0, 72.0)","(-37, 118)","(-53, 156)","(138, 94)","(29, 34)","(72.0, 0.0)","(-7, 80)","(-23, 118)","(-94, 80)","(320, 238)","(350, 200)",34929
"(-29, 38)","(42.0, 0.0)","(0.0, 72.0)","(-37, 118)","(-53, 156)","(138, 94)","(28, 34)","(71.0, 0.0)","(-8, 80)","(-24, 118)","(-95, 80)","(320, 238)","(349, 200)",34964
"(-28, 38)","(42.0, 0.0)","(0.0, 72.0)","(-37, 118)","(-53, 156)","(138, 94)","(27, 34)","(70.0, 0.0)","(-9, 80)","(-25, 118)","(-96, 80)","(320, 238)","(348, 200)",35000
"(-27, 38)","(42.0, 0.0)","(0.0, 72.0)","(-37, 118)","(-53, 156)","(138, 94)","(26, 34)","(69.0, 0.0)","(-10, 80)","(-26, 118)","(-97, 80)","(320, 238)","(347, 200)",35036
"(-27, 37)","(42.0, 0.0)","(0.0, 72.0)","(-37, 118)","(-53, 156)","(138, 94)","(26, 35)","(69.0, 0.0)","(-10, 81)","(-26, 119)","(-97, 81)","(320, 238)","(347, 201)",35071
"(-27, 36)","(42.0, 0.0)","(0.0, 72.0)","(-37, 118)","(-53, 156)","(138, 94)","(26, 36)","(69.0, 0.0)","(-10, 82)","(-26, 120)","(-97, 82)","(320, 238)","(347, 202)",35107
"(-27, 35)","(42.0, 0.0)","(0.0, 72.0)","(-37, 118)","(-53, 156)","(138, 94)","(26, 37)","(69.0, 0.0)","(-10, 83)","(-26, 121)","(-97, 83)","(320, 238)","(347, 203)",35143
"(-26, 35)","(42.0, 0.0)","(0.0, 72.0)","(-37, 118)","(-53, 156)","(138, 94)","(25, 37)","(68.0, 0.0)","(-11, 83)","(-27, 121)","(-98, 83)","(320, 238)","(346, 203)",35179
"(-25, 35)","(42.0, 0.0)","(0.0, 72.0)","(-37, 118)","(-53, 156)","(138, 94)","(24, 37)","(67.0, 0.0)","(-12, 83)","(-28, 121)","(-99, 83)","(320, 238)","(345, 203)",35214
"(-24, 35)","(42.0, 0.0)","(0.0, 72.0)","(-37, 118)","(-53, 156)","(138, 94)","(23, 37)","(66.0, 0.0)","(-13, 83)","(-29, 121)","(-100, 83)","(320, 238)","(344, 203)",35250
"(-23, 35)","(42.0, 0.0)","(0.0, 72.0)","(-37, 118)","(-53, 156)","(138, 94)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(320, 238)","(343, 203)",35286
"(-23, 36)","(42.0, 0.0)","(0.0, 73.0)","(-37, 119)","(-53, 157)","(138, 95)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(320, 239)","(343, 203)",35893
"(-23, 37)","(42.0, 0.0)","(0.0, 74.0)","(-37, 120)","(-53, 158)","(138, 96)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(320, 240)","(343, 203)",35929
"(-23, 38)","(42.0, 0.0)","(0.0, 75.0)","(-37, 121)","(-53, 159)","(138, 97)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(320, 241)","(343, 203)",35964
"(-23, 39)","(42.0, 0.0)","(0.0, 76.0)","(-37, 122)","(-53, 160)","(138, 98)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(320, 242)","(343, 203)",36000
"(-23, 40)","(42.0, 0.0)","(0.0, 77.0)","(-37, 123)","(-53, 161)","(138, 99)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(320, 243)","(343, 203)",36037
"(-23, 41)","(42.0, 0.0)","(0.0, 78.0)","(-37, 124)","(138, 100)","(-53, 162)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(320, 244)","(343, 203)",36074
"(-23, 42)","(42.0, 0.0)","(0.0, 79.0)","(-37, 125)","(138, 101)","(-53, 163)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(320, 245)","(343, 203)",36111
"(-22, 42)","(43.0, 0.0)","(0, 79)","(-36, 125)","(-52, 163)","(139, 101)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(321, 245)","(343, 203)",36370
"(-21, 42)","(44.0, 0.0)","(1, 79)","(-35, 125)","(-51, 163)","(140, 101)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(322, 245)","(343, 203)",36407
"(-20, 42)","(45.0, 0.0)","(2, 79)","(-34, 125)","(-50, 163)","(141, 101)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(323, 245)","(343, 203)",36444
"(-19, 42)","(46.0, 0.0)","(3, 79)","(-33, 125)","(-49, 163)","(-120, 125)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(324, 245)","(343, 203)",36481
"(-18, 42)","(47.0, 0.0)","(4, 79)","(-32, 125)","(-48, 163)","(-119, 125)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(325, 245)","(343, 203)",36519
"(-17, 42)","(48.0, 0.0)","(5, 79)","(-31, 125)","(-47, 163)","(-118, 125)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(326, 245)","(343, 203)",36556
"(-16, 42)","(49.0, 0.0)","(6, 79)","(-30, 125)","(-46, 163)","(-117, 125)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(327, 245)","(343, 203)",36593
"(-15, 42)","(50.0, 0.0)","(7, 79)","(-29, 125)","(-45, 163)","(-116, 125)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(328, 245)","(343, 203)",36630
"(-14, 42)","(51.0, 0.0)","(8, 79)","(-28, 125)","(-44, 163)","(-115, 125)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(329, 245)","(343, 203)",36667
"(-13, 42)","(52.0, 0.0)","(9, 79)","(-27, 125)","(-43, 163)","(-114, 125)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(330, 245)","(343, 203)",36704
"(-12, 42)","(53.0, 0.0)","(10, 79)","(-26, 125)","(-42, 163)","(-113, 125)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(331, 245)","(343, 203)",36741
"(-11, 42)","(54.0, 0.0)","(11, 79)","(-25, 125)","(-112, 125)","(-41, 163)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(332, 245)","(343, 203)",36778
"(-10, 42)","(55.0, 0.0)","(12, 79)","(-24, 125)","(-111, 125)","(-40, 163)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(333, 245)","(343, 203)",36815
"(-9, 42)","(56.0, 0.0)","(13, 79)","(-23, 125)","(-110, 125)","(-39, 163)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(334, 245)","(343, 203)",36852
"(-8, 42)","(57.0, 0.0)","(14, 79)","(-22, 125)","(-109, 125)","(-38, 163)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(335, 245)","(343, 203)",36889
"(-7, 42)","(58.0, 0.0)","(15, 79)","(-21, 125)","(-108, 125)","(-37, 163)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(336, 245)","(343, 203)",36926
"(-6, 42)","(59.0, 0.0)","(16, 79)","(-20, 125)","(-107, 125)","(-36, 163)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(337, 245)","(343, 203)",36963
"(-5, 42)","(60.0, 0.0)","(17, 79)","(-19, 125)","(-106, 125)","(-35, 163)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(338, 245)","(343, 203)",37000
"(-4, 42)","(61.0, 0.0)","(18, 79)","(-18, 125)","(-105, 125)","(-34, 163)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(339, 245)","(343, 203)",37036
"(-3, 42)","(62.0, 0.0)","(19, 79)","(-17, 125)","(-104, 125)","(-33, 163)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(340, 245)","(343, 203)",37071
"(-2, 42)","(63.0, 0.0)","(20, 79)","(-16, 125)","(-103, 125)","(-32, 163)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(341, 245)","(343, 203)",37107
"(-1, 42)","(64.0, 0.0)","(21, 79)","(-15, 125)","(-102, 125)","(-31, 163)","(22, 37)","(65.0, 0.0)","(-14, 83)","(-30, 121)","(-101, 83)","(342, 245)","(343, 203)",37143
