P1_to_P2_relative_position,P1_to_obs_point_0_relative_position,P1_to_obs_point_1_relative_position,P1_to_obs_point_2_relative_position,P1_to_obs_point_3_relative_position,P1_to_obs_point_4_relative_position,P1_to_obs_point_5_relative_position,P1_to_obs_point_6_relative_position,P1_to_obs_point_7_relative_position,P1_to_obs_point_8_relative_position,P1_to_obs_point_9_relative_position,P1_to_obs_point_10_relative_position,P1_to_obs_point_11_relative_position,P1_to_obs_point_12_relative_position,P1_to_obs_point_13_relative_position,P1_to_obs_point_14_relative_position,P1_to_obs_point_15_relative_position,P1_to_obs_point_16_relative_position,P1_to_obs_point_17_relative_position,P1_to_obs_point_18_relative_position,P1_to_obs_point_19_relative_position,P1_to_obs_point_20_relative_position,P1_to_obs_point_21_relative_position,P1_to_obs_point_22_relative_position,P1_to_obs_point_23_relative_position,P1_to_obs_point_24_relative_position,P1_to_obs_point_25_relative_position,P1_to_obs_point_26_relative_position,P1_to_obs_point_27_relative_position,P1_to_obs_point_28_relative_position,P1_to_obs_point_29_relative_position,P1_to_obs_point_30_relative_position,P1_to_obs_point_31_relative_position,P1_to_obs_point_32_relative_position,P1_to_obs_point_33_relative_position,P1_to_obs_point_34_relative_position,P1_to_obs_point_35_relative_position,P1_to_obs_point_36_relative_position,P1_to_obs_point_37_relative_position,P1_to_obs_point_38_relative_position,P1_to_obs_point_39_relative_position,P1_to_obs_point_40_relative_position,P1_to_obs_point_41_relative_position,P1_to_obs_point_42_relative_position,P1_to_obs_point_43_relative_position,P1_to_obs_point_44_relative_position,P1_to_obs_point_45_relative_position,P1_to_obs_point_46_relative_position,P1_to_obs_point_47_relative_position,P1_to_obs_point_48_relative_position,P1_to_obs_point_49_relative_position,P2_to_obs_point_0_relative_position,P2_to_obs_point_1_relative_position,P2_to_obs_point_2_relative_position,P2_to_obs_point_3_relative_position,P2_to_obs_point_4_relative_position,P2_to_obs_point_5_relative_position,P2_to_obs_point_6_relative_position,P2_to_obs_point_7_relative_position,P2_to_obs_point_8_relative_position,P2_to_obs_point_9_relative_position,P2_to_obs_point_10_relative_position,P2_to_obs_point_11_relative_position,P2_to_obs_point_12_relative_position,P2_to_obs_point_13_relative_position,P2_to_obs_point_14_relative_position,P2_to_obs_point_15_relative_position,P2_to_obs_point_16_relative_position,P2_to_obs_point_17_relative_position,P2_to_obs_point_18_relative_position,P2_to_obs_point_19_relative_position,P2_to_obs_point_20_relative_position,P2_to_obs_point_21_relative_position,P2_to_obs_point_22_relative_position,P2_to_obs_point_23_relative_position,P2_to_obs_point_24_relative_position,P2_to_obs_point_25_relative_position,P2_to_obs_point_26_relative_position,P2_to_obs_point_27_relative_position,P2_to_obs_point_28_relative_position,P2_to_obs_point_29_relative_position,P2_to_obs_point_30_relative_position,P2_to_obs_point_31_relative_position,P2_to_obs_point_32_relative_position,P2_to_obs_point_33_relative_position,P2_to_obs_point_34_relative_position,P2_to_obs_point_35_relative_position,P2_to_obs_point_36_relative_position,P2_to_obs_point_37_relative_position,P2_to_obs_point_38_relative_position,P2_to_obs_point_39_relative_position,P2_to_obs_point_40_relative_position,P2_to_obs_point_41_relative_position,P2_to_obs_point_42_relative_position,P2_to_obs_point_43_relative_position,P2_to_obs_point_44_relative_position,P2_to_obs_point_45_relative_position,P2_to_obs_point_46_relative_position,P2_to_obs_point_47_relative_position,P2_to_obs_point_48_relative_position,P2_to_obs_point_49_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_action,P2_action,reward,timestamp_milliseconds
"(0, 11)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, -15)","(20, -26)",3,4,200,2714
"(0, 12)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, -14)","(20, -26)",3,4,200,2750
"(0, 13)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, -13)","(20, -26)",3,4,200,2786
"(0, 14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, -12)","(20, -26)",3,4,200,2821
"(0, 15)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, -11)","(20, -26)",3,4,200,2857
"(0, 16)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, -10)","(20, -26)",3,4,200,2893
"(0, 17)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, -9)","(20, -26)",3,4,200,2929
"(0, 18)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, -8)","(20, -26)",3,4,200,2964
"(0, 19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, -7)","(20, -26)",3,4,200,3000
"(0, 20)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, -6)","(20, -26)",3,4,200,3036
"(0, 21)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, -5)","(20, -26)",3,4,200,3071
"(0, 22)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, -4)","(20, -26)",3,4,200,3107
"(0, 23)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, -3)","(20, -26)",3,4,200,3143
"(0, 24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, -2)","(20, -26)",3,4,200,3179
"(0, 25)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, -1)","(20, -26)",3,4,200,3214
"(0, 26)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 0)","(20, -26)",3,4,200,3250
"(0, 27)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 1)","(20, -26)",3,4,200,3286
"(0, 28)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 2)","(20, -26)",3,4,200,3321
"(0, 29)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 3)","(20, -26)",3,4,200,3357
"(0, 30)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 4)","(20, -26)",3,4,200,3393
"(0, 31)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 5)","(20, -26)",3,4,200,3429
"(0, 32)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 6)","(20, -26)",3,4,200,3464
"(0, 33)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 7)","(20, -26)",3,4,200,3500
"(0, 34)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 8)","(20, -26)",3,4,200,3536
"(0, 35)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 9)","(20, -26)",3,4,200,3571
"(0, 36)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 10)","(20, -26)",3,4,200,3607
"(0, 37)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 11)","(20, -26)",3,4,200,3643
"(0, 38)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 12)","(20, -26)",3,4,200,3679
"(0, 39)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 13)","(20, -26)",3,4,200,3714
"(0, 40)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 14)","(20, -26)",3,4,200,3750
"(0, 41)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 15)","(20, -26)",3,4,200,3786
"(0, 42)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 16)","(20, -26)",3,4,200,3821
"(0, 43)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 17)","(20, -26)",3,4,200,3857
"(0, 44)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 18)","(20, -26)",3,4,200,3893
"(0, 45)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 19)","(20, -26)",3,4,200,3929
"(0, 46)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 20)","(20, -26)",3,4,200,3964
"(0, 47)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 21)","(20, -26)",3,4,200,4000
"(0, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 22)","(20, -26)",3,4,200,4037
"(0, 49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 23)","(20, -26)",3,4,200,4074
"(0, 50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 24)","(20, -26)",3,4,200,4111
"(0, 50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 24)","(20, -26)",3,4,200,4148
"(0, 50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 24)","(20, -26)",3,4,200,4185
"(0, 50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 24)","(20, -26)",3,4,200,4222
"(0, 50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 24)","(20, -26)",3,4,200,4259
"(0, 50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 24)","(20, -26)",3,4,200,4296
"(0, 50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 24)","(20, -26)",3,4,200,4333
"(0, 50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 24)","(20, -26)",3,4,200,4370
"(0, 50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 24)","(20, -26)",3,4,200,4407
"(0, 50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-12, 43)","(-12, 44)","(-12, 45)","(-12, 46)","(-12, 47)","(-12, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 24)","(20, -26)",3,4,200,4444
