P1_to_P2_relative_position,P1_to_obs_point_0_relative_position,P1_to_obs_point_1_relative_position,P1_to_obs_point_2_relative_position,P1_to_obs_point_3_relative_position,P1_to_obs_point_4_relative_position,P1_to_obs_point_5_relative_position,P1_to_obs_point_6_relative_position,P1_to_obs_point_7_relative_position,P1_to_obs_point_8_relative_position,P1_to_obs_point_9_relative_position,P1_to_obs_point_10_relative_position,P1_to_obs_point_11_relative_position,P1_to_obs_point_12_relative_position,P1_to_obs_point_13_relative_position,P1_to_obs_point_14_relative_position,P1_to_obs_point_15_relative_position,P1_to_obs_point_16_relative_position,P1_to_obs_point_17_relative_position,P1_to_obs_point_18_relative_position,P1_to_obs_point_19_relative_position,P1_to_obs_point_20_relative_position,P1_to_obs_point_21_relative_position,P1_to_obs_point_22_relative_position,P1_to_obs_point_23_relative_position,P1_to_obs_point_24_relative_position,P1_to_obs_point_25_relative_position,P1_to_obs_point_26_relative_position,P1_to_obs_point_27_relative_position,P1_to_obs_point_28_relative_position,P1_to_obs_point_29_relative_position,P1_to_obs_point_30_relative_position,P1_to_obs_point_31_relative_position,P1_to_obs_point_32_relative_position,P1_to_obs_point_33_relative_position,P1_to_obs_point_34_relative_position,P1_to_obs_point_35_relative_position,P1_to_obs_point_36_relative_position,P1_to_obs_point_37_relative_position,P1_to_obs_point_38_relative_position,P1_to_obs_point_39_relative_position,P1_to_obs_point_40_relative_position,P1_to_obs_point_41_relative_position,P1_to_obs_point_42_relative_position,P1_to_obs_point_43_relative_position,P1_to_obs_point_44_relative_position,P1_to_obs_point_45_relative_position,P1_to_obs_point_46_relative_position,P1_to_obs_point_47_relative_position,P1_to_obs_point_48_relative_position,P1_to_obs_point_49_relative_position,P2_to_obs_point_0_relative_position,P2_to_obs_point_1_relative_position,P2_to_obs_point_2_relative_position,P2_to_obs_point_3_relative_position,P2_to_obs_point_4_relative_position,P2_to_obs_point_5_relative_position,P2_to_obs_point_6_relative_position,P2_to_obs_point_7_relative_position,P2_to_obs_point_8_relative_position,P2_to_obs_point_9_relative_position,P2_to_obs_point_10_relative_position,P2_to_obs_point_11_relative_position,P2_to_obs_point_12_relative_position,P2_to_obs_point_13_relative_position,P2_to_obs_point_14_relative_position,P2_to_obs_point_15_relative_position,P2_to_obs_point_16_relative_position,P2_to_obs_point_17_relative_position,P2_to_obs_point_18_relative_position,P2_to_obs_point_19_relative_position,P2_to_obs_point_20_relative_position,P2_to_obs_point_21_relative_position,P2_to_obs_point_22_relative_position,P2_to_obs_point_23_relative_position,P2_to_obs_point_24_relative_position,P2_to_obs_point_25_relative_position,P2_to_obs_point_26_relative_position,P2_to_obs_point_27_relative_position,P2_to_obs_point_28_relative_position,P2_to_obs_point_29_relative_position,P2_to_obs_point_30_relative_position,P2_to_obs_point_31_relative_position,P2_to_obs_point_32_relative_position,P2_to_obs_point_33_relative_position,P2_to_obs_point_34_relative_position,P2_to_obs_point_35_relative_position,P2_to_obs_point_36_relative_position,P2_to_obs_point_37_relative_position,P2_to_obs_point_38_relative_position,P2_to_obs_point_39_relative_position,P2_to_obs_point_40_relative_position,P2_to_obs_point_41_relative_position,P2_to_obs_point_42_relative_position,P2_to_obs_point_43_relative_position,P2_to_obs_point_44_relative_position,P2_to_obs_point_45_relative_position,P2_to_obs_point_46_relative_position,P2_to_obs_point_47_relative_position,P2_to_obs_point_48_relative_position,P2_to_obs_point_49_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_action,P2_action,reward,timestamp_milliseconds
"(-1, 0)","(-22, 0)","(-22, -1)","(-22, 1)","(-22, -2)","(-22, 2)","(-22, -3)","(-22, 3)","(-22, -4)","(-22, 4)","(-22, -5)","(-22, 5)","(-22, -6)","(-22, 6)","(-22, -7)","(-22, 7)","(-22, -8)","(-22, 8)","(-22, -9)","(-22, 9)","(-22, 10)","(-22, -10)","(-22, -11)","(-22, -12)","(-23, 10)","(-22, -13)","(-24, 10)","(-22, -14)","(-22, -15)","(-25, 10)","(-22, -16)","(-22, -17)","(-26, 10)","(-22, -18)","(-27, 10)","(-22, -19)","(-28, 10)","(-22, -20)","(-22, -21)","(-29, 10)","(-22, -22)","(-30, 10)","(-22, -23)","(-22, -24)","(-31, 10)","(-22, -25)","(-32, 10)","(-22, -26)","(-33, 10)","(-22, -27)","(34, 10)","(-21, 0)","(-21, -1)","(-21, 1)","(-21, -2)","(-21, 2)","(-21, -3)","(-21, 3)","(-21, -4)","(-21, 4)","(-21, -5)","(-21, 5)","(-21, -6)","(-21, 6)","(-21, -7)","(-21, 7)","(-21, -8)","(-21, 8)","(-21, -9)","(-21, 9)","(-21, 10)","(-21, -10)","(-21, -11)","(-22, 10)","(-21, -12)","(-21, -13)","(-23, 10)","(-21, -14)","(-21, -15)","(-24, 10)","(-21, -16)","(-25, 10)","(-21, -17)","(-21, -18)","(-26, 10)","(-21, -19)","(-27, 10)","(-21, -20)","(-21, -21)","(-28, 10)","(-21, -22)","(-29, 10)","(-21, -23)","(-30, 10)","(-21, -24)","(-31, 10)","(-21, -25)","(-21, -26)","(-32, 10)","(-21, -27)","(-33, 10)","(272, -98)","(273, -98)",0,4,200,5964
"(-2, 0)","(-23, 0)","(-23, -1)","(-23, 1)","(-23, -2)","(-23, 2)","(-23, -3)","(-23, 3)","(-23, -4)","(-23, 4)","(-23, -5)","(-23, 5)","(-23, -6)","(-23, 6)","(-23, -7)","(-23, 7)","(-23, -8)","(-23, 8)","(-23, -9)","(-23, 9)","(-23, 10)","(-23, -10)","(-23, -11)","(-23, -12)","(-24, 10)","(-23, -13)","(-25, 10)","(-23, -14)","(-23, -15)","(-26, 10)","(-23, -16)","(-23, -17)","(-27, 10)","(-23, -18)","(-28, 10)","(-23, -19)","(-23, -20)","(-29, 10)","(-23, -21)","(-30, 10)","(-23, -22)","(-23, -23)","(-31, 10)","(-23, -24)","(-32, 10)","(-23, -25)","(33, 10)","(-33, 10)","(-23, -26)","(33, 11)","(33, 12)","(-21, 0)","(-21, -1)","(-21, 1)","(-21, -2)","(-21, 2)","(-21, -3)","(-21, 3)","(-21, -4)","(-21, 4)","(-21, -5)","(-21, 5)","(-21, -6)","(-21, 6)","(-21, -7)","(-21, 7)","(-21, -8)","(-21, 8)","(-21, -9)","(-21, 9)","(-21, 10)","(-21, -10)","(-21, -11)","(-22, 10)","(-21, -12)","(-21, -13)","(-23, 10)","(-21, -14)","(-21, -15)","(-24, 10)","(-21, -16)","(-25, 10)","(-21, -17)","(-21, -18)","(-26, 10)","(-21, -19)","(-27, 10)","(-21, -20)","(-21, -21)","(-28, 10)","(-21, -22)","(-29, 10)","(-21, -23)","(-30, 10)","(-21, -24)","(-31, 10)","(-21, -25)","(-21, -26)","(-32, 10)","(-21, -27)","(-33, 10)","(271, -98)","(273, -98)",0,4,200,6000
"(-3, 0)","(-24, 0)","(-24, -1)","(-24, 1)","(-24, -2)","(-24, 2)","(-24, -3)","(-24, 3)","(-24, -4)","(-24, 4)","(-24, -5)","(-24, 5)","(-24, -6)","(-24, 6)","(-24, -7)","(-24, 7)","(-24, -8)","(-24, 8)","(-24, -9)","(-24, 9)","(-24, 10)","(-24, -10)","(-24, -11)","(-24, -12)","(-25, 10)","(-24, -13)","(-24, -14)","(-26, 10)","(-24, -15)","(-27, 10)","(-24, -16)","(-24, -17)","(-28, 10)","(-24, -18)","(-24, -19)","(-29, 10)","(-24, -20)","(-30, 10)","(-24, -21)","(-24, -22)","(-31, 10)","(-24, -23)","(32, 10)","(-32, 10)","(32, 11)","(-24, -24)","(32, 12)","(-33, 10)","(32, 13)","(-24, -25)","(32, 14)","(-21, 0)","(-21, -1)","(-21, 1)","(-21, -2)","(-21, 2)","(-21, -3)","(-21, 3)","(-21, -4)","(-21, 4)","(-21, -5)","(-21, 5)","(-21, -6)","(-21, 6)","(-21, -7)","(-21, 7)","(-21, -8)","(-21, 8)","(-21, -9)","(-21, 9)","(-21, 10)","(-21, -10)","(-21, -11)","(-22, 10)","(-21, -12)","(-21, -13)","(-23, 10)","(-21, -14)","(-21, -15)","(-24, 10)","(-21, -16)","(-25, 10)","(-21, -17)","(-21, -18)","(-26, 10)","(-21, -19)","(-27, 10)","(-21, -20)","(-21, -21)","(-28, 10)","(-21, -22)","(-29, 10)","(-21, -23)","(-30, 10)","(-21, -24)","(-31, 10)","(-21, -25)","(-21, -26)","(-32, 10)","(-21, -27)","(-33, 10)","(270, -98)","(273, -98)",0,4,200,6037
"(-4, 0)","(-25, 0)","(-25, -1)","(-25, 1)","(-25, -2)","(-25, 2)","(-25, -3)","(-25, 3)","(-25, -4)","(-25, 4)","(-25, -5)","(-25, 5)","(-25, -6)","(-25, 6)","(-25, -7)","(-25, 7)","(-25, -8)","(-25, 8)","(-25, -9)","(-25, 9)","(-25, 10)","(-25, -10)","(-25, -11)","(-25, -12)","(-26, 10)","(-25, -13)","(-25, -14)","(-27, 10)","(-25, -15)","(-25, -16)","(-28, 10)","(-25, -17)","(-29, 10)","(-25, -18)","(-25, -19)","(-30, 10)","(-25, -20)","(31, 10)","(-31, 10)","(-25, -21)","(31, 11)","(31, 12)","(-25, -22)","(-32, 10)","(31, 13)","(-25, -23)","(31, 14)","(31, 15)","(-33, 10)","(-25, -24)","(31, 16)","(-21, 0)","(-21, -1)","(-21, 1)","(-21, -2)","(-21, 2)","(-21, -3)","(-21, 3)","(-21, -4)","(-21, 4)","(-21, -5)","(-21, 5)","(-21, -6)","(-21, 6)","(-21, -7)","(-21, 7)","(-21, -8)","(-21, 8)","(-21, -9)","(-21, 9)","(-21, 10)","(-21, -10)","(-21, -11)","(-22, 10)","(-21, -12)","(-21, -13)","(-23, 10)","(-21, -14)","(-21, -15)","(-24, 10)","(-21, -16)","(-25, 10)","(-21, -17)","(-21, -18)","(-26, 10)","(-21, -19)","(-27, 10)","(-21, -20)","(-21, -21)","(-28, 10)","(-21, -22)","(-29, 10)","(-21, -23)","(-30, 10)","(-21, -24)","(-31, 10)","(-21, -25)","(-21, -26)","(-32, 10)","(-21, -27)","(-33, 10)","(269, -98)","(273, -98)",0,4,200,6074
"(-5, 0)","(-26, 0)","(-26, -1)","(-26, 1)","(-26, -2)","(-26, 2)","(-26, -3)","(-26, 3)","(-26, -4)","(-26, 4)","(-26, -5)","(-26, 5)","(-26, -6)","(-26, 6)","(-26, -7)","(-26, 7)","(-26, -8)","(-26, 8)","(-26, -9)","(-26, 9)","(-26, 10)","(-26, -10)","(-26, -11)","(-26, -12)","(-27, 10)","(-26, -13)","(-26, -14)","(-28, 10)","(-26, -15)","(-26, -16)","(-29, 10)","(-26, -17)","(30, 10)","(-30, 10)","(-26, -18)","(30, 11)","(-26, -19)","(30, 12)","(-31, 10)","(30, 13)","(-26, -20)","(30, 14)","(-26, -21)","(-32, 10)","(30, 15)","(30, 16)","(-26, -22)","(30, 17)","(-33, 10)","(-26, -23)","(30, 18)","(-21, 0)","(-21, -1)","(-21, 1)","(-21, -2)","(-21, 2)","(-21, -3)","(-21, 3)","(-21, -4)","(-21, 4)","(-21, -5)","(-21, 5)","(-21, -6)","(-21, 6)","(-21, -7)","(-21, 7)","(-21, -8)","(-21, 8)","(-21, -9)","(-21, 9)","(-21, 10)","(-21, -10)","(-21, -11)","(-22, 10)","(-21, -12)","(-21, -13)","(-23, 10)","(-21, -14)","(-21, -15)","(-24, 10)","(-21, -16)","(-25, 10)","(-21, -17)","(-21, -18)","(-26, 10)","(-21, -19)","(-27, 10)","(-21, -20)","(-21, -21)","(-28, 10)","(-21, -22)","(-29, 10)","(-21, -23)","(-30, 10)","(-21, -24)","(-31, 10)","(-21, -25)","(-21, -26)","(-32, 10)","(-21, -27)","(-33, 10)","(268, -98)","(273, -98)",0,4,200,6111
"(-6, 0)","(-27, 0)","(-27, -1)","(-27, 1)","(-27, -2)","(-27, 2)","(-27, -3)","(-27, 3)","(-27, -4)","(-27, 4)","(-27, -5)","(-27, 5)","(-27, -6)","(-27, 6)","(-27, -7)","(-27, 7)","(-27, -8)","(-27, 8)","(-27, -9)","(-27, 9)","(-27, 10)","(-27, -10)","(-27, -11)","(-27, -12)","(-28, 10)","(-27, -13)","(-27, -14)","(29, 10)","(-29, 10)","(-27, -15)","(29, 11)","(29, 12)","(-27, -16)","(-30, 10)","(29, 13)","(-27, -17)","(29, 14)","(-27, -18)","(-31, 10)","(29, 15)","(-27, -19)","(29, 16)","(-32, 10)","(-27, -20)","(29, 17)","(29, 18)","(-27, -21)","(-33, 10)","(29, 19)","(-27, -22)","(29, 20)","(-21, 0)","(-21, -1)","(-21, 1)","(-21, -2)","(-21, 2)","(-21, -3)","(-21, 3)","(-21, -4)","(-21, 4)","(-21, -5)","(-21, 5)","(-21, -6)","(-21, 6)","(-21, -7)","(-21, 7)","(-21, -8)","(-21, 8)","(-21, -9)","(-21, 9)","(-21, 10)","(-21, -10)","(-21, -11)","(-22, 10)","(-21, -12)","(-21, -13)","(-23, 10)","(-21, -14)","(-21, -15)","(-24, 10)","(-21, -16)","(-25, 10)","(-21, -17)","(-21, -18)","(-26, 10)","(-21, -19)","(-27, 10)","(-21, -20)","(-21, -21)","(-28, 10)","(-21, -22)","(-29, 10)","(-21, -23)","(-30, 10)","(-21, -24)","(-31, 10)","(-21, -25)","(-21, -26)","(-32, 10)","(-21, -27)","(-33, 10)","(267, -98)","(273, -98)",0,4,200,6148
"(-7, 0)","(-28, 0)","(-28, -1)","(-28, 1)","(-28, -2)","(-28, 2)","(-28, -3)","(-28, 3)","(-28, -4)","(-28, 4)","(-28, -5)","(-28, 5)","(-28, -6)","(-28, 6)","(-28, -7)","(-28, 7)","(-28, -8)","(-28, 8)","(-28, -9)","(-28, 9)","(28, 10)","(-28, 10)","(-28, -10)","(28, 11)","(-28, -11)","(28, 12)","(-28, -12)","(-29, 10)","(28, 13)","(-28, -13)","(28, 14)","(-28, -14)","(-30, 10)","(28, 15)","(-28, -15)","(28, 16)","(-28, -16)","(-31, 10)","(28, 17)","(-28, -17)","(28, 18)","(-28, -18)","(-32, 10)","(28, 19)","(-28, -19)","(28, 20)","(-28, -20)","(-33, 10)","(28, 21)","(-28, -21)","(-34, 10)","(-21, 0)","(-21, -1)","(-21, 1)","(-21, -2)","(-21, 2)","(-21, -3)","(-21, 3)","(-21, -4)","(-21, 4)","(-21, -5)","(-21, 5)","(-21, -6)","(-21, 6)","(-21, -7)","(-21, 7)","(-21, -8)","(-21, 8)","(-21, -9)","(-21, 9)","(-21, 10)","(-21, -10)","(-21, -11)","(-22, 10)","(-21, -12)","(-21, -13)","(-23, 10)","(-21, -14)","(-21, -15)","(-24, 10)","(-21, -16)","(-25, 10)","(-21, -17)","(-21, -18)","(-26, 10)","(-21, -19)","(-27, 10)","(-21, -20)","(-21, -21)","(-28, 10)","(-21, -22)","(-29, 10)","(-21, -23)","(-30, 10)","(-21, -24)","(-31, 10)","(-21, -25)","(-21, -26)","(-32, 10)","(-21, -27)","(-33, 10)","(266, -98)","(273, -98)",0,4,200,6185
"(-8, 0)","(27, 10)","(-29, 0)","(-29, -1)","(-29, 1)","(-29, -2)","(-29, 2)","(27, 11)","(-29, -3)","(-29, 3)","(-29, -4)","(-29, 4)","(-29, -5)","(-29, 5)","(27, 12)","(-29, -6)","(-29, 6)","(-29, -7)","(-29, 7)","(27, 13)","(-29, -8)","(-29, 8)","(-29, -9)","(-29, 9)","(27, 14)","(-29, 10)","(-29, -10)","(27, 15)","(-29, -11)","(27, 16)","(-29, -12)","(-30, 10)","(-29, -13)","(27, 17)","(-29, -14)","(27, 18)","(-31, 10)","(-29, -15)","(27, 19)","(-29, -16)","(-32, 10)","(27, 20)","(-29, -17)","(-29, -18)","(27, 21)","(-33, 10)","(-29, -19)","(27, 22)","(-29, -20)","(-34, 10)","(27, 23)","(-21, 0)","(-21, -1)","(-21, 1)","(-21, -2)","(-21, 2)","(-21, -3)","(-21, 3)","(-21, -4)","(-21, 4)","(-21, -5)","(-21, 5)","(-21, -6)","(-21, 6)","(-21, -7)","(-21, 7)","(-21, -8)","(-21, 8)","(-21, -9)","(-21, 9)","(-21, 10)","(-21, -10)","(-21, -11)","(-22, 10)","(-21, -12)","(-21, -13)","(-23, 10)","(-21, -14)","(-21, -15)","(-24, 10)","(-21, -16)","(-25, 10)","(-21, -17)","(-21, -18)","(-26, 10)","(-21, -19)","(-27, 10)","(-21, -20)","(-21, -21)","(-28, 10)","(-21, -22)","(-29, 10)","(-21, -23)","(-30, 10)","(-21, -24)","(-31, 10)","(-21, -25)","(-21, -26)","(-32, 10)","(-21, -27)","(-33, 10)","(265, -98)","(273, -98)",0,4,200,6222
"(-9, 0)","(26, 10)","(26, 11)","(26, 12)","(26, 13)","(26, 14)","(-30, 0)","(26, 15)","(-30, -1)","(-30, 1)","(-30, -2)","(-30, 2)","(-30, -3)","(-30, 3)","(-30, -4)","(-30, 4)","(-30, -5)","(-30, 5)","(26, 16)","(-30, -6)","(-30, 6)","(-30, -7)","(-30, 7)","(-30, -8)","(-30, 8)","(26, 17)","(-30, -9)","(-30, 9)","(26, 18)","(-30, 10)","(-30, -10)","(-30, -11)","(26, 19)","(-30, -12)","(-31, 10)","(-30, -13)","(26, 20)","(-30, -14)","(26, 21)","(-32, 10)","(-30, -15)","(-30, -16)","(26, 22)","(-33, 10)","(-30, -17)","(26, 23)","(-30, -18)","(26, 24)","(-34, 10)","(-30, -19)","(-30, -20)","(-21, 0)","(-21, -1)","(-21, 1)","(-21, -2)","(-21, 2)","(-21, -3)","(-21, 3)","(-21, -4)","(-21, 4)","(-21, -5)","(-21, 5)","(-21, -6)","(-21, 6)","(-21, -7)","(-21, 7)","(-21, -8)","(-21, 8)","(-21, -9)","(-21, 9)","(-21, 10)","(-21, -10)","(-21, -11)","(-22, 10)","(-21, -12)","(-21, -13)","(-23, 10)","(-21, -14)","(-21, -15)","(-24, 10)","(-21, -16)","(-25, 10)","(-21, -17)","(-21, -18)","(-26, 10)","(-21, -19)","(-27, 10)","(-21, -20)","(-21, -21)","(-28, 10)","(-21, -22)","(-29, 10)","(-21, -23)","(-30, 10)","(-21, -24)","(-31, 10)","(-21, -25)","(-21, -26)","(-32, 10)","(-21, -27)","(-33, 10)","(264, -98)","(273, -98)",0,4,200,6259
"(-10, 0)","(25, 10)","(25, 11)","(25, 12)","(25, 13)","(25, 14)","(25, 15)","(25, 16)","(25, 17)","(25, 18)","(-31, 0)","(-31, -1)","(-31, 1)","(-31, -2)","(-31, 2)","(-31, -3)","(-31, 3)","(-31, -4)","(-31, 4)","(25, 19)","(-31, -5)","(-31, 5)","(-31, -6)","(-31, 6)","(-31, -7)","(-31, 7)","(25, 20)","(-31, -8)","(-31, 8)","(-31, -9)","(-31, 9)","(-31, 10)","(-31, -10)","(25, 21)","(-31, -11)","(-31, -12)","(25, 22)","(-32, 10)","(-31, -13)","(25, 23)","(-31, -14)","(-31, -15)","(-33, 10)","(25, 24)","(-31, -16)","(25, 25)","(-31, -17)","(-34, 10)","(-31, -18)","(25, 26)","(-31, -19)","(-21, 0)","(-21, -1)","(-21, 1)","(-21, -2)","(-21, 2)","(-21, -3)","(-21, 3)","(-21, -4)","(-21, 4)","(-21, -5)","(-21, 5)","(-21, -6)","(-21, 6)","(-21, -7)","(-21, 7)","(-21, -8)","(-21, 8)","(-21, -9)","(-21, 9)","(-21, 10)","(-21, -10)","(-21, -11)","(-22, 10)","(-21, -12)","(-21, -13)","(-23, 10)","(-21, -14)","(-21, -15)","(-24, 10)","(-21, -16)","(-25, 10)","(-21, -17)","(-21, -18)","(-26, 10)","(-21, -19)","(-27, 10)","(-21, -20)","(-21, -21)","(-28, 10)","(-21, -22)","(-29, 10)","(-21, -23)","(-30, 10)","(-21, -24)","(-31, 10)","(-21, -25)","(-21, -26)","(-32, 10)","(-21, -27)","(-33, 10)","(263, -98)","(273, -98)",0,4,200,6296
