P1_to_P2_relative_position,P1_to_obs_point_0_relative_position,P1_to_obs_point_1_relative_position,P1_to_obs_point_2_relative_position,P1_to_obs_point_3_relative_position,P1_to_obs_point_4_relative_position,P1_to_obs_point_5_relative_position,P1_to_obs_point_6_relative_position,P1_to_obs_point_7_relative_position,P1_to_obs_point_8_relative_position,P1_to_obs_point_9_relative_position,P1_to_obs_point_10_relative_position,P1_to_obs_point_11_relative_position,P1_to_obs_point_12_relative_position,P1_to_obs_point_13_relative_position,P1_to_obs_point_14_relative_position,P1_to_obs_point_15_relative_position,P1_to_obs_point_16_relative_position,P1_to_obs_point_17_relative_position,P1_to_obs_point_18_relative_position,P1_to_obs_point_19_relative_position,P1_to_obs_point_20_relative_position,P1_to_obs_point_21_relative_position,P1_to_obs_point_22_relative_position,P1_to_obs_point_23_relative_position,P1_to_obs_point_24_relative_position,P1_to_obs_point_25_relative_position,P1_to_obs_point_26_relative_position,P1_to_obs_point_27_relative_position,P1_to_obs_point_28_relative_position,P1_to_obs_point_29_relative_position,P1_to_obs_point_30_relative_position,P1_to_obs_point_31_relative_position,P1_to_obs_point_32_relative_position,P1_to_obs_point_33_relative_position,P1_to_obs_point_34_relative_position,P1_to_obs_point_35_relative_position,P1_to_obs_point_36_relative_position,P1_to_obs_point_37_relative_position,P1_to_obs_point_38_relative_position,P1_to_obs_point_39_relative_position,P1_to_obs_point_40_relative_position,P1_to_obs_point_41_relative_position,P1_to_obs_point_42_relative_position,P1_to_obs_point_43_relative_position,P1_to_obs_point_44_relative_position,P1_to_obs_point_45_relative_position,P1_to_obs_point_46_relative_position,P1_to_obs_point_47_relative_position,P1_to_obs_point_48_relative_position,P1_to_obs_point_49_relative_position,P2_to_obs_point_0_relative_position,P2_to_obs_point_1_relative_position,P2_to_obs_point_2_relative_position,P2_to_obs_point_3_relative_position,P2_to_obs_point_4_relative_position,P2_to_obs_point_5_relative_position,P2_to_obs_point_6_relative_position,P2_to_obs_point_7_relative_position,P2_to_obs_point_8_relative_position,P2_to_obs_point_9_relative_position,P2_to_obs_point_10_relative_position,P2_to_obs_point_11_relative_position,P2_to_obs_point_12_relative_position,P2_to_obs_point_13_relative_position,P2_to_obs_point_14_relative_position,P2_to_obs_point_15_relative_position,P2_to_obs_point_16_relative_position,P2_to_obs_point_17_relative_position,P2_to_obs_point_18_relative_position,P2_to_obs_point_19_relative_position,P2_to_obs_point_20_relative_position,P2_to_obs_point_21_relative_position,P2_to_obs_point_22_relative_position,P2_to_obs_point_23_relative_position,P2_to_obs_point_24_relative_position,P2_to_obs_point_25_relative_position,P2_to_obs_point_26_relative_position,P2_to_obs_point_27_relative_position,P2_to_obs_point_28_relative_position,P2_to_obs_point_29_relative_position,P2_to_obs_point_30_relative_position,P2_to_obs_point_31_relative_position,P2_to_obs_point_32_relative_position,P2_to_obs_point_33_relative_position,P2_to_obs_point_34_relative_position,P2_to_obs_point_35_relative_position,P2_to_obs_point_36_relative_position,P2_to_obs_point_37_relative_position,P2_to_obs_point_38_relative_position,P2_to_obs_point_39_relative_position,P2_to_obs_point_40_relative_position,P2_to_obs_point_41_relative_position,P2_to_obs_point_42_relative_position,P2_to_obs_point_43_relative_position,P2_to_obs_point_44_relative_position,P2_to_obs_point_45_relative_position,P2_to_obs_point_46_relative_position,P2_to_obs_point_47_relative_position,P2_to_obs_point_48_relative_position,P2_to_obs_point_49_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_action,P2_action,reward,timestamp_milliseconds
"(0, 1)","(8, 22)","(8, 23)","(-7, 24)","(8, 24)","(-7, 25)","(8, 25)","(-7, 26)","(8, 26)","(-7, 27)","(8, 27)","(-7, 28)","(8, 28)","(-7, 29)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-40, 7)","(-7, 40)","(8, 21)","(8, 22)","(-7, 23)","(8, 23)","(-7, 24)","(8, 24)","(-7, 25)","(8, 25)","(-7, 26)","(8, 26)","(-7, 27)","(8, 27)","(-7, 28)","(8, 28)","(-7, 29)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-97, -263)","(-97, -264)",3,4,200,12241
"(0, 2)","(8, 23)","(8, 24)","(-7, 25)","(8, 25)","(-7, 26)","(8, 26)","(-7, 27)","(8, 27)","(-7, 28)","(8, 28)","(-7, 29)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-40, 7)","(-7, 40)","(-40, -8)","(-40, 8)","(8, 21)","(8, 22)","(-7, 23)","(8, 23)","(-7, 24)","(8, 24)","(-7, 25)","(8, 25)","(-7, 26)","(8, 26)","(-7, 27)","(8, 27)","(-7, 28)","(8, 28)","(-7, 29)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-97, -262)","(-97, -264)",3,4,200,12276
"(0, 3)","(8, 24)","(8, 25)","(-7, 26)","(8, 26)","(-7, 27)","(8, 27)","(-7, 28)","(8, 28)","(-7, 29)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-40, 7)","(-7, 40)","(-40, -8)","(-40, 8)","(8, 40)","(-40, -9)","(8, 21)","(8, 22)","(-7, 23)","(8, 23)","(-7, 24)","(8, 24)","(-7, 25)","(8, 25)","(-7, 26)","(8, 26)","(-7, 27)","(8, 27)","(-7, 28)","(8, 28)","(-7, 29)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-97, -261)","(-97, -264)",3,4,200,12310
"(0, 4)","(8, 25)","(8, 26)","(-7, 27)","(8, 27)","(-7, 28)","(8, 28)","(-7, 29)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-40, 7)","(-7, 40)","(-40, -8)","(-40, 8)","(8, 40)","(-40, -9)","(-40, 9)","(-40, -10)","(8, 21)","(8, 22)","(-7, 23)","(8, 23)","(-7, 24)","(8, 24)","(-7, 25)","(8, 25)","(-7, 26)","(8, 26)","(-7, 27)","(8, 27)","(-7, 28)","(8, 28)","(-7, 29)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-97, -260)","(-97, -264)",3,4,200,12345
"(0, 5)","(8, 26)","(8, 27)","(-7, 28)","(8, 28)","(-7, 29)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-40, 7)","(-7, 40)","(-40, -8)","(-40, 8)","(8, 40)","(-40, -9)","(-40, 9)","(-40, -10)","(-40, 10)","(-40, -11)","(8, 21)","(8, 22)","(-7, 23)","(8, 23)","(-7, 24)","(8, 24)","(-7, 25)","(8, 25)","(-7, 26)","(8, 26)","(-7, 27)","(8, 27)","(-7, 28)","(8, 28)","(-7, 29)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-97, -259)","(-97, -264)",3,4,200,12379
"(0, 6)","(8, 27)","(8, 28)","(-7, 29)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-40, 7)","(-7, 40)","(-40, -8)","(-40, 8)","(8, 40)","(-40, -9)","(-40, 9)","(-40, -10)","(-40, 10)","(-40, -11)","(-40, 11)","(-7, 41)","(8, 21)","(8, 22)","(-7, 23)","(8, 23)","(-7, 24)","(8, 24)","(-7, 25)","(8, 25)","(-7, 26)","(8, 26)","(-7, 27)","(8, 27)","(-7, 28)","(8, 28)","(-7, 29)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-97, -258)","(-97, -264)",3,4,200,12414
"(0, 7)","(8, 28)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-40, 7)","(-7, 40)","(-40, -8)","(-40, 8)","(8, 40)","(-40, -9)","(-40, 9)","(-40, -10)","(-40, 10)","(-40, -11)","(-40, 11)","(-7, 41)","(-40, -12)","(-40, 12)","(8, 21)","(8, 22)","(-7, 23)","(8, 23)","(-7, 24)","(8, 24)","(-7, 25)","(8, 25)","(-7, 26)","(8, 26)","(-7, 27)","(8, 27)","(-7, 28)","(8, 28)","(-7, 29)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-97, -257)","(-97, -264)",3,4,200,12448
"(0, 8)","(8, 29)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-40, 7)","(-7, 40)","(-40, -8)","(-40, 8)","(8, 40)","(-40, -9)","(-40, 9)","(-40, -10)","(-40, 10)","(-40, -11)","(-40, 11)","(-7, 41)","(-40, -12)","(-40, 12)","(8, 41)","(-40, -13)","(8, 21)","(8, 22)","(-7, 23)","(8, 23)","(-7, 24)","(8, 24)","(-7, 25)","(8, 25)","(-7, 26)","(8, 26)","(-7, 27)","(8, 27)","(-7, 28)","(8, 28)","(-7, 29)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-97, -256)","(-97, -264)",3,4,200,12483
"(0, 9)","(8, 30)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-40, 7)","(-7, 40)","(-40, -8)","(-40, 8)","(8, 40)","(-40, -9)","(-40, 9)","(-40, -10)","(-40, 10)","(-40, -11)","(-40, 11)","(-7, 41)","(-40, -12)","(-40, 12)","(8, 41)","(-40, -13)","(-40, 13)","(-40, -14)","(8, 21)","(8, 22)","(-7, 23)","(8, 23)","(-7, 24)","(8, 24)","(-7, 25)","(8, 25)","(-7, 26)","(8, 26)","(-7, 27)","(8, 27)","(-7, 28)","(8, 28)","(-7, 29)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-97, -255)","(-97, -264)",3,4,200,12517
"(0, 10)","(8, 31)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-40, 7)","(-7, 40)","(-40, -8)","(-40, 8)","(8, 40)","(-40, -9)","(-40, 9)","(-40, -10)","(-40, 10)","(-40, -11)","(-40, 11)","(-7, 41)","(-40, -12)","(-40, 12)","(8, 41)","(-40, -13)","(-40, 13)","(-40, -14)","(-40, 14)","(-7, 42)","(8, 21)","(8, 22)","(-7, 23)","(8, 23)","(-7, 24)","(8, 24)","(-7, 25)","(8, 25)","(-7, 26)","(8, 26)","(-7, 27)","(8, 27)","(-7, 28)","(8, 28)","(-7, 29)","(8, 29)","(-7, 30)","(8, 30)","(-7, 31)","(8, 31)","(-7, 32)","(8, 32)","(-7, 33)","(8, 33)","(-7, 34)","(8, 34)","(-7, 35)","(8, 35)","(-7, 36)","(8, 36)","(-7, 37)","(8, 37)","(-7, 38)","(8, 38)","(-7, 39)","(8, 39)","(-40, 0)","(-40, -1)","(-40, 1)","(-40, -2)","(-40, 2)","(-40, -3)","(-40, 3)","(-40, -4)","(-40, 4)","(-40, -5)","(-40, 5)","(-40, -6)","(-40, 6)","(-40, -7)","(-97, -254)","(-97, -264)",3,4,200,12552
