P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score
452,6,4,0,0,100,453,6,1,0,0,100,15:25:15,6296,200
452,6,4,0,0,100,454,6,1,0,0,100,15:25:15,6333,200
452,6,4,0,0,100,455,6,1,0,0,100,15:25:15,6370,200
452,6,4,0,0,100,456,6,1,0,0,100,15:25:15,6407,200
452,6,4,0,0,100,457,6,1,0,0,100,15:25:15,6444,200
452,6,4,0,0,100,458,6,1,0,0,100,15:25:15,6481,200
452,6,4,0,0,100,459,6,1,0,0,100,15:25:15,6519,200
452,6,4,0,0,100,460,6,1,0,0,100,15:25:15,6556,200
452,6,4,0,0,100,461,6,1,0,0,100,15:25:15,6593,200
452,6,4,0,0,100,462,6,1,0,0,100,15:25:15,6630,200
452,6,4,0,0,100,463,6,1,0,0,100,15:25:15,6667,200
452,6,4,0,0,100,464,6,1,0,0,100,15:25:15,6704,200
452,6,4,0,0,100,465,6,1,0,0,100,15:25:15,6741,200
452,6,4,0,0,100,466,6,1,0,0,100,15:25:15,6778,200
452,6,4,0,0,100,467,6,1,0,0,100,15:25:15,6815,200
452,6,4,0,0,100,468,6,1,0,0,100,15:25:15,6852,200
452,6,4,0,0,100,469,6,1,0,0,100,15:25:15,6889,200
451,6,0,0,0,100,469,6,4,0,0,100,15:25:16,7963,200
450,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8000,200
449,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8036,200
448,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8071,200
447,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8107,200
446,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8143,200
445,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8179,200
444,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8214,200
443,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8250,200
442,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8286,200
441,6,0,0,0,100,470,6,1,0,0,100,15:25:17,8321,200
440,6,0,0,0,100,471,6,1,0,0,100,15:25:17,8357,200
439,6,0,0,0,100,472,6,1,0,0,100,15:25:17,8393,200
438,6,0,0,0,100,473,6,1,0,0,100,15:25:17,8429,200
437,6,0,0,0,100,474,6,1,0,0,100,15:25:17,8464,200
436,6,0,0,0,100,475,6,1,0,0,100,15:25:17,8500,200
435,6,0,0,0,100,476,6,1,0,0,100,15:25:17,8536,200
434,6,0,0,0,100,477,6,1,0,0,100,15:25:17,8571,200
433,6,0,0,0,100,478,6,1,0,0,100,15:25:17,8607,200
432,6,0,0,0,100,479,6,1,0,0,100,15:25:17,8643,200
431,6,0,0,0,100,480,6,1,0,0,100,15:25:17,8679,200
432,6,0,0,0,100,481,6,1,0,0,100,15:25:17,8714,200
433,6,0,0,0,100,482,6,1,0,0,100,15:25:17,8750,200
434,6,0,0,0,100,483,6,1,0,0,100,15:25:17,8786,200
435,6,0,0,0,100,484,6,1,0,0,100,15:25:17,8821,200
436,6,0,0,0,100,485,6,1,0,0,100,15:25:17,8857,200
437,6,0,0,0,100,486,6,1,0,0,100,15:25:17,8893,200
438,6,0,0,0,100,487,6,1,0,0,100,15:25:17,8929,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:17,8964,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:18,9000,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:18,9036,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:18,9071,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:18,9107,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:18,9143,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:18,9179,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:18,9214,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:18,9250,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:18,9286,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:18,9321,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:18,9357,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:18,9393,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:18,9429,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:18,9464,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:18,9500,200
437,6,0,0,0,100,487,6,4,0,0,100,15:25:18,9536,200
438,6,0,0,0,100,488,6,1,0,0,100,15:25:18,9571,200
439,6,0,0,0,100,489,6,1,0,0,100,15:25:18,9607,200
440,6,0,0,0,100,490,6,1,0,0,100,15:25:18,9643,200
441,6,0,0,0,100,491,6,1,0,0,100,15:25:18,9679,200
